name,address,score,reviews count,latitude,longitude,province,category,price,discount,services,description images
Charming Hotel,"3 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Việt Nam","4,2",90,21.1718393,106.0257472,Bắc Ninh,Khách sạn 3 sao,822.021 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMbe6-odbLYXlI96pUMCfdc5Y4hLafqo12GQW6w, https://lh5.googleusercontent.com/p/AF1QipNfSzXBuNLaEaBOMMModK2o6HmZnQPMBKUBloDb, https://lh5.googleusercontent.com/p/AF1QipNpI8D4Rd5ayulRJqtI9REcLyosJcQ1lcd19I3S, https://lh5.googleusercontent.com/p/AF1QipMfOgyyHYGl3ErV-pSbr-8iXKs41ZeuZTIKIssH, "
LOTUS HOTEL 2 khách sạn bắc ninh,"62-64 P. Tô Hiệu, P.Ninh Xá, Bắc Ninh, Việt Nam","4,6",110,21.1753221,106.0257254,Bắc Ninh,Khách sạn,413.039 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPylQUO0tSlrwiOmcxFl6YR1qThUo87ExAfn16i, https://lh5.googleusercontent.com/p/AF1QipO7t4KM8XD8ECSIiIlZd4xkNBS3PwIDFudTuYZK, https://lh5.googleusercontent.com/p/AF1QipNONyhG5yS8-T_BJXS5OeCRLX0nKb_sfd0NEnqk, https://lh5.googleusercontent.com/p/AF1QipMiwALgNs65DN0WuZ6e8Q224UIEvfgwJqCRaFqq, "
Khách sạn ĐÔNG ĐÔ MINH NGUYỆT ( 东都明月酒店),"25 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Việt Nam","3,8",549,21.1702523,106.023812,Bắc Ninh,Khách sạn,974.652 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMdgbOiguh4fxffwjKAl3-EiD2P_gasf7krmqkq, https://lh5.googleusercontent.com/p/AF1QipMjC_iY2hDTf7KY8iTgIdiXGZPaZLi3kq_2SAMN, https://lh5.googleusercontent.com/p/AF1QipPa9uOf1fHmSK0rQt8xvKdiItNYvcjrjgkSWutS, https://lh5.googleusercontent.com/p/AF1QipM8ec1rq9tmCzgdodjSnJHlQarHQRXfp46AgRPQ, "
Violin Bac Ninh Hotel,"26 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, 16000, Việt Nam","4,2",57,21.1719846,106.0249553,Bắc Ninh,Khách sạn 3 sao,731.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Dịch vụ phòng, Xe đưa đón ra sân bay, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipM5NZJQXC1FcLIUEuDdLP9-xlERtGUcGxEJ_ylf, https://lh5.googleusercontent.com/p/AF1QipO19tica6yk6I-Gthr6jEEBLAeR9m_DPLlUqJ7T, https://lh5.googleusercontent.com/p/AF1QipOy5nNvSzsfrKXsoDf6R5VX1tlSSR-yzAy2s64f, https://lh5.googleusercontent.com/p/AF1QipMDQICarEgyYHuELyO6eLDe5CZmAp07YenDv4xS, "
Atour phoenix Hotel (亚朵酒店),"53MJ+82C, 286 Đ. Hàn Thuyên, Đại Phúc, Bắc Ninh, 220000, Việt Nam","4,5",15,21.1838315,106.0436618,Bắc Ninh,Khách sạn,777.778 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng có tính phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Bếp ở một số phòng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, ","https://lh5.googleusercontent.com/p/AF1QipO804eyUF1uXaI4zqahmpgVBkt53g6wdUOu66YE, https://lh5.googleusercontent.com/p/AF1QipPrHf8U7l7v-r5untEFfDGQ7aCMGpeUd1q9I1mi, https://lh5.googleusercontent.com/p/AF1QipPlW0Zl2r1lbsVqaSGL7DYypvKldSXeWApUweid, https://lh5.googleusercontent.com/p/AF1QipNL0uXXJjs1OkeTzyAiyx2QjAhBTBqGJnuI8R_j, "
Orange phoenix hotel 桔子酒店,"286 Đ. Hàn Thuyên, Suối Hoa, Bắc Ninh, Việt Nam","4,0",5,21.1836993,106.0435353,Bắc Ninh,Khách sạn,929.161 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNveEyQbMGYf_6sMqulNfx1Y4Bo-VRg09dQQiGf, https://lh5.googleusercontent.com/p/AF1QipOwNrtWdc2V8VN1WP__mVO0nmeqlSxsFEjBrVTx, https://lh5.googleusercontent.com/p/AF1QipNveEyQbMGYf_6sMqulNfx1Y4Bo-VRg09dQQiGf, "
Smart Hotel 2,"92 Huyền Quang, P.Ninh Xá, Bắc Ninh, Việt Nam","3,9",132,21.1836993,106.0126363,Bắc Ninh,Khách sạn 3 sao,588.277 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipNZDXJbyBApvps8Tt-7jUqXqs0pz5KZ_sCAh2-4, https://lh5.googleusercontent.com/p/AF1QipMUq43LBbpWPI8sNawCig4vQNTYtwD-3KXV8dB9, https://lh5.googleusercontent.com/p/AF1QipONMZmfb_4ITvY3Fhozj9-wU9wIkdQyJFX_P3Jb, https://lh5.googleusercontent.com/p/AF1QipMMIsgHGnW_anb9tNoVT_DXc66fBpPjjHn1NW-r, "
Hana 1 Apartment & Hotel Bac Ninh,"Lô 6, 7-8 Võ Cường, Khu đô thị HUD, Tp. Bắc Ninh, 220000, Việt Nam","4,2",154,21.173071,106.0216847,Bắc Ninh,Khách sạn 3 sao,457.950 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp trong tất cả các phòng, ","https://lh5.googleusercontent.com/p/AF1QipMIZa46fW6-livfjGWJZUYm13hggiMF6T5obKR3, https://lh5.googleusercontent.com/p/AF1QipPuNT5RxU6zVUnbuqYjiqNFoCqDUyTg7ErumNns, https://lh5.googleusercontent.com/p/AF1QipNUChJN3bCZRQXOrajPc7m3BbAw22y6XixJYn59, https://lh5.googleusercontent.com/p/AF1QipP1LKDdiEcfpxdowEJSpWNnmhvSf6S1iWXBglnE, "
Khách sạn Dream Bắc Ninh,"Đường Võ Cường 11, Khu dãn dân Hòa Đình, Bắc Ninh, Việt Nam","3,8",153,21.1709204,106.0199711,Bắc Ninh,Khách sạn 2 sao,800.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMiEV96XvW1A3WFQfYbkPwxu8pAhPRjvZoZ4p3-, https://lh5.googleusercontent.com/p/AF1QipN-PZMMC_3mi1Y1d-RnfMYgvpF1DrEoxTB_rWhF, https://lh5.googleusercontent.com/p/AF1QipMU_cwEXw10mrZk_A7WvXz-hjKsX2tw-Mb3C1lb, https://lh5.googleusercontent.com/p/AF1QipOePxNr3Gqs8XbgjFL4dQrCrZn14iby3VMl7FdC, "
Lucky Phoenix Hotel & Apartment,"286 Đ. Hàn Thuyên, Suối Hoa, Bắc Ninh, Việt Nam","3,6",12,21.1837112,106.0435635,Bắc Ninh,Khách sạn,773.184 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp trong tất cả các phòng, ","https://lh5.googleusercontent.com/p/AF1QipNRqZmLS0MUek2vCC0Lw8GAnczHgnEly3dIKth4, https://lh5.googleusercontent.com/p/AF1QipPhHMruZlQACwRXjI_KRAIXQ-ChHs0YIcL3ABTh, https://lh5.googleusercontent.com/p/AF1QipPWzcKMMzOAOF6zpeHbzY9uGYbvUPA6KzsUpCU6, https://lh5.googleusercontent.com/p/AF1QipN7wxVLxlBybQKJhkpf39XNyZQAPxNDcnAba2v6, "
Khách sạn Dream Bắc Ninh,"Đường Võ Cường 11, Khu dãn dân Hòa Đình, Bắc Ninh, Việt Nam","3,8",153,21.1837112,106.0126645,Bắc Ninh,Khách sạn 2 sao,800.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMiEV96XvW1A3WFQfYbkPwxu8pAhPRjvZoZ4p3-, https://lh5.googleusercontent.com/p/AF1QipN-PZMMC_3mi1Y1d-RnfMYgvpF1DrEoxTB_rWhF, https://lh5.googleusercontent.com/p/AF1QipMU_cwEXw10mrZk_A7WvXz-hjKsX2tw-Mb3C1lb, https://lh5.googleusercontent.com/p/AF1QipOePxNr3Gqs8XbgjFL4dQrCrZn14iby3VMl7FdC, "
Lucky Phoenix Hotel & Apartment,"286 Đ. Hàn Thuyên, Suối Hoa, Bắc Ninh, Việt Nam","3,6",12,21.1837112,106.0435635,Bắc Ninh,Khách sạn,773.184 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp trong tất cả các phòng, ","https://lh5.googleusercontent.com/p/AF1QipNRqZmLS0MUek2vCC0Lw8GAnczHgnEly3dIKth4, https://lh5.googleusercontent.com/p/AF1QipPhHMruZlQACwRXjI_KRAIXQ-ChHs0YIcL3ABTh, https://lh5.googleusercontent.com/p/AF1QipPWzcKMMzOAOF6zpeHbzY9uGYbvUPA6KzsUpCU6, https://lh5.googleusercontent.com/p/AF1QipN7wxVLxlBybQKJhkpf39XNyZQAPxNDcnAba2v6, "
威尔顿国际酒店,"528W+R48, Võ Cường, Bắc Ninh, Việt Nam","4,2",29,21.1837112,106.0126645,Bắc Ninh,Khách sạn,817.433 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNesywYIZr4Ty-n_P7601P8MvLtRikGp-bre8Fj, https://lh5.googleusercontent.com/p/AF1QipNMZTsug8Vc4X1CTamtwLBbQqCXPtLrFET4wyI3, https://lh5.googleusercontent.com/p/AF1QipPugdIyujZzBDTVKYSEKAnaLzYe8y1ytm_-JTZ3, https://lh5.googleusercontent.com/p/AF1QipNFYDr3OZ8GPb6UVCAiwSnblF-DncqP6Mh-7Emx, "
Glory 3 hotel,"166 Ngọc Hân Công Chúa, P.Ninh Xá, Bắc Ninh, Việt Nam","3,9",23,21.1730973,106.02411,Bắc Ninh,Khách sạn,900.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, Xe đưa đón ra sân bay, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipO2gOd4mK5BqHOVD6K6srW66RMXij9e4ACByZbD, https://lh5.googleusercontent.com/p/AF1QipM_0mz8FjyPJ-9TB2851r9koSn3TlEUblZ6qczz, https://lh5.googleusercontent.com/p/AF1QipPFdCoV6TP93iRrIoSGFFrWw0zgfNpJiPeVkfgl, https://lh5.googleusercontent.com/p/AF1QipPITl02jfqr1qUn3he4puN2P54sf0gyrXOaFuYG, "
Kinh Bắc Palace Hotel,"15 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Việt Nam","4,2",32,21.1712736,106.0248983,Bắc Ninh,Khách sạn,3.000.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipO6URQPA3pixehFcHeqV7sPR8Ju25yBrG0uOOvf, https://lh5.googleusercontent.com/p/AF1QipMkdrw8iS01mrOMvemmGsIITGzGQUCkZZEyW2jk, https://lh5.googleusercontent.com/p/AF1QipPFQsh56qTNsvwCRnngey6kFAws4x629thT5gBy, https://lh5.googleusercontent.com/p/AF1QipMRy27bOGrLiQAukuu4Phidet4IB6HEfHqxS860, "
HaNa 2 Apartment & Hotel Bac Ninh,"Số 7 Đ. Võ Cường 12, Võ Cường, Bắc Ninh, Việt Nam","4,5",111,21.1707287,106.0194125,Bắc Ninh,Khách sạn 3 sao,896.945 ₫,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipNLN2MoT_pdKp7edX1ph3pPE1Gm4czA8SrmYHMu, https://lh5.googleusercontent.com/p/AF1QipOzoCZkkV6TBk-xnPi7CMThiQKym9tR1HQkzFKb, https://lh5.googleusercontent.com/p/AF1QipO3tcULgjXcH30H-ywXyU5EVwAnfcE88k6YJbiZ, https://lh5.googleusercontent.com/p/AF1QipNiZMXO99MjQ0KHCsgwfghrMbDrlLL08j8pd9ZT, "
Sky Night Hotel,"50 P Hoàng Tích Chù, Võ Cường, Bắc Ninh, 220000, Việt Nam","4,1",56,21.1741738,106.0229514,Bắc Ninh,Khách sạn,411.600 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipNbHvP3PnSK4gb8ZvNFoKZskX05iYQEk2044Kuu, https://lh5.googleusercontent.com/p/AF1QipMxJ2erHuV7jAxqhZP8oUROZ_mMPzV1cLsyShDN, https://lh5.googleusercontent.com/p/AF1QipMZOLj2ETxyuyvOXN_B6Ng1ZUfLvl5ajResM_Cm, https://lh5.googleusercontent.com/p/AF1QipPg1mdghcWFkddMgW-KYDcqcNxNa5GxX3qQ5J5T, "
Grand Phoenix Hotel Bac Ninh,"25 Đ. Lý Thái Tổ, Ngã Sáu, Bắc Ninh, 16000, Việt Nam","4,7",1.065,21.1762233,106.0325107,Bắc Ninh,Khách sạn 5 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipMni4OVIvvCUM1uFPz8fy9BO2_MYDr1FxyKKstw, https://lh5.googleusercontent.com/p/AF1QipOC8XgC12ku3sTt4-HR3x_TJ6lgw2irH6W_IfCa, https://lh5.googleusercontent.com/p/AF1QipOK5Y1mD4RJ72qbHT0nye92pCXSMxDwaGlxy8g, https://lh5.googleusercontent.com/p/AF1QipMRMpIi5bvB_43pYkk717rtv_Qv9A2n4yVbd5T4, "
4M HOTEL,"318 Ngọc Hân Công Chúa, Võ Cường, Bắc Ninh, Việt Nam","4,0",106,21.1703933,106.0195995,Bắc Ninh,Khách sạn,512.781 ₫,Ít hơn 20% so với bình thường,,"https://lh5.googleusercontent.com/p/AF1QipMumFu7OMXuYAcj3ASl0SPCIXC2NvejkdI1ie8T, https://lh5.googleusercontent.com/p/AF1QipOA5nIJA_TbnL9F8PkL4efx0TlY4Ht6AVb5fV9r, https://lh5.googleusercontent.com/p/AF1QipMdpOouqq7Mlo9nHvWKpnlVCoGQkZskM9idV63K, https://lh5.googleusercontent.com/p/AF1QipMSqmjo04pwDRh7ZCBB3RMI-UMTK-Y0393Y3PXy, "
Smart Hotel 1,"2 Tô Vĩnh Diện, Đại Phúc, Bắc Ninh, 16000, Việt Nam","3,9",25,21.1782436,106.0328353,Bắc Ninh,Khách sạn 2 sao,593.072 ₫,Ít hơn 42% so với bình thường,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipP4BF-TghUUSRNaymjgCviihvsnsNE0ZzxJ1A9V, https://lh5.googleusercontent.com/p/AF1QipMWm9mAOaEg7Ho8YA0wfrGrRWDE07-ObEm_xdcj, https://lh5.googleusercontent.com/p/AF1QipMsW88uqZ8O5D7fE5SvUFBZR_8VHkDuyA45Xcgu, https://lh5.googleusercontent.com/p/AF1QipN7p1U1OE1ntf-4495Qmbtv4T0FLgltxhs8cqHR, "
4M2 HOTEL,"duong Võ Cường - 11, Võ Cường, Bắc Ninh, 20000, Việt Nam","4,8",19,21.1782436,106.0019363,Bắc Ninh,Khách sạn,765.836 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOlWKeQ48gO-s8YAB6VZ3kchdh1z7pEYVtdKDZq, https://lh5.googleusercontent.com/p/AF1QipMFLEjSC6HlBknW4xNflSVYgvre7FCWcpkPHeSD, https://lh5.googleusercontent.com/p/AF1QipN5ip89McSD5TiQ04PyLFBHniDS_pRFGVa_EpBR, https://lh5.googleusercontent.com/p/AF1QipN4CpEJTEoqiYU1dFNfYJm4YS9azNLK39cGfBjk, "
汉庭优佳酒店,"38 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Việt Nam",Chưa xét,0,21.1716499,106.0246507,Bắc Ninh,Khách sạn,589.459 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNljtYTYvp-0hfvLW7QuPLrs0cTgmxJMhlYkCti, https://lh5.googleusercontent.com/p/AF1QipM59Wdq52sg3Ue9mpYzzGFTgqdtcAf32baW8hF7, https://lh5.googleusercontent.com/p/AF1QipNljtYTYvp-0hfvLW7QuPLrs0cTgmxJMhlYkCti, "
