name,address,score,reviews count,latitude,longitude,province,category,price,discount,services,description images
Ngọc Lĩnh Motel,"162 Mai Văn Tạo, khóm Vĩnh Đông, Châu Đốc, An Giang 02963, Việt Nam","4,5",75,10.6773271,104.7961513,An Giang,Khách sạn 2 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipPbOEEjttOuwKi5nrFynMP0HCtXh9bmGaHC9dBB, https://lh5.googleusercontent.com/p/AF1QipMy5uqZT9IStmNubpnA8rIPexQIROlwcE4epvVS, https://lh5.googleusercontent.com/p/AF1QipOr2GreBPz7mdu8867GrRVk6jCj5h6nur9-aPO_, https://lh5.googleusercontent.com/p/AF1QipPKWbXnx6s6mZBq6H1TGCOS51v55Dnxl8F7pj2d, "
Khách Sạn Huệ Bình,"M3MM+8P7, Tân Lộ Kiều Lương, P. Núi Sam, Châu Đốc, An Giang, Việt Nam","3,8",64,10.6832874,104.7959072,An Giang,Khách sạn 2 sao,Không có giá,Không có giảm giá,"Có điều hòa nhiệt độ, ","https://lh5.googleusercontent.com/p/AF1QipM2gSZXoEbkTbFSjZarmVmztZRx_PI8zvwQpwlW, https://lh5.googleusercontent.com/p/AF1QipOqZnPGPQrLf87wt16ZTjmFNNIc3dWxawn_q1ao, https://lh5.googleusercontent.com/p/AF1QipMY3NyBStsv9tMO6TwUDqOKFvmFDOD4nSaDWOhf, https://lh5.googleusercontent.com/p/AF1QipOST8KEXwfKGk6RSn8T5FTMJfWKgeF1PV8LRqNx, "
khách sạn Khá Thuận,"410 Tôn Đức Thắng, Vĩnh Mỹ, Châu Đốc, An Giang, Việt Nam","3,9",62,10.7012207,104.8455022,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOk_hAn3DjPgtPMUBYPVoDaZCKe2fkjlvCbjkTZ, https://lh5.googleusercontent.com/p/AF1QipOwmqhZbldaQoAWZmrBB0essiQ33Vm6Swe7Ug_Z, https://lh5.googleusercontent.com/p/AF1QipOZ4aWiuGxZ_7NU2Atb0RVfoRTaAvEKZ7Jb3cpF, https://lh5.googleusercontent.com/p/AF1QipPBOnI7lX8DJvn5x8h9omntQ698ZUDfKrLPEK-m, "
Resort Sao Mai Châu Đốc,"Đường Tân Lộ Kiều Lương, P. Núi Sam, Châu Đốc, An Giang, Việt Nam","3,5",52,10.6836489,104.7958036,An Giang,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Có điều hòa nhiệt độ, Chấp nhận vật nuôi, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipPkuZgKI4XRTEIqjjogAvIfDPEw_pTqTV4-JT9Q, https://lh5.googleusercontent.com/p/AF1QipMoWq18dBgWJLKsi715XeQQG1s90iNgspIUZc7v, https://lh5.googleusercontent.com/p/AF1QipPaaSuVQKCMJtCz0fpCh2RmsmRy-4w9jVoW0j0L, https://lh5.googleusercontent.com/p/AF1QipN4Kk4MWRrMyK_pv1mGmd-zNpsTPCY_XZQEzud6, "
Khách Sạn Ngoc Minh,"15B Phạm Cự Lượng, Mỹ Quý, Thành phố Long Xuyên, An Giang, Việt Nam","3,7",82,10.3665677,105.1593465,An Giang,Khách sạn 3 sao,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipMMLaEbYxQ4TLAzttInF8Tc1WN-CIAAjFlYkWsZ, https://lh5.googleusercontent.com/p/AF1QipOcSWpo-It3IrmE_NY80YlucWPn-kTrwfgEnc4m, https://lh5.googleusercontent.com/p/AF1QipNRKPAD4rksXI0SYIdflSKRS8ySW1LTojLJvc8R, https://lh5.googleusercontent.com/p/AF1QipM_Mg6wXCJX8TrHpyFQCs9VsfXsfvbyhQ-IR0hX, "
Khách sạn Hoàng Đức Long Xuyên,"59 Lê Thiện Tứ, Phường Mỹ Xuyên, Thành phố Long Xuyên, An Giang 880000, Việt Nam","4,3",55,10.3750798,105.1423807,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipMa2C1bySNyWZmCYjq8noyxvku7Ju6BFPi0vkY8, https://lh5.googleusercontent.com/p/AF1QipMzs6uF3PegcjFsh1kR0_rASKUJ_FYEzwPsBKsw, https://lh5.googleusercontent.com/p/AF1QipNFFuEFVGCxfwHum9pM_voybz3mmd29BrAxRgID, https://lh5.googleusercontent.com/p/AF1QipOP9ALOaKR_Z-YKN8Pc_3VurAB8zt4L0SkTro0K, "
Song Hao Hotel,"P449+JPJ Thu Khoa Huan, Châu Phú B, Châu Đốc, An Giang 880000, Việt Nam","3,9",73,10.7065889,104.8308849,An Giang,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipPfoOLXVTX0xWAy-FXHTMG2dcnqMhuzGFqCyyCN, https://lh5.googleusercontent.com/p/AF1QipMyzV7usvBKyacq5cnL6oshfes83QkkoIKLtarR, https://lh5.googleusercontent.com/p/AF1QipMyKKCceXdwhZtBC8G_70tCJ2kXnEbR1j3akqqX, https://lh5.googleusercontent.com/p/AF1QipMZUAm5gRHf5G-hP06t1nkG4HBiqyyzXvLERMVP, "
Khách sạn An Long,"279 Trần Hưng Đạo, Mỹ Long, Thành phố Long Xuyên, An Giang 880000, Việt Nam","3,5",170,10.3776633,105.1514111,An Giang,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipMnz0Gzd5N45QyMbrA9u-H7FEwmgzGVLQkjbbfz, https://lh5.googleusercontent.com/p/AF1QipMavqDkscwicu4fWC-zKDtuZVxKkUltBwK52yrk, https://lh5.googleusercontent.com/p/AF1QipM1LXmtwOBOr3vceNTZX4s2N4yLY5Cks871Jo5C, https://lh5.googleusercontent.com/p/AF1QipOv59rgAX3pytk8IHU0dHHZ2kIXNdVKSmwFdjUQ, "
Hotel Thanh Mai,"23-25 Phan Văn Vàng, Châu Phú B, Châu Đốc, An Giang, Việt Nam","2,8",93,10.7090832,104.8304261,An Giang,Khách sạn 3 sao,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPatYGEYQNqBhvaB0VbSa37ZBsZWESpGrIX_m0V, https://lh5.googleusercontent.com/p/AF1QipNMvpc2aMXZKuVAjgUBt5JV_cotHp6C2VbLiSWk, https://lh5.googleusercontent.com/p/AF1QipMm57tpDoA--CrApZAcT4fxdqpUs-8Z3redVpnn, https://lh5.googleusercontent.com/p/AF1QipOoy4sKuZMYyJy-3aqNEXjFVt7jcDDLC81LmZNN, "
Khách sạn Gió Sông,"472 Quản Cơ Thành, p. Bình Khánh, Thành phố Long Xuyên, An Giang, Việt Nam","3,5",187,10.3940015,105.1403965,An Giang,Khách sạn 2 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipNVsw55GHk3memq6h0riPbYylQ7BSBTJQAhrJdL, https://lh5.googleusercontent.com/p/AF1QipO63gSFw2x1gZEZQUnGNBuianed9jB5G1pL1VBV, https://lh5.googleusercontent.com/p/AF1QipNcvsNuSTVrL6O5spcekUPdLTAHm8zOOLGARb3A, https://lh5.googleusercontent.com/p/AF1QipN5iKHIWo-DXvZiLKqZxMvc2fA1ghvLMOAsoDjo, "
Khách sạn Ngọc Gia Trang,"345 Thủ Khoa Huân, Châu Phú B, Châu Đốc, An Giang, Việt Nam","3,5",27,10.6989647,104.8377992,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNZY59P7ZxdBOUNFvMjiHTetWG2qN6nPE3OW1fB, https://lh5.googleusercontent.com/p/AF1QipNp_GCHsWqnsqJ6ZeY34uatQo4Yl1Y16jgtk1pk, https://lh5.googleusercontent.com/p/AF1QipPQlTJiNKwr2bSjyhZa1IMKfLTpWYdTkblHm65w, https://lh5.googleusercontent.com/p/AF1QipNHiLjfRQAQvJOklY5UCs7cST7jpM8XXpkDyLSE, "
Floating Hotel,"Châu Phú B, Tp. Châu Đốc, An Giang, Việt Nam","3,9",61,10.7073843,104.8377629,An Giang,Khách sạn 1 sao,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipObeL_lfz4q7vKxutOl0A6jHLeHh1LeGTCQkKc4, https://lh5.googleusercontent.com/p/AF1QipO1foIwmyIPy4WTVnt4szSY6e8P-UJ6BjZN0pwx, https://lh5.googleusercontent.com/p/AF1QipMX8YW_RDsNzaiksMnw2tG5UKrXrXEXhUh5Ul1U, https://lh5.googleusercontent.com/p/AF1QipMSjte9xbzE-jOoScHTTRWlLMRYC1J2nWvgRJOW, "
Nhà nghỉ Kiến Quốc_ Nhận phòng 24/24- có xuất đơn,"Nam kinh, Phường Đông Xuyên, Thành phố Long Xuyên, An Giang, Việt Nam","4,4",50,10.3734544,105.1459342,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipM2mvHJ665RuEqCSkRDBB7B2dCeacPLRIIM2UrF, https://lh5.googleusercontent.com/p/AF1QipMyut-pmBV114VmmozOdIno-6aBV1NsfTs5d8h5, https://lh5.googleusercontent.com/p/AF1QipNSZ2mSHsUhoTnFn1NPGv579dvE4E6yvs-_fdLg, https://lh5.googleusercontent.com/p/AF1QipPFmUzjGF_KrbBi0Agwra9GlNRLdKQcTd6R5Zp-, "
VILLA 26-28,"Đường số 2/26 - 28 Thoại Ngọc Hầu, khu Dân Dân Cư, Châu Đốc, An Giang 90507, Việt Nam","4,8",19,10.7010074,104.8175523,An Giang,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipNdwooG3NferEl3P9VbYSThGUuKKlFH8KyvPyf-, https://lh5.googleusercontent.com/p/AF1QipMv3Jdnu2vhh4RNNo3H6LLl6BAzGYXddqUbXMe5, https://lh5.googleusercontent.com/p/AF1QipMm4W48l1_UqPtPH3rqbnKJU4ybGsV-E0l9EUk8, https://lh5.googleusercontent.com/p/AF1QipONn2eQDsTQD2fbSyU0HaP4-AYk5tI_nrU36WL6, "
Hotel Đăng Khôi Núi Sam,"M3JM+PQ4, Tân Lộ Kiều Lương, An Giang, Việt Nam","4,5",6,10.6817741,104.7960526,An Giang,Khách sạn 2 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipP8_oVl6yVjwqzx9B7haIJkJm7shnbGhkrY-Vtl, https://lh5.googleusercontent.com/p/AF1QipP8_oVl6yVjwqzx9B7haIJkJm7shnbGhkrY-Vtl, https://lh5.googleusercontent.com/p/AF1QipPjLGe1vdXXLQ2DuaLd5e9TXXqmRpCR73YhXwDc, "
Khách Sạn Hải Trà,"2496 Trần Hưng Đạo, P. Mỹ Thạnh, Thành phố Long Xuyên, An Giang, Việt Nam","2,9",9,10.339336,105.1844197,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOraNYJo3SI12bDM6LfDtAYhKwHJtV2kR_Crqrg, https://lh5.googleusercontent.com/p/AF1QipO0ud6ITPEc3_mZ92rijSXYvk4jbhll28JnxR38, https://lh5.googleusercontent.com/p/AF1QipO4Ugz6vWjbqFqVSjKXFbpMfhpbiGBsFRsdULLk, https://lh5.googleusercontent.com/p/AF1QipP3gzQDVIQHtxH2YYsKRgurCwF8eJXDvt_wSg3d, "
An Suối Garden Camp,"công viên Soài Check, 02, Tri Tôn, An Giang, Việt Nam","4,4",61,10.404261,104.6935109,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNmAG5HUxuRw6Pf0EEZF-R2z2pcuyUtuHNUM3rE, https://lh5.googleusercontent.com/p/AF1QipMyHSkBASagQaUHnWKij9GLm-nsAJ_MC1xj0e35, https://lh5.googleusercontent.com/p/AF1QipNUo-RY7RrhlA7lYSONnWIJ3HKvbMKRf6lufN3Z, https://lh5.googleusercontent.com/p/AF1QipMu3r_lM_EugtVfDRefbuKovKSkGwugvvsp6mZ6, "
Nhà khách An Khang,"5-7-9 Thi Sách, Mỹ Long, Thành phố Long Xuyên, An Giang, Việt Nam","3,8",139,10.3807646,105.1547777,An Giang,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipMdgmnqcYaL2MdK_0zgTkkZP4J7ca4HQFdxVezN, https://lh5.googleusercontent.com/p/AF1QipM1778VIGQSlCjm8oOXEV_lyYkrotVLVAkj3Qx6, https://lh5.googleusercontent.com/p/AF1QipOYKeatjrpygf1nsWUrfmi_XLPf9L9u7Njf3Gsy, https://lh5.googleusercontent.com/p/AF1QipMFi5M5GkK6lzwXTrGvq8UwW_m29LAeTtzOPTBJ, "
Nhà Nghỉ Phong Lan,"452 Hoàng Diệu, Châu Phú B, Châu Đốc, An Giang, Việt Nam","4,2",142,10.6971563,104.8344729,An Giang,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipPULzKEfmYxj0-_vfJyEK-e-Ildcq17cgqDohsC, https://lh5.googleusercontent.com/p/AF1QipMhN0FPZWsJg45rhVSSdvmuUgSr5NR2gpVXfJen, https://lh5.googleusercontent.com/p/AF1QipO6S6jnMhGYGfypMLrz-20MQod148vivfLAPKNH, https://lh5.googleusercontent.com/p/AF1QipOyODwIJPrqYwwd1AZtcDa-zORrTxheUjYHOBCN, "
Khách Sạn Phú Vinh,"M3MM+49P, Quốc Lộ 91, Vĩnh Tây 3, Châu Đốc, An Giang, Việt Nam","3,7",40,10.6828437,104.7950703,An Giang,Khách sạn 2 sao,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPYUrxV7FoHpibh_iMl_MkBON_oI_O3c7iPXIi1, https://lh5.googleusercontent.com/p/AF1QipMXKx9K-Y2Dliq9RNLDDcNpbYHeTMlr55yK9E7Y, https://lh5.googleusercontent.com/p/AF1QipOxv-cgFXhiHz4jtphexorBKE-fj5at7ngUpPd6, "
BLUE DIAMOND HOMESTAY,"624 QL91, Bình Hòa, Châu Thành, An Giang, Việt Nam","4,6",11,10.4485063,105.0727142,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNFPR378iX5UWT2JzNIjxMYW4hCEeXyytaK1KXS, https://lh5.googleusercontent.com/p/AF1QipNEH_wfAuMCxaRBF2k9Zu75ymyzbjv_3h_6VCRs, https://lh5.googleusercontent.com/p/AF1QipNFPR378iX5UWT2JzNIjxMYW4hCEeXyytaK1KXS, https://lh5.googleusercontent.com/p/AF1QipMDfLX9CQnuz0_88LmQ-asfXd6v_MsKhJMQxzN7, "
Khách Sạn Á Châu,"M3HF+J2R, Tân Lộ Kiều Lương, khóm vĩnh tây 1, Châu Đốc, An Giang, Việt Nam","4,4",5,10.679101,104.7841323,An Giang,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOTs2criuFlVbYUtc9Je-qFHoDjSLkI0ufdNb-7, https://lh5.googleusercontent.com/p/AF1QipN86jMymI9yiEX1IrpUIpd0a1qCciN3hNsMQqek, https://lh5.googleusercontent.com/p/AF1QipPzrTQA0dhZ-nCBy7QYcAhqBz-MdMCS0qX9aYYN, "
Vạn Hương Mai,"QL91, mỹ phó, Châu Phú, An Giang 900000, Việt Nam","4,0",1.420,10.6724077,104.8746658,An Giang,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipNjIiLjsLERqV-_X8rf-Fl2AC4Cgm1myAhTcTv-, https://lh5.googleusercontent.com/p/AF1QipN9cAIuSPMKDtrlJLAtmcVAsFQgycNyUXovff3s, https://lh5.googleusercontent.com/p/AF1QipOxYYV_AB7OhjGQFDBOmHvkmB-GrQmVd57_dKNc, https://lh5.googleusercontent.com/p/AF1QipNGtPrQKBISsAJTSVoi1-H50Jda9R0AxLxbvplS, "
Hanvy Garden,"20.22 Lê Văn Lương, P. Mỹ Phước, Thành phố Long Xuyên, An Giang 880000, Việt Nam","4,9",107,10.3632216,105.1460984,An Giang,1-100.000 ₫,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipMd8frtdmEff5uyWLCaIJkEXMQVW2Xccwn8H559, https://lh5.googleusercontent.com/p/AF1QipNRxxWOUBz1zUgp23iNNTFhThJNoAp30-yJhHv5, https://lh5.googleusercontent.com/p/AF1QipPDDz65ZfsJ6wWIOQIenEJXnyfPQQU2t4Ow1DNS, https://lh5.googleusercontent.com/p/AF1QipNRxxWOUBz1zUgp23iNNTFhThJNoAp30-yJhHv5, "
Sun Beach Hotel,"i1 Thái Văn Lung, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 79000, Việt Nam","4,5",306,10.3370419,106.794405,Bà Rịa - Vũng Tàu,Khách sạn 2 sao,295.819 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipPqyEo7Bsm_xAiymAp2_i8w0PPEds0tUoo2Jq6p, https://lh5.googleusercontent.com/p/AF1QipOHBI-JLJsj32LBPJGABxZU7wbqYtCZx_63blno, https://lh5.googleusercontent.com/p/AF1QipNvp8mCiLicpRWeLdko_OYTdUopizt07RWKC54E, https://lh5.googleusercontent.com/p/AF1QipNyNBzSC41RxngedyLIU2AobjIyUj_Z7Ck0u60v, "
Praha Hotel,"19 La Văn Cầu, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 78000, Việt Nam","3,9",260,10.3380247,106.801809,Bà Rịa - Vũng Tàu,Khách sạn 3 sao,198.145 ₫,Ít hơn 16% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipOsN4De5rFrjJUZMZda7Vppgdi4SSN5lxVEVcPo, https://lh5.googleusercontent.com/p/AF1QipPfWft9bTR7WubKs8N7mpOkKVoQ9Hk6I-t6dZU0, https://lh5.googleusercontent.com/p/AF1QipNi9NcD4klmEBMlYxzJh9HPMtQVYs_2HW4X16qT, https://lh5.googleusercontent.com/p/AF1QipNua9ZYGVX3dPJ2-suDiP0TN0i_PQ8LZR44xgqN, "
Ruby Hotel & Apartment,"LK6-10 ATA , Lý Thường Kiệt , kp.Vạn Hạnh , p, thị xã, Tân Thành, Bà Rịa - Vũng Tàu 790000, Việt Nam","5,0",142,10.5924102,106.7722052,Bà Rịa - Vũng Tàu,Khách sạn,284.484 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng có tính phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipNBtYTObzRP9H0eEtB1yOTSevx7UxF-G624JUji, https://lh5.googleusercontent.com/p/AF1QipMFsAKQ95uUJCWDinj__wl5nC8W8eoWQp_CZqt5, https://lh5.googleusercontent.com/p/AF1QipN2eadgh8gSjLblsbTWVVerN8WlJDkBkcfx5_Q5, https://lh5.googleusercontent.com/p/AF1QipOC5nxxMVDwYga3uUAMZxmMnkuBZS8IJVKjqvwY, "
Hotel Quốc Việt,"Hùng Vương, Phước Hưng, Bà Rịa, Bà Rịa - Vũng Tàu, Việt Nam","4,3",49,10.5099175,106.8937482,Bà Rịa - Vũng Tàu,Khách sạn,299.417 ₫,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipN34Da9H_R7rLG5_7S76NOwMSJi6mVS-25XRzc-, https://lh5.googleusercontent.com/p/AF1QipPrh0ZXAhEBh7FICR413ei3VdLDZE1xGESgY89v, https://lh5.googleusercontent.com/p/AF1QipMJDqIHrl3BdPRcLesOScOfMURGDm3jE9_w4UMq, https://lh5.googleusercontent.com/p/AF1QipNO6uWjZ1P_uWPRXky43BR8J-jxr7pw7i4_9S4d, "
VeeVoo Hotel Vung Tau,"47 Phan Văn Trị, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu, Việt Nam","4,3",348,10.3381972,106.8005021,Bà Rịa - Vũng Tàu,Khách sạn 3 sao,252.109 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipPyIeNfoTYfaCR6KXD3Lhj5qZ2znPOJcG8_lVvT, https://lh5.googleusercontent.com/p/AF1QipNkAMWTmookmFJo5Qqtn5gVULCWngaRCVZYAefN, https://lh5.googleusercontent.com/p/AF1QipPLlt2meiUqgSbDfh0I7LkUZ2XqwneXtmCeXyD6, https://lh5.googleusercontent.com/p/AF1QipM_3Qjx2VZsVnVHENDsNkc4orBmKFPcPFZdqhWq, "
Joi Hospitality - Central,"E7 Tạ Uyên, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu 720000, Việt Nam","4,5",875,10.3495849,106.7965912,Bà Rịa - Vũng Tàu,Khách sạn,159.200 ₫,Ít hơn 33% so với bình thường,,"https://lh5.googleusercontent.com/p/AF1QipMajGta33ttz19SUbNl0k1XVLFDtaDltoD290u5, https://lh5.googleusercontent.com/p/AF1QipNcCx9kIpIIM9uW18OhWL-WZOSyqLXWswDYJ4lz, https://lh5.googleusercontent.com/p/AF1QipMzSrtCrthuL9DVBaUOf0Xs77CNDtAuhO8j3BvJ, https://lh5.googleusercontent.com/p/AF1QipOVgW7kz2JqPvMgODkMBX1TvT-HU4KMjK7e4RpU, "
CAROLINE BEACH VUNG TAU,"53 Phan Văn Trị, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 70000, Việt Nam","4,3",429,10.3382605,106.8002924,Bà Rịa - Vũng Tàu,Khách sạn,153.421 ₫,Ít hơn 39% so với bình thường,"Wi-Fi miễn phí, Bữa sáng có tính phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi trong nhà, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Có đường ra bãi biển, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipMO-E5XZHHGkU4BKc7jJnqNSqihk_Etv5ETv5cD, https://lh5.googleusercontent.com/p/AF1QipP2WjcSk9xPm8HQKWzwKf4E9sskw_6aBeC-RrwY, https://lh5.googleusercontent.com/p/AF1QipNDBfBhZsdoTJAhPEaNxQ550e_U7oniCTQcHtKr, https://lh5.googleusercontent.com/p/AF1QipOzZRP7kQXJ9HTNSmrihc3cRSqu7wLxvMALdZvd, "
Joi Hospitality - Front Beach,"136 Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 72000, Việt Nam","4,2",146,10.3399718,106.784158,Bà Rịa - Vũng Tàu,Khách sạn,211.339 ₫,Ít hơn 36% so với bình thường,,"https://lh5.googleusercontent.com/p/AF1QipO-TRT0uwHXNYZaXgqc-KSFbWUFf48Wta2OA2pX, https://lh5.googleusercontent.com/p/AF1QipP0x7NdPqHt5xnRGo6UXDMrD6ou7vV7OOpo7uFt, https://lh5.googleusercontent.com/p/AF1QipM3wV3JgIad-0g4qA57eM7W_MYqsISsTg5GFIJv, https://lh5.googleusercontent.com/p/AF1QipMhkNprXswWLNkLcPvkbMhMJehwjFaR5FsNL0rz, "
ZELDA hotel,"61 Phó Đức Chính, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 78000, Việt Nam","4,8",156,10.3377397,106.8001581,Bà Rịa - Vũng Tàu,Khách sạn 1 sao,260.929 ₫,Ít hơn 19% so với bình thường,"Wi-Fi miễn phí, Đỗ xe mất phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Có đường ra bãi biển, Dịch vụ phòng, Xe đưa đón ra sân bay, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipOot5j10VUZS1cJnnOeyD43Fs6uTLECOJ6k1jM_, https://lh5.googleusercontent.com/p/AF1QipNhq5O2nc23rYRjYSK3yLG6G8swSt4D4stYSsjo, https://lh5.googleusercontent.com/p/AF1QipP-Ovs0luNqaHkopV0yH5176mZ3Za_k4VV5JKvQ, https://lh5.googleusercontent.com/p/AF1QipPpOZt6_1qItdXsXH1eMbDezdvWoNVce_RNcFXW, "
Mercury Hotel & Apartment,"9 Trương Vĩnh Ký, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu 78000, Việt Nam","4,4",139,10.3490496,106.7845156,Bà Rịa - Vũng Tàu,Khách sạn 2 sao,267.442 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Có đường ra bãi biển, Bếp ở một số phòng, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipO1ykmTzJ8wLYf1L41FOv4oHvmR-33fUDmYfOVe, https://lh5.googleusercontent.com/p/AF1QipNbaBZ5Fsga5egXINvFm-6CyKTlnMdS83myjmus, https://lh5.googleusercontent.com/p/AF1QipPwLqageL2gm21UxgvjGYUAaxTvo6qEuBQjkRku, https://lh5.googleusercontent.com/p/AF1QipP_-Orvrscr6N5I7XpYvGktDfmI1n2ALFoPd2pv, "
Ngọc Hân Hotel By The Moment,"Lô A2 Thùy Vân, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu, Việt Nam","4,9",978,10.3518043,106.8121379,Bà Rịa - Vũng Tàu,Khách sạn 2 sao,266.337 ₫,Ít hơn 24% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Có đường ra bãi biển, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipOt9_FIhYAuyABq3EbxUYwBJxBLx86etssFTVT6, https://lh5.googleusercontent.com/p/AF1QipPCftH3stnGDbG2Og75Hvr-OiXBxOUK2fXuJj1_, https://lh5.googleusercontent.com/p/AF1QipONHZCFOmxDmFdAHYsxJWIHcfNV_93jMPYo-9RT, https://lh5.googleusercontent.com/p/AF1QipOTAmYPanNewhy6VTuwIQJplIAgBfdRzplZzsVm, "
