name,score,category,price,address,province,review count,description images
Chùa Vĩnh Tràng,4.5,Chùa phật giáo,Miễn phí,"ấp Mỹ An, Mỹ Phong, Mỹ Tho, Tiền Giang",Tiền Giang,7.689,"https://lh3.googleusercontent.com/p/AF1QipNjah6jQWZbB-IpVfzymlQz9XjnWzyjRjPsM9bO, https://lh3.googleusercontent.com/p/AF1QipMkEoZnTurdzVh4rxvFPl-7-Zc5gHgKFCGWykEV, "
Trại rắn Đồng Tâm,4.2,Điểm thu hút khách du lịch,70.000 ₫,"972W+QM8, Bình Đức, Châu Thành, Tiền Giang",Tiền Giang,4.165,"https://lh3.googleusercontent.com/p/AF1QipNjah6jQWZbB-IpVfzymlQz9XjnWzyjRjPsM9bO, https://lh3.googleusercontent.com/p/AF1QipMkEoZnTurdzVh4rxvFPl-7-Zc5gHgKFCGWykEV, "
Thiền viện Trúc Lâm Chánh Giác,4.6,Chùa phật giáo,Miễn phí,"G5V8+C3J, Thanh Tân, Tân Phước, Tiền Giang",Tiền Giang,1.411,"https://lh3.googleusercontent.com/p/AF1QipOPsxiJjDz_lhZE6muMNC65F3ShlYs_KswYwvi8, https://lh3.googleusercontent.com/p/AF1QipNWkJprCjfP917xUSCi8Q_TDb7GvDqpaisY-kiM, "
Chợ nổi Cái Bè,4.1,Chợ nổi,Không có giá,"TT. Cái Bè, Cái Bè, Tiền Giang",Tiền Giang,1.286,"https://lh3.googleusercontent.com/p/AF1QipMUusWR7KP7UEDL_io4lbhS5hv35-qAESSzCOoP, https://lh3.googleusercontent.com/p/AF1QipPTJh67bLcNCKRIVjKcYrUfDnHkTtcJbJRBvgfM, "
Nhà Thờ Giáo Xứ Cái Bè,4.6,Nhà thờ Công giáo,Không có giá,"82QP+54W, TT. Cái Bè, Cái Bè, Tiền Giang",Tiền Giang,193,"https://lh3.googleusercontent.com/p/AF1QipMiAj_FgcM4kqyTBxFK7XxNaYXzmiSWeR8k_8xt, https://lh3.googleusercontent.com/p/AF1QipNKXytV4ufuo-KrfKapfANppQnoziY5oOp8BBsD, "
Mãn Đình Hồng Garden,4.2,Công viên,Không có giá,"98GC+93C, ấp Phước Thuận, Mỹ Tho, Tiền Giang",Tiền Giang,688,"https://lh3.googleusercontent.com/p/AF1QipNFjyu4eTeBYDVC9Aouqpr1WS0bZYaP1qUnY8jI, https://lh3.googleusercontent.com/p/AF1QipNsxYfKmsXxIYPkxOuWBnf6ksOFWn5PFty_N3Ti, "
Chùa sắc tứ Linh Thứu,4.5,Chùa phật giáo,Không có giá,"ấp chợ, Châu Thành, Tiền Giang",Tiền Giang,172,"https://lh3.googleusercontent.com/p/AF1QipMxUv-_zCBfnSrmxPR9-l7DAOjY3qxCsuoM1VA, https://lh3.googleusercontent.com/p/AF1QipMNMDH6Px3AX1VBDMT00wb4lbPJSMPInn0E6X4H, "
Cù lao Thới Sơn,4.2,Đảo,Không có giá,"Thới Sơn, Thành phố Mỹ Tho, Tiền Giang",Tiền Giang,603,"https://lh3.googleusercontent.com/p/AF1QipOOKtuGD-kypbboB4-mcRPnZVsgUU18I_BwlBwL, https://lh3.googleusercontent.com/p/AF1QipN8Z5qojt0mU9oGkM3a1VXO_R6oO2eoA-O4s2ma, "
Di tích lịch sử Rạch Gầm - Xoài Mút,4.4,Bảo tàng địa danh lịch sử,Không có giá,"ĐT864, Kim Sơn, Châu Thành, Tiền Giang",Tiền Giang,983,"https://lh3.googleusercontent.com/p/AF1QipNsMDSH_08sIZqb1aD0I5s0GPLEKy7OCPgwUb8m, https://lh3.googleusercontent.com/p/AF1QipOrYgAIuNAtLwbSrhoapy4ogvlJwH4jAKgVitvK, "
Nhà thờ chánh tòa Đức Mẹ Vô Nhiễm Nguyên Tội- Giáo phận Mỹ Tho,4.7,Nhà thờ Công giáo,Không có giá,"32 Đ. Hùng Vương, Phường 7, Mỹ Tho, Tiền Giang",Tiền Giang,393,"https://lh3.googleusercontent.com/p/AF1QipOkqGrpOa58fPhHLxIIEdwBr0XTZqXJFZNG2ZLC, https://lh3.googleusercontent.com/p/AF1QipOijjGyG22onXs5HacnYYx-1MHYsRtPaiZlpAYZ, "
Khu Di tích Chiến thắng Ấp Bắc,4.5,Bảo tàng lịch sử địa phương,Không có giá,"Tân Phú, Cai Lậy, Tiền Giang",Tiền Giang,349,"https://lh3.googleusercontent.com/p/AF1QipO3sdi2SyiR1DB-JzAcOkOOpqIBoqdiCPLfvBJw, https://lh3.googleusercontent.com/p/AF1QipMNucEaAxSWLIcvGLGYYTFe8iKFo4unLgXCwGvS, "
Quảng trường Trung tâm tỉnh Tiền Giang,4.5,Công viên thành phố,Không có giá,"99J8+5C9, Đường N1, Lương Hoà Lạc, Mỹ Tho, Tiền Giang",Tiền Giang,666,"https://lh3.googleusercontent.com/p/AF1QipMeU8jQL3LxSoxPBsGaO1MZowzPS0txjdiI6Lir, https://lh3.googleusercontent.com/p/AF1QipMO2u4jAchkPzri3wvLuvTkXTRZE2-SPNH7C_k, "
Dinh Đốc phủ Hải,4.5,Điểm thu hút khách du lịch,Không có giá,"9M6G+Q2F, Phường 2, Gò Công, Tiền Giang",Tiền Giang,177,"https://lh3.googleusercontent.com/p/AF1QipMmPKwaf2cPUH59h8eGD0wQpzdlUnTX-T_mhCr4, https://lh3.googleusercontent.com/p/AF1QipOw374I6EyNItX1U35M3kSKb_LmQPTZSiHUYmmL, "
Cu Lao Tan Phong,4.6,Đảo,Không có giá,"Tân Phong, Cai Lậy, Tiền Giang",Tiền Giang,36,"https://lh3.googleusercontent.com/p/AF1QipO2fQ_ohhbt0HRoTvGwxCQC-5N23gk91Dw1ie7H, https://lh3.googleusercontent.com/p/AF1QipOJAzjn6_eJLr3ryAI59dwgHiEFeFPrmbFEUxSY, "
Bãi biển Tân Thành,4.0,Biển,Không có giá,Không có địa chỉ cụ thể,Tiền Giang,762,"https://lh3.googleusercontent.com/p/AF1QipMqXg5Ta2SoQ5x1An8b-et4lCi1CcPlvwaqM-23, https://lh3.googleusercontent.com/p/AF1QipPHXjJHOtTHvff9nqWWSUveXvJZgEu9OxnSLayH, "
Cái Bè,Chưa xét,Administrative Area2,Không có giá,Tiền Giang,Tiền Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPjRvGMlMgdfMICwHyvm5XBGh1v0mePp0QuQ4K2, https://lh3.googleusercontent.com/p/AF1QipOAtaNsvUpfm1nBAfEmHT2nnoTYJ7oUM74KTPc, "
Cầu Mỹ Thuận,Chưa xét,Tuyến đường,Không có giá,Không có địa chỉ cụ thể,Tiền Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMnGwPxI0XmICychEju-Q92s9t0gPIDD_IAw1S1, https://lh3.googleusercontent.com/p/AF1QipNAN7aZVZxNWdSLKh9hJC64FEEeYUurWcgoTiMC, "
Nhà cổ Ông Kiệt,4.4,Điểm thu hút khách du lịch,Không có giá,"Số 22 ấp Phú Hòa, Đông Hoà Hiệp, Cái Bè, Tiền Giang",Tiền Giang,484,"https://lh3.googleusercontent.com/p/AF1QipN4xf9UeVunYjP2pZhfv5WFjcSJi-ZjxD8WgEMu, https://lh3.googleusercontent.com/p/AF1QipM6wG-P_BQp8-ZJb70xDmqAfKYz-pMkAw-K0XXE, "
Đông Hoà Hiệp,Chưa xét,Administrative Area3,Không có giá,"Cái Bè, Tiền Giang",Tiền Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOOxBk24n-swL4X-YeUg0QpyDLNyOSLlg3Zsn4U, https://lh3.googleusercontent.com/p/AF1QipMfTZt5cNw6rLUys9Dc4eJ0pI9btF0PmSdAxEoI, "
NHÀ CỔ BA ĐỨC,4.1,Điểm thu hút khách du lịch,Không có giá,"NHÀ CỔ BA ĐỨC, 155 ấp An Lợi, Đông Hoà Hiệp, Cái Bè, Tiền Giang",Tiền Giang,393,"https://lh3.googleusercontent.com/p/AF1QipMB_mpsChY4GVsS4b-Gn2lHI0NRdjuNSS8PG2qD, https://lh3.googleusercontent.com/p/AF1QipMO7C_VL_xZRIbleQMC_njGhMFJB1vxGwqtMgNn, "
Lăng Hoàng Gia,4.5,Điểm thu hút khách du lịch,Không có giá,"9MMH+7V3, Long Hưng, Gò Công, Tiền Giang",Tiền Giang,679,"https://lh3.googleusercontent.com/p/AF1QipM1XmBXmYIZiWwRMrp3IXLtQObOTJ7ww_-Rc8lC, https://lh3.googleusercontent.com/p/AF1QipNoZKaw8_je86O58T43YuXAgCgAJIGfskIx2O4E, "
Vĩnh Kim,Chưa xét,Administrative Area3,Không có giá,"Châu Thành, Tiền Giang",Tiền Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipM1XmBXmYIZiWwRMrp3IXLtQObOTJ7ww_-Rc8lC, https://lh3.googleusercontent.com/p/AF1QipNoZKaw8_je86O58T43YuXAgCgAJIGfskIx2O4E, "
Biển Tân Thành,4.3,Điểm thu hút khách du lịch,Không có giá,"7QRJ+MF8, Tân Thành, Gò Công Đông, Tiền Giang",Tiền Giang,553,"https://lh3.googleusercontent.com/p/AF1QipMl70mOeQKYTcOzunL8xELnNA53FZSDOSvwUagl, https://lh3.googleusercontent.com/p/AF1QipPhC80sGYPAns6wntW1jdo3JVIdNkQXfHlFkd05, "
Chùa Bửu Lâm,4.5,Chùa phật giáo,Không có giá,"162B Nguyễn Văn Giác, Phường 3, Mỹ Tho, Tiền Giang",Tiền Giang,343,"https://lh3.googleusercontent.com/p/AF1QipOLIigfcBm3f4iPr3cOgyuiJxJP45_ujYbWaal5, https://lh3.googleusercontent.com/p/AF1QipPT4nD4--FcceT9eDEsPwnMJyvyRIeZgfgfukF7, "
Cầu Rạch Miễu,Chưa xét,Tuyến đường,Không có giá,Không có địa chỉ cụ thể,Tiền Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPuUXJ55fyIk2J9dIJ6had4HqPtGYIYaQBmBdk, https://lh3.googleusercontent.com/p/AF1QipOCHvX7EUHmBP_ZacP0yX8t-htquliLcJMfcoH2, "
Vĩnh Kim,Chưa xét,Khu dân cư,Không có giá,"Thành phố Mỹ Tho, Tiền Giang",Tiền Giang,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNbmuwXrWnC7AG_XszrCMUgM9G_9CafzdVLxx3M, https://lh3.googleusercontent.com/p/AF1QipNXarjPjWDnFs5gVTI9lvSOaA0B4nFLoT4tYzk1, "
Khu Du Lịch Biển Tân Thành,4.1,Bãi biển,Không có giá,"ấp Cầu Muống, Tân Thành, Gò Công Đông, Tiền Giang",Tiền Giang,536,"https://lh3.googleusercontent.com/p/AF1QipN_igzEffOwey-sDqfOjXgB1rbAEEstC1iIfFdp, https://lh3.googleusercontent.com/p/AF1QipPjhIZQTfWNUiAi6u5NbUwBhQolsL8HD1wGrvF7, "
Khu Di Tích Nhà Bạch Công Tử,4.1,Bảo tồn di sản,Không có giá,"62 Đinh Bộ Lĩnh, Phường 3, Mỹ Tho, Tiền Giang",Tiền Giang,177,"https://lh3.googleusercontent.com/p/AF1QipP9EcDmm_3H8hBEDAK5OE4MQwjoqRQpL35Y7d5v, https://lh3.googleusercontent.com/p/AF1QipNmK56XlgVGO40_qI02pOhh5wvfXWBmTpc_l4ue, "
Điền Lan Thôn Trang - Orchid Garden,4.3,Công viên sinh thái,Không có giá,"284 ấp 5, Tam Hiệp, Châu Thành, Tiền Giang",Tiền Giang,268,"https://lh3.googleusercontent.com/p/AF1QipMDvW3Zo6Iv5Ieunu5f9r7uNWoMnoVD3QK6qcY, https://lh3.googleusercontent.com/p/AF1QipOE0xFQuTa-FcCNoYKF2oFwCISRbOPtoGOCVfSa, "
Đầm Sen Tam Đa,4.3,Điểm thu hút khách du lịch,Không có giá,"Tam Đa, Trường Thạnh, Quận 9, Hồ Chí Minh",Tiền Giang,986,"https://lh3.googleusercontent.com/p/AF1QipMuBJvLIzC05Xf7VPSoAvKUm-mV4zUTlQIUPDqD, https://lh3.googleusercontent.com/p/AF1QipOiPh0l8R5qOwccgxgH1GHyGMaRUSMoHa6SKJ_A, "
Khu dự trữ sinh quyển rừng ngập mặn Cần Giờ,4.3,Đầm lầy,Không có giá,"Tăng Hòa, Gò Công Đông, Tiền Giang",Tiền Giang,30,"https://lh3.googleusercontent.com/p/AF1QipNx7qRB7XP9cnEx0C_eCoACXLb_Z36oZ99tj6ql, https://lh3.googleusercontent.com/p/AF1QipOSeibvMbGRmirydX7LbMioUwn3hl3RKOauIu7n, "
Khu di tích lịch sử Địa đạo Củ Chi,4.5,Điểm mốc lịch sử,Không có giá,"Phú Hiệp, Củ Chi, Hồ Chí Minh",TP Hồ Chí Minh,13.130,"https://lh3.googleusercontent.com/p/AF1QipNL_jAH5dsAqmmjSIXjbBTYZUbSnYXiolimoQMQ, https://lh3.googleusercontent.com/p/AF1QipNH5wBGDOeaKp6kJS2bwDPxarZG9_g79Ild5_zx, "
Nhà thờ Đức Bà Sài Gòn,4.4,Nhà thờ chính tòa Công giáo,Miễn phí,"01 Công xã Paris, Bến Nghé, Quận 1, Hồ Chí Minh 70000",TP Hồ Chí Minh,23.049,"https://lh3.googleusercontent.com/p/AF1QipNL_jAH5dsAqmmjSIXjbBTYZUbSnYXiolimoQMQ, https://lh3.googleusercontent.com/p/AF1QipNH5wBGDOeaKp6kJS2bwDPxarZG9_g79Ild5_zx, "
Dinh Độc Lập,4.4,Bảo tàng,40.000 ₫,"Phường Bến Thành, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,36.035,"https://lh3.googleusercontent.com/p/AF1QipPfkHG1dWgp7htwiQMwSHgAja0vuFshSnwNtwoU, //lh3.googleusercontent.com/proxy/IRXdJsbvni4wEvpdqSRtB_jFbewy2Ex0G9kXw3OIfmF-T_xygc0c1cQhyZ2S0yviIlq4ZgpbqmQ-1AsdxqV3UtfMQXipmYg2UinJ_DFVyYPekWjHIc7cf1oyX9i8u4KEi80Oz9RzRd67SyhkLD4gEgmL4WjBlY8, "
Nhà hát Thành phố Hồ Chí Minh,4.5,Nhà hát Opera,Không có giá,"07 Công trường Lam Sơn, Bến Nghé, Quận 1, Hồ Chí Minh 710212",TP Hồ Chí Minh,13.865,"https://lh3.googleusercontent.com/p/AF1QipMSw2-evUD0n0ibQLXkkthzFwOhDct59iVvQLA, //lh3.googleusercontent.com/proxy/Hz9aobbVnS8F7zQwWI7uKAzuJm9O4oCRCf17upcUfLMmu8Co6Ik3XkE34zYH9IJ_yAQygRmgnE0kV-ckmgn7WdBC3xcDcHOKyYPVWgP3F-pheTesVqIlrIPU0dI-A0G9fEg3ysz21LUZbJ-Z0WMnPseLh0bebhI, "
Chợ Bến Thành,4.0,Chợ,Miễn phí,"Phường Bến Thành, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,59.872,"https://lh3.googleusercontent.com/p/AF1QipO1ieLHoA_OWO9Q1QFZDGvspgM-MR2Nl0OIcJey, //lh3.googleusercontent.com/proxy/dYe_yS__jub906vKpXyFQtFvSszhrAXud3hEjx7YEsoDApvMxJ34ZCDMX_j0e4ukjiKtd7mrmoyQok_tVhclVEglWyRJgkKAQPti7qNRuerkubuk4UzROWqPTZF8prxaW_ho0TZhw8nmED6_vo93BL8RzfgeQA, "
Công viên văn hóa Suối Tiên,4.3,Công viên giải trí,180.000 ₫,"120 Song Hành Xa Lộ Hà Nội, Phường Tân Phú, Thành Phố Thủ Đức, Hồ Chí Minh 700000",TP Hồ Chí Minh,20.712,"https://lh3.googleusercontent.com/p/AF1QipM9V24Pg_PY-Zz9LjdMxPofN_-u5d07E9WRb43i, https://lh3.googleusercontent.com/p/AF1QipOmC0I0ttTrTI6e8StWiAz_ta_lurJhbaz-T7kT, "
Thảo Cầm Viên Sài Gòn,4.2,Vườn bách thú,60.000 ₫,"2 Đ. Nguyễn Bỉnh Khiêm, Bến Nghé, Quận 1, Hồ Chí Minh 700000",TP Hồ Chí Minh,29.358,"https://lh3.googleusercontent.com/p/AF1QipPSXkA6g5wn6V_-j0JVoXal0TezqauNDVcrchPs, https://lh3.googleusercontent.com/p/AF1QipMbxEMEIMxZqelCorAzGVwM3IciJ8N_9be_Fov-, "
Bảo tàng Lịch sử TP.Hồ Chí Minh,4.4,Bảo tàng lịch sử,30.000 ₫,"2 Đ. Nguyễn Bỉnh Khiêm, Bến Nghé, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,3.369,"https://lh3.googleusercontent.com/p/AF1QipPbF8KQMjQhVk4B5n2GbNv4NhiEYDrFXpxwKFGO, https://lh3.googleusercontent.com/p/AF1QipOaGudNQAhLAr9JO8K6kO3Lm-c3OXVGITR0n6QA, "
Landmark 81,4.6,Điểm thu hút khách du lịch,Không có giá,"720A Đ. Điện Biên Phủ, Vinhomes Tân Cảng, Bình Thạnh, Hồ Chí Minh 72300",TP Hồ Chí Minh,12.243,"//lh3.googleusercontent.com/proxy/GyMqRM0ZDwYFEYW0gYhR1QZB7_HBTSKyvjy3R4E7IrCGN5dSLkM_uCd64SFn2US628-8yZv97SfOxV61yUag0hWLHU62Wg1Up5i7q9hC_mpT7NnHrY2TZttWL_cOtgV6DXJB0ny-qMuQTyHhLmurRYGo93bUTBs, https://lh3.googleusercontent.com/p/AF1QipMZ5e4E8OaGB07vuRt2v2DtcZVMYrZ_YoWbGJ_c, "
Bảo tàng Mỹ thuật TP.HCM,4.3,Bảo tàng nghệ thuật,Không có giá,"97 P. Đức Chính, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,8.050,"https://lh3.googleusercontent.com/p/AF1QipOqZZDzwzSARyZHtzjlOag13UDNEx4Y9TsbXzXQ, https://lh3.googleusercontent.com/p/AF1QipPgQqsL1g6wIid86qtYftf_iMlT8sLMKTbfYPg7, "
Đường Nguyễn Huệ,4.6,Con đường nổi tiếng,Miễn phí,"Bến Nghé, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,501,"//lh3.googleusercontent.com/proxy/qEL7FMNnOo-NQ-OiH4gWn7ywmdVDutlXDRJ0AQTkmW2I0f2Iyw2TaH2XvS55iEZ3Tj9QsKQ2qL2btwvkSIZ0WRypK2HOp5a_ly2zjDJKc-Poqa3FbadyooD8motn8UKO58PzIV928HRyQ8pLQuovOLeVDp5aBHY, https://lh3.googleusercontent.com/p/AF1QipNDPnG_c5ajDl05f-s_HYmzvVJGO_S1xcGmjUEI, "
Công viên nước Đầm Sen,4.3,Công viên nước,220.000 ₫,"3 Hòa Bình, Phường 3, Quận 11, Hồ Chí Minh",TP Hồ Chí Minh,29.571,"https://lh3.googleusercontent.com/p/AF1QipMyBMvZ3UM_DuZsar-gI7K2a4U-vljjUbvPla07, https://lh3.googleusercontent.com/p/AF1QipPHbDNmLva2ERBNTs1foYjA2EVTSrkgSv85mPuG, "
Bến Nhà Rồng - Bảo Tàng Hồ Chí Minh (Chi nhánh TP.HCM),4.7,Bảo tàng lịch sử,Không có giá,"1 Đ. Nguyễn Tất Thành, Phường 13, Quận 4, Hồ Chí Minh",TP Hồ Chí Minh,985,"https://lh3.googleusercontent.com/p/AF1QipPdU2qKhXMs6_Zn9uB-NjM9knMdcIs-cmugmX66, https://lh3.googleusercontent.com/p/AF1QipMuyDa4OCkY2wuErTi7NhyyhgIRekdDIqI7vi6Y, "
Bưu điện trung tâm Sài Gòn,4.4,Bưu điện,Miễn phí,"02 Công xã Paris, Bến Nghé, Quận 1, Hồ Chí Minh 70000",TP Hồ Chí Minh,4.197,"https://lh3.googleusercontent.com/p/AF1QipMjdKKS8Xvgx3YOyRMf50Wqpl6h3P79hbZWUahF, https://lh3.googleusercontent.com/p/AF1QipP6RQGOKJ7JVBzCDXxV7EwKyqTMWXKxomZE_ZNk, "
Tháp Bitexco Financial Tower,4.5,Trung tâm thương mại,240.000 ₫,"2 Đ. Hải Triều, Bến Nghé, Quận 1, Hồ Chí Minh 700000",TP Hồ Chí Minh,18.415,"https://lh3.googleusercontent.com/p/AF1QipMH7aSIcCR8uht2-O6oq99DgRGNTsoVdYsQ7mFv, //lh3.googleusercontent.com/proxy/Rgb1VKVrnh1XYLAN54jgmdvCN8U-dH5uB1JhV2HkkDdOZKTbxBTRvtmuZ74KK0UP6lsdqFl_yw6OZc8Ah6XLCPIkknNKpEUubwgmwxADgnK4K1CUy4l337sY9CwYDZYHvMrPZM_qdLrQufxugjbcOX-avh0t6vA, "
Đầm Sen,4.3,Công viên giải trí,220.000 ₫,"3 Hòa Bình, Phường 3, Quận 11, Hồ Chí Minh 70000",TP Hồ Chí Minh,5.273,"https://lh3.googleusercontent.com/p/AF1QipPY-sp9sVqj_-VqeCOLPjyhRGul-Zz9Q90VhgwO, https://lh3.googleusercontent.com/p/AF1QipOJc9tNYGP8bJ_CrKySmyovTr1g5N0Froxp-1q0, "
Công viên Tao Đàn,4.5,Công viên,Miễn phí,"Phường Bến Thành, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,14.579,"https://lh3.googleusercontent.com/p/AF1QipPmlNDYJtiBQ-Vwzp-aJwV_12a1jGKlUpEksvSj, https://lh3.googleusercontent.com/p/AF1QipP_p5NAssmnPqA4JvxSWmXyAXK9AHiYqlNluxiR, "
Chùa Bửu Long,4.7,Chùa phật giáo,Miễn phí,"81 Nguyễn Xiển, Long Bình, Thành Phố Thủ Đức, Hồ Chí Minh 70000",TP Hồ Chí Minh,6.960,"https://lh3.googleusercontent.com/p/AF1QipMrjizcqNtPqtx2ZRrkFtOOlQhnr1Qhkk5Thela, https://lh3.googleusercontent.com/p/AF1QipOOC2A51JhmC7ZYBk_MVOIEoHVVrtcljO0DnfFS, "
Bảo tàng Phụ nữ Nam bộ,4.4,Bảo tàng,Không có giá,"202 Đ. Võ Thị Sáu, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",TP Hồ Chí Minh,626,"https://lh3.googleusercontent.com/p/AF1QipOj2mjt5A-UNRfAsWfZPWKUFk_dvawolxLtYMVC, https://lh3.googleusercontent.com/p/AF1QipMXFXsEvbEnhjWEh0O5fskf8b28MosL-fNpgmGg, "
Cầu Ánh Sao,4.6,Điểm thu hút khách du lịch,Không có giá,"PPF9+VCR, Khu đô thị Phú Mỹ Hưng, Quận 7, Hồ Chí Minh",TP Hồ Chí Minh,398,"https://lh3.googleusercontent.com/p/AF1QipMnTc-R1rwLGMtk1-b7v8EyQxEfuciuX3LM8Xf3, https://lh3.googleusercontent.com/p/AF1QipNpLKIBfmQpx3eBpMB_j9pVeTCO_rY-5Bdq2N2o, "
Bảo tàng Chứng tích Chiến tranh,4.5,Bảo tàng chiến tranh,40.000 ₫,"Phường 6, Quận 3, Hồ Chí Minh 700000",TP Hồ Chí Minh,34.058,"https://lh3.googleusercontent.com/p/AF1QipPwjfXoTp4uuEBODAptmwg054U6pzYeLUhS9W-o, //lh3.googleusercontent.com/proxy/XZPr_V4JDwoujzZKFW4kg1Fymj64hBRsoHm9OEs_1NVhJ5zS1Yy1PCOHYhs7CqWXpzcHIhrEBTyu--GSd2bSWJzqKBLsdD3zfMQv2zCHSjaH1c1fdHIAqBAcGA_wGb4g_rZJvZVw_-EXem5Il3Czs2Da7ThZkQ, "
Bưu điện Thành phố Hồ Chí Minh,4.5,Bưu điện,Không có giá,"125 Hai Bà Trưng, Bến Nghé, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,394,"https://lh3.googleusercontent.com/p/AF1QipPwjfXoTp4uuEBODAptmwg054U6pzYeLUhS9W-o, //lh3.googleusercontent.com/proxy/XZPr_V4JDwoujzZKFW4kg1Fymj64hBRsoHm9OEs_1NVhJ5zS1Yy1PCOHYhs7CqWXpzcHIhrEBTyu--GSd2bSWJzqKBLsdD3zfMQv2zCHSjaH1c1fdHIAqBAcGA_wGb4g_rZJvZVw_-EXem5Il3Czs2Da7ThZkQ, "
Bảo tàng Thành phố Hồ Chí Minh,4.2,Bảo tàng lịch sử,Không có giá,"65 Lý Tự Trọng, Bến Nghé, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,1.587,"https://lh3.googleusercontent.com/p/AF1QipN-p4m_U30btLs4_TDF1dz8ABR_4eJV5U3ps7XD, https://lh3.googleusercontent.com/p/AF1QipPs7Cmi8pKXuoZ_GQaoG7N3DaT3nfQHtK7jpvtS, "
Khu du lịch Văn Thánh,4.2,Điểm thu hút khách du lịch,Không có giá,"48/10 Đ. Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh",TP Hồ Chí Minh,3.891,"//lh3.googleusercontent.com/proxy/-Ctvzzup5J-rKkSdgwgtGHLcPvfpXzgO9WVTilyL5ROU0A4tCBwjjxqc_0mwDvApZWVlrVaolsvhmt8enL6USf06W_vK5yPGcoJn6R2bAVy1v7vU7FoBVNjlf_GbNgXpfah3dKTUlQQ2nkcIcqW26--jubqPwaE, https://lh3.googleusercontent.com/p/AF1QipMRapf_zSA9eSLh91i2sKUTewtXVZzjIHTUA8mK, "
Đường sách Thành phố Hồ Chí Minh,4.6,Điểm thu hút khách du lịch,Miễn phí,"Đ. Nguyễn Văn Bình, Bến Nghé, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,9.214,"https://lh3.googleusercontent.com/p/AF1QipMxJdmnE7wXX77Gc4ljVZGqj9_sl0jz1rAbIRnN, https://lh3.googleusercontent.com/p/AF1QipMkCqhqZyH005_toXcNEIWUf9jVVWL97ajd_2mc, "
Nhà Thờ Giáo Xứ Tân Định,4.4,Nhà thờ Công giáo,Miễn phí,"289 Hai Bà Trưng, Phường 8, Quận 3, Hồ Chí Minh",TP Hồ Chí Minh,7.197,"https://lh3.googleusercontent.com/p/AF1QipNnbqhOh1vpKG9O65zFX2ak--TD3h1RAJPKMYJF, https://lh3.googleusercontent.com/p/AF1QipMwcJJejI7Td4X1D11Z7HV32CpeNSb3qoZzR4mT, "
Saigon Skydeck,4.4,Sân ngắm cảnh,240.000 ₫,"36 Đ. Hồ Tùng Mậu, Bến Nghé, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,11.110,"https://lh3.googleusercontent.com/p/AF1QipOsWzLJHt85WoRRYlx_7DuPt3nijYSUWAMXCILk, https://lh3.googleusercontent.com/p/AF1QipPEYSZUEUSZ78py9ZPQDBJJqIqKXIKWsy_UxOMi, "
Phố đi bộ Bùi Viện,4.3,Điểm thu hút khách du lịch,Miễn phí,"Đ. Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",TP Hồ Chí Minh,17.521,"https://lh3.googleusercontent.com/p/AF1QipP_t5uP64B42cT4Q-XwSGfhqY14NmCDRsYOIm47, https://lh3.googleusercontent.com/p/AF1QipOtQacNz1DHbl--adITFph8OP4xC-_OVcJuAZ1E, "
Chợ Bình Tây,4.4,Chợ,Không có giá,"57A Tháp Mười, Phường 2, Quận 6, Hồ Chí Minh 700900",TP Hồ Chí Minh,5.254,"https://lh3.googleusercontent.com/p/AF1QipML1vPXeaacED4-3JR7PCRK6wMAssnM-PFEW4pT, https://lh3.googleusercontent.com/p/AF1QipPzeDUvU5bBgTIwGC8kLpJ1XFPFTP3DtYS4jgmo, "
Chùa Vĩnh Nghiêm,4.6,Chùa phật giáo,Miễn phí,"339 Đ. Nam Kỳ Khởi Nghĩa, Phường 14, Quận 3, Hồ Chí Minh",TP Hồ Chí Minh,5.074,"https://lh3.googleusercontent.com/p/AF1QipMvaV1Tvn7xB0wADpx7Di31E7cOvRByGlW2mCe-, https://lh3.googleusercontent.com/p/AF1QipMXC38abBJUQZUn4jkIfRigzZnlsj-d5w6Yt3Sv, "
