name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Gà Nướng Cơm Lam (Lĩnh),"30/4 Phạm Văn Đồng, Tân Hoà, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","4,6",242,12.6836368,108.0181071,Đắk Lắk,Quán ăn nhỏ,100-200 N ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPU2M9T7S1XK8Hu6OC2I_Z1CgDg2o_4sKjY227_, https://lh5.googleusercontent.com/p/AF1QipPUs_QUHyVUhXPCo-oi7PWweqncrWpd9LpKThIQ, https://lh5.googleusercontent.com/p/AF1QipNMHXz6KYGqzCqpQx-TG7k8M69bQxHw0p1xvlWS, https://lh5.googleusercontent.com/p/AF1QipOpF1DGfgPhwDMTwLussk7XniArBhmzlyW28idq, "
Quán ăn gia đình Tâm Phúc,"W7CC+9Q5, Đường David Nguyễn, Phường An Lạc, Buôn Hồ, Đắk Lắk, Việt Nam","5,0",16,12.9208879,108.1998795,Đắk Lắk,Nhà hàng gia đình,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMCvoE_hhY8jBSGN7ZDcPu7zA50HahPCX-aJ6Aw, https://lh5.googleusercontent.com/p/AF1QipNxtq2iqlt85k3ag6KVUX6aT0xXONiWp2bIfeK-, https://lh5.googleusercontent.com/p/AF1QipM_BVRGvasIplqrkbsnPBN5-YA10F51QVOTSn2W, https://lh5.googleusercontent.com/p/AF1QipMuJx7LTif_TAwy4Fhp4W7y_pmly_4WIC1AdQnM, "
Quán Cơm Gà Phú Lai,"551 Hùng Vương, Phường An Lạc, Buôn Hồ, Đắk Lắk, Việt Nam","3,7",202,12.9128406,108.1942192,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMyhPo9Bub7ICx_TXu-s8uSPNGGHW3REwRkW2XP, https://lh5.googleusercontent.com/p/AF1QipMA8gKp2XB7YyolumygLn4tLP1308byZDXpNZcS, https://lh5.googleusercontent.com/p/AF1QipOY0LzM5cYwWl6DpZnqSoc9B-O8As2brdl0wVNg, https://lh5.googleusercontent.com/p/AF1QipOYhGtsJahButuQsHqgk5ig7Ias34IT31JVOAN7, "
Pai R’Lăm - Cơm Lam Gà Nướng Hồ Lăk,"30 Y Jut, Liên Sơn, Lắk, Đắk Lắk 64300, Việt Nam","4,6",111,12.4088517,108.0981495,Đắk Lắk,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNYL7txeLOd2zDcRoc8Cp4Fpu7WUYnmjlXLqvpA, https://lh5.googleusercontent.com/p/AF1QipO1neXBQxf6WiAkpmLMf6bWMIio0Fx9quvUCf5e, https://lh5.googleusercontent.com/p/AF1QipP3Byd_TfeYC1t6e0YFvnwHBpeVkrQxUIiLQOfR, https://lh5.googleusercontent.com/p/AF1QipNoseAhVbIysGlwNe000iXKQkmYJ5XDxGuad_hs, "
Quán Sóng Thần,"16-17-18-19 Hoàng Văn Thái, Tân An, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","4,2",350,12.7010348,107.9902698,Đắk Lắk,Nhà hàng,₫₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipM8zmx_GzyGj4qrQieyFMFj9F1a1_ZhGp8zbrP5, https://lh5.googleusercontent.com/p/AF1QipOAfv9aM05AEyHEeOELPX44_L1I1Z_f_4po6PBY, https://lh5.googleusercontent.com/p/AF1QipOTkvD2a7P228INCYJaMP0b22HOyGzihWrHDgG8, https://lh5.googleusercontent.com/p/AF1QipMNtmW--g_99QWOObW7s4TUCIVkVCB9QCRjawRU, "
The Little Garden - Nhà Hàng Sân Vườn - 85 Mai Xuân Thưởng BMT,"85 Mai Xuân Thưởng, Tân tiến, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,6",114,12.7010348,107.9284717,Đắk Lắk,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNlA6iM3HEpzPzKsARxsIi8uilQAZxgptMSiOBH, https://lh5.googleusercontent.com/p/AF1QipN1r7OWaKazriDj4rUUMIpevABXZIgXY2Gt1F7d, https://lh5.googleusercontent.com/p/AF1QipPzN0NSIJpwkUwLDhYVC79hJBOIDiuhJtx1XAaE, https://lh5.googleusercontent.com/p/AF1QipPMeeNgIf3R6CvBQ0yE7pj1YWryQqNziGBzYhX3, "
Quán Ăn Duyên Duyên,"487 Phạm Văn Đồng, Tân Hoà, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","4,5",4,12.6890973,108.0332636,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNTkQ9fg15YtkuxiY8czi3mXQTBge05Q-V9OhUD, https://lh5.googleusercontent.com/p/AF1QipPLeD5Drs5Mvfop0UZH9SSz28eUGd6DteLOKBad, https://lh5.googleusercontent.com/p/AF1QipPuMsJuiPauEM_D7NO4-aF0Lo73vAQWE2F2aBoe, https://lh5.googleusercontent.com/p/AF1QipOkX-maJPcc4pk2Xnsc7bJsiF7pu0Zrz5HFDOEv, "
Quán Cơm Chay Thiên Ân,"225 Xô Viết Nghệ Tĩnh, Thành Công, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,1",60,12.6890973,107.9714655,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipO4C8nUPCZAH-mHNos1O7UOFEBcRYfPgQXeepPP, https://lh5.googleusercontent.com/p/AF1QipMh6svkM0p1IP4gEjqkt3Ck5tbUqEpPm_JbNCFF, https://lh5.googleusercontent.com/p/AF1QipOWBvrfId0aHjOXiBuBmUdJuoz0uC0G_Hcj08jb, https://lh5.googleusercontent.com/p/AF1QipOSYsqsw5zKnpts6JyzGGmRs9Yd3fWPm4K5MumU, "
Quán Cơm Huy,"145 Hai Bà Trưng, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,3",12,12.686441,107.9719917,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNpOi8c8ktEeIMPAMA9XiSDltm62JvP8d5RbEYP, https://lh5.googleusercontent.com/p/AF1QipNdjKy5m3_LR06bMUnX5l9i-RlvuDBetddPPxvV, https://lh5.googleusercontent.com/p/AF1QipNCvp8BDABat_49zJXLGruloXjh7KjZMRNK_DOS, https://lh5.googleusercontent.com/p/AF1QipNvKjH-QOLmMcbi_cX-ogwzPcZ4o5Q_0rJJaAXB, "
Cơm tâm Nga,"365 Phan Chu Trinh, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,3",48,12.6937664,107.9798795,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOYUglVdUkwTEXysLvbNAOeqIEabIO2osM66z6-, https://lh5.googleusercontent.com/p/AF1QipPTUeo53v4QMSyDJuu63nvHVw8lJ5r5UmplcYy6, https://lh5.googleusercontent.com/p/AF1QipPIxiBQCtEAc70nsf5nSYnTBnghhOTx81WfEi5u, https://lh5.googleusercontent.com/p/AF1QipNTlm20itjl4nUd6G2Oa7FyEXgmYSk-0GNoZIg, "
Lẩu Bò Hai Riêng,"21 Trần Hữu Dực, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,2",55,12.6892708,107.9808841,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOux0vzmFRERMZaR2aCUNzDecIwYR2e4cDIorVt, https://lh5.googleusercontent.com/p/AF1QipM1Xj22exf5w0Ce0btFXlytyQiAnWH76CuEiyTc, https://lh5.googleusercontent.com/p/AF1QipM-gR5G8Z9XRalMEEecUw9ebQTs3DrWfHxbxy1A, https://lh5.googleusercontent.com/p/AF1QipNx1Hp96cI4hSpFNjK8imU026ysa7Nqyaaj610l, "
Quán ăn gia đình Cây Bằng Lăng,"256 Trần Hưng Đạo, Phường An Lạc, Buôn Hồ, Đắk Lắk, Việt Nam","4,4",68,12.9229953,108.2015615,Đắk Lắk,Nhà hàng Việt Nam,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipM6UeIsNtx97Qk3TMBWCtEOO1fg94Jg8tNZrPnR, https://lh5.googleusercontent.com/p/AF1QipNxVe6csoSpCmOWE4cOIwJCo2VF7XbTLhJ37YK4, https://lh5.googleusercontent.com/p/AF1QipMtTZHAnheDhONI0Rnso-8ke3oxPl9SiYY1adZl, https://lh5.googleusercontent.com/p/AF1QipNfDf63nSThdbn52XqBW87sjvyOFukZyqspiFxt, "
Quán Tiến Anh,"321 Phan Chu Trinh, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,8",118,12.6928488,107.9790809,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNFEqgKKp9HasW38guKk0mTTb0fkGMv0c5Cpjgy, https://lh5.googleusercontent.com/p/AF1QipMu16qC30ty9PE87ZwrmMVZN-JGOH4rPl1szOlx, https://lh5.googleusercontent.com/p/AF1QipOAb9Hta_2b8gSVJboAJELay-MWW8aToAMrDm_l, https://lh5.googleusercontent.com/p/AF1QipPnP2KHkurJYUVh_xzrbz70jyLuJWx62b-f_f9v, "
Vườn an nhiên - quán chay rau sạch,"120 Hoàng Diệu, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,6",115,12.6838523,107.9696551,Đắk Lắk,Nhà hàng món chay,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOBlkhmsuTrIKWjwLTZPbh5S6Gb5uUZTS_wW67S, https://lh5.googleusercontent.com/p/AF1QipNQS1hfwz6vLohMR18bsF3Hn70cf27NtuNtuPAV, https://lh5.googleusercontent.com/p/AF1QipN6-6bRysS0w-24At8tckQ_Nz7olvkFiuwNnsvu, https://lh5.googleusercontent.com/p/AF1QipMMQkEEn4zRmuXsZdJCUwK-_sIQQIZvyunZCnJc, "
L'Amour - Tình Yêu Organic (Quán Ăn Hội An),"105 Nguyễn Khuyến, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,5",13,12.6978687,107.9783481,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMqCIAy-DE1FeSSXG6itcLQcsKZ8MocrAiwup2B, https://lh5.googleusercontent.com/p/AF1QipOaGd6eT6IK_-EowV06yRTGKCsamhM5u0de-h38, https://lh5.googleusercontent.com/p/AF1QipO302PI5eFh7ZmviFRbXZN-kGmtIMzqKmW_CP4u, https://lh5.googleusercontent.com/p/AF1QipM609Gwyaapi6qcFB5giCzWXScJJJbUYrvw84lt, "
"CƠM NIÊU BẰNG LĂNG QUÁN(Cơm phần, dĩa, hộp)","261 Giải Phóng, TT. Ea Drăng, Ea H'leo, Đắk Lắk, Việt Nam","4,2",64,13.1909715,108.1325534,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNtwkWmSq1jLzgT1ZOy5jyUurSFEd3gmGjE8ZhQ, https://lh5.googleusercontent.com/p/AF1QipPh6P2amiCjlQ5At7zURI5z93U-kt9T3ckUouxR, https://lh5.googleusercontent.com/p/AF1QipPf1MI5MtuD1AKjfQ9NGPgNTkBYSsxsYGrIPAHn, https://lh5.googleusercontent.com/p/AF1QipO0WQm2sDldliSxiEJ1M8Yg7LNtmzb9nMIlfCBO, "
Bún riêu nga 28 ngô mây,"28 Ngô Mây, Thành Công, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","4,0",110,12.6845685,107.9629259,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOvid_SulZ2I7PQ68pnJJ6KwcwflDzDlWOaFIj1, https://lh5.googleusercontent.com/p/AF1QipN2xjgnxA7ubENQTSGYd9kCP9W15Z9WnlZqTrBl, https://lh5.googleusercontent.com/p/AF1QipNwhKXG4fW4nHhKs01i4Oxe2jWXYCHolgd9wgDF, https://lh5.googleusercontent.com/p/AF1QipMZt9p5Xk5Sei3U22sxRtVfknn7evVw3NuDPvoJ, "
Beer Zone - Thế Giới Nhậu,"141 Hùng Vương, Tự An, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","4,2",277,12.6827976,107.9820983,Đắk Lắk,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOVOLW1CI6w7ugx9IgN_mxStnDH1bOP6NjxXKo_, https://lh5.googleusercontent.com/p/AF1QipM2D8KO08cavPtgakJnWmic43iNYxhqjMVMJOs3, https://lh5.googleusercontent.com/p/AF1QipPf8v5TOEESTonz0wbXpImap-3Uw0bTV807RgeS, https://lh5.googleusercontent.com/p/AF1QipPEBaE0NlMgADznjJYCAxQHbhGCYk0wzcABJWlR, "
Cơm tấm Thuỷ,"M2JR+WR6, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,6",13,12.6822981,107.9699245,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNzGxSNv2ZWiyOsc0lUXYgNgt41sAAf_3wO_e-W, https://lh5.googleusercontent.com/p/AF1QipMCGYzRrheCwCWQSyL4YfHvBJCJZX0GCjAir1wn, https://lh5.googleusercontent.com/p/AF1QipMJ9RVIttFvOFJ3lzQAakKl9YmPhYe2a27MnWxf, "
Quán Ăn Sáng - Thông Nga,"48 Nam Quốc Cang, Thành Nhất, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,3",16,12.679305,107.9533226,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMjmzOoEuoTI6dIkEilGbK8SsDuj_ycUTnXK_cY, https://lh5.googleusercontent.com/p/AF1QipPO27bJ2QaScFuuWGkWmjLDnwcSHVGQ5eGiBk-N, "
Quán ăn ngon BMT,"Q3JH+W86, Unnamed Road, Ea Pốk, Cư M'gar, Đắk Lắk, Việt Nam","4,2",5,12.7822807,108.0061775,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOF9NmmPT3jUy0CRIQbypQ9F51USFOZXPJHmjrD, https://lh5.googleusercontent.com/p/AF1QipN5ionR98jx-_l2_OYsebSYYt_Fgfx951A9IvrO, "
Gà Rán MPQ,"191 Quang Trung, Thống Nhất, Buôn Ma Thuột, Đắk Lắk 630900, Việt Nam","4,3",55,12.6815427,107.9657884,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMQvVRuvzDuh1TPiscCTvFNx-ozUYj_TA2IPuFx, https://lh5.googleusercontent.com/p/AF1QipNBDyF7DMVCx76ZdYNLFsltAvIV6ZfDNWfu5wP0, https://lh5.googleusercontent.com/p/AF1QipMuJw-03LWbEGAjq0iOjJViamz_zEzSNveCJ4hf, https://lh5.googleusercontent.com/p/AF1QipOCswpqVHMPUJ9sXDBlBsTgomEKvY-gVW5Qvcqp, "
Gòn Garden Cafe & BBQ - Ẩm Thực Đồng Bào Ê-Đê,"327/78 Y Moan Ênuôl, Cư Ê Bur, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,6",162,12.713432,107.9783182,Đắk Lắk,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMj5ceLy8vfYFf6cWI-5uYKGVbo8-Xd0kPw_OkN, https://lh5.googleusercontent.com/p/AF1QipPbx0ZE2auHIOEAJoJ-djlDG-QW0-uZL7s3J8sM, https://lh5.googleusercontent.com/p/AF1QipMgDnnCtr9m8emlpXRAvKplJr-JvfEpNscg_z0-, https://lh5.googleusercontent.com/p/AF1QipPVumMeOsW0RJY6-0kyFKPeIEuL3YlQVQ_iYG7X, "
Quán Đại Dương( 203 Quán cũ) - Quán Nhậu Bình Dân,"215 Nguyễn Khuyến, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,4",32,12.7005218,107.9815809,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNTMA9Djo2tCDlitZYEWj6whiU3YgUjYhKmNM4, https://lh5.googleusercontent.com/p/AF1QipOtiJ6N-PtBwGx6mGxrRLc19CBFhMW8lLbRz_s2, https://lh5.googleusercontent.com/p/AF1QipNr9bLqLw6ZtWaTMCXE6khg-Ih9TaH_WdrDswM, https://lh5.googleusercontent.com/p/AF1QipOXajHcDrCOzW1dfSYbihlCc-6w3v3VDYChyPA, "
Quán Ăn Lê Nguyễn,"549 Nguyễn Văn Cừ, Tân Hoà, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,8",33,12.6840333,108.0108552,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMGK6MYJa7MtFnlPa0BI31yjy2JHSLtjLWyOXJz, https://lh5.googleusercontent.com/p/AF1QipPfB8YC8PKR_hMpwRrvFtAXo664Xw7YGaijQi8M, https://lh5.googleusercontent.com/p/AF1QipN1uaJuJvyAS2yfkE9ZBVjzIxSY-WeJUQ1Qq-Qf, https://lh5.googleusercontent.com/p/AF1QipN1uaJuJvyAS2yfkE9ZBVjzIxSY-WeJUQ1Qq-Qf, "
Bún Đỏ Thu,"101 Lê Hồng Phong, Tân tiến, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","4,2",409,12.6840333,107.9490571,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOEycoPGs-Ua-VaVcCmiueHH7HhjyoVNOuJxGxL, https://lh5.googleusercontent.com/p/AF1QipM1H57xX2Zae4a2o0fhOon7q3r8tubMDRFHXuJj, https://lh5.googleusercontent.com/p/AF1QipNaLkpsL4D0ReCMZ6sD_yWYFNdHv9COAETZ5xV8, https://lh5.googleusercontent.com/p/AF1QipPrE_CLwfQx_OISYWcTrQbsEsfTLcWgmBLnu8PY, "
Quán ăn sáng cô Nga,"55 Dương Vân Nga, Tân Thành, Buôn Ma Thuột, Đắk Lắk, Việt Nam","5,0",1,12.6707496,107.9573283,Đắk Lắk,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPp2jzSXpnPmNHGsJ9vnVjt98t2YykBTHztavJG, https://lh5.googleusercontent.com/p/AF1QipPp2jzSXpnPmNHGsJ9vnVjt98t2YykBTHztavJG, "
Tiệm ăn vặt Hàn Quốc Ro+ chi nhánh 2,"Lê Duẩn, Tân Thành, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",21,12.6623287,107.9618324,Đắk Lắk,Quán ăn nhẹ,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNn_4UU62MbKgu_RfECbm10r39Ev4GqX6tgw8FC, https://lh5.googleusercontent.com/p/AF1QipMXs2qNARQtH4wJWYzJmrivvcim6RMKht88-YEh, https://lh5.googleusercontent.com/p/AF1QipP53XWXCwdKNHlNrIBAqXTt8xPo1cCfYrjTdv0J, https://lh5.googleusercontent.com/p/AF1QipP53XWXCwdKNHlNrIBAqXTt8xPo1cCfYrjTdv0J, "
Nhà hàng Tây Bắc,"28 Hoàng Minh Thảo, Tân An, Buôn Ma Thuột, Đắk Lắk 64000, Việt Nam","4,4",411,12.7015139,107.9947714,Đắk Lắk,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNy0AmvFguzITE88ClECt889OwHAW_1cfhSpp7K, https://lh5.googleusercontent.com/p/AF1QipOzwTS8tekogvb3K-ILmt_he4tenSru1hw0QiBB, https://lh5.googleusercontent.com/p/AF1QipNeE7kK6wM4EyGDze3a5ozLYDDP7Gy9yqI79RKP, https://lh5.googleusercontent.com/p/AF1QipNqUev3z8vlqTakV0UKH4TASlNl_DRzfRRF5Ewp, "
Haru - Quán ăn Hàn Quốc BMT,"42 Bà Triệu, Tự An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,6",45,12.6815762,107.9770215,Đắk Lắk,Nhà hàng Hàn Quốc,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPfdRTTqMnP909WjhXv7Z6Q9VR4gNMUagCiHuck, https://lh5.googleusercontent.com/p/AF1QipPxXRDTRkRaJwaWpZTNLwYaPcUdBSW6JbSisMTl, https://lh5.googleusercontent.com/p/AF1QipORnI7yrXJiIXb3Vuwmq7ZQ3ImfVuus-v03AFe-, https://lh5.googleusercontent.com/p/AF1QipPVDK0nAy5Iqzl0vjiDUSp5EflwBvBLdns7lIeO, "
Cơm Gà 52 Quán Minh Lùn,"72 Lê Thánh Tông, Tân Lợi, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","3,8",245,12.6879976,107.9789576,Đắk Lắk,Nhà hàng thịt gà,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMJGiyUm4drDJU4tgeTZTpcamtEnqenCT0t7lXI, https://lh5.googleusercontent.com/p/AF1QipO2umVEhOADCrln1ciCkApX6K4TPl9frPyZtYfz, https://lh5.googleusercontent.com/p/AF1QipOsPnD21Y6JFofKtyJgH3bQXa60nhAntQcNKVEV, https://lh5.googleusercontent.com/p/AF1QipOWl0fsyP5rPcbprGQUgN4oaJOJ1CZEctUfGHD4, "
Quán Cậu Út,"7/9 Phan Huy Chú, Phước An, Krông Pắc, Đắk Lắk 63000, Việt Nam","4,6",47,12.7155958,108.2391463,Đắk Lắk,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNj1So7_7m1W4tDN8jiCOgc5gHJOYCtjmvX8kDI, https://lh5.googleusercontent.com/p/AF1QipMkod77zBmkLMfsemFx0SNY0cFHV2EcLvxd_USq, https://lh5.googleusercontent.com/p/AF1QipM8gE4QyLSBIytAmu8P3seMZQypkcrXsU2cuwY1, https://lh5.googleusercontent.com/p/AF1QipMoEyhcxCQwzaooVmvP-s1ESOvlGehpmwywmd8R, "
Cơm Tấm Thanh,"267A Hà Huy Tập, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,3",168,12.7066727,107.9932306,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipM-0YThDP74bDMws765ABAkHhksGl5RGCjLUZz1, https://lh5.googleusercontent.com/p/AF1QipO9e6s52YcXW6XJJ7wuWxzQd-tNTvAYcrTErzV9, https://lh5.googleusercontent.com/p/AF1QipMF-KrkmTvscBg75dW9GMh-iY18zCKGvzy71xKg, https://lh5.googleusercontent.com/p/AF1QipPvk-guPeYEFz09-d4sE3OynJBswBgWXMRfVwEv, "
Ẩm Thực Thiên Lộc Tấn,"6A Nguyễn Trường Tộ, Phước An, Krông Pắc, Đắk Lắk 00000, Việt Nam","3,9",71,12.714273,108.2299798,Đắk Lắk,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipM2cRmyElBG3a8LzTFsqop7az6W5biJeAITsV8v, https://lh5.googleusercontent.com/p/AF1QipOV2zUnvTWtMf8AxI8ieqaQoWoVZ4czyPKwA21c, https://lh5.googleusercontent.com/p/AF1QipNdVkc3YJoTZ41fPyslDLKvIgwwtiU0ghX-oOd-, https://lh5.googleusercontent.com/p/AF1QipNNhAw7t2xeCiTGuXAYOfBN80TE0fXVyQUFLzKj, "
Cơm Gà Uyên Uyên,"67 Lê Thị Hồng Gấm, Tân An, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","4,3",62,12.692436,107.9845572,Đắk Lắk,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPZF9HySKKh0QdRYjobASMOBf4CcZIrKxtMFNRN, https://lh5.googleusercontent.com/p/AF1QipNSEnLzvfO-ldlJig_tRJLAYg-O_r6EQQcFhT2l, https://lh5.googleusercontent.com/p/AF1QipPcQQSoJCHE5rUXMHaN1VG-J9E3IibCuYqzzC-9, https://lh5.googleusercontent.com/p/AF1QipPdqUgj-F9uzScnuCXoHQP-jk5-KgFcDGzr3zhf, "
Quán cơm gà Tấn Phát,"RC5P+CG9, Cư Huê, Ea Kar, Đắk Lắk, Việt Nam","3,6",87,12.8085375,108.3642616,Đắk Lắk,Nhà hàng thịt gà,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMHcrNp4MgimA9GntXEbX_X5UuhK5c2WWIgEN6d, https://lh5.googleusercontent.com/p/AF1QipP1bS8m70BNdAGDOP6eLQqRGEUShw7-MWOI0c8s, https://lh5.googleusercontent.com/p/AF1QipOburfgnVDQJlhXsGIe0WsOrb4KjFjXsdDaGsYz, https://lh5.googleusercontent.com/p/AF1QipOIP0Bxy798t73sbPIx7YdEptrKBGZObpgpjwS8, "
Quán Đậu,"41 Trần Bình Trọng, Thành Công, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",803,12.6840339,107.967176,Đắk Lắk,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipO6t27nnNUUYqCS6r0nCKq_5IoJvBDfbvdnuvM4, https://lh5.googleusercontent.com/p/AF1QipMWQC-FocpKwZB2tc4hKUI0T_H4zB0Q6hQC6ees, https://lh5.googleusercontent.com/p/AF1QipPZRFrx8TeflIK4x5HyThA2Y_Ws1bAs9S8I9DO-, https://lh5.googleusercontent.com/p/AF1QipMESGnga5O3Th5-0RzLjZbROGn2G74NUzNnbjmH, "
