name,address,score,reviews count,latitude,longitude,province,category,price,discount,services,description images
An Dương Hotel & Apartment,"61 63 Đ. Nguyễn Xiển, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","4,5",49,16.0152032,108.1835335,Đà Nẵng,Khách sạn 3 sao,450.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipNYUqv8ofk_n6jU1FdlGgKmLMI6BnmeYv91DI6W, https://lh5.googleusercontent.com/p/AF1QipN8beqreUpAfS-_krw30tcUoMNYq8TV8rFtVMvq, https://lh5.googleusercontent.com/p/AF1QipNQcqMDRBj581mf3SknP6hdq2FcswACUowlwBFL, https://lh5.googleusercontent.com/p/AF1QipMkaKOrn_UH_nT0ulURRohTEBGQ9mRk9GsYsGKA, "
Gold Coast Hotel,"27 Hồ Xuân Hương, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam","3,8",112,16.039258,108.1725884,Đà Nẵng,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, ","https://lh5.googleusercontent.com/p/AF1QipOJZ6GTjj4K6zCTp1iBVSF2Yulas62G0m9t1QA, https://lh5.googleusercontent.com/p/AF1QipOOaIA-kAtGf-Re-gk8kcu5_d3f1DHYzLjeSGI, https://lh5.googleusercontent.com/p/AF1QipOdB_Y9k9L1nrJ2ksqcS2n4NwoT_8Yzne2i9BaO, https://lh5.googleusercontent.com/p/AF1QipNExBNjWU-ttAHqu3CqCRIHt-UzfbkFS5qKQvkt, "
Monalisa Luxury Hotel,"198 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","4,5",108,16.052786,108.1745024,Đà Nẵng,Khách sạn,527.160 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipNqyyewCLuWP-PeTyj0SjKv707RP9P1tWAjYUiT, https://lh5.googleusercontent.com/p/AF1QipOjJvvTrKE-Te_4OO4v6Zlv-hdR90C9WEV9SgSp, https://lh5.googleusercontent.com/p/AF1QipNTCQa5AjLZ7ruJr12xvcUKecr8UPQ8GXv3VWiY, https://lh5.googleusercontent.com/p/AF1QipOTOxM3z1qjPXXxtumNyWMosdsH0Be2Y7M978Ir, "
Grand Mercure Danang,"Zone Of The Villas Of Green Island, Lot A1, Hải Châu, Đà Nẵng 550000, Việt Nam","4,7",3.631,16.0483415,108.1546063,Đà Nẵng,Khách sạn 5 sao,2.076.741 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, Sân gôn, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipMFvHjbSA9E8-ykH7btjAJry3VQ3up4pt2znqlL, https://lh5.googleusercontent.com/p/AF1QipM-3kKec08FY7rSK862rE3pRGy7E7_0Hw6USug, https://lh5.googleusercontent.com/p/AF1QipPofvH5reoGABYoMI7139HR0rOyNL9hrgsC_gLZ, https://lh5.googleusercontent.com/p/AF1QipMDfXcZ7wBEk7p9so7DZ0Ewq-7QmXn4J3Ck1kVY, "
Sanouva Danang Hotel,"68 Phan Châu Trinh, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Việt Nam","4,4",1.953,16.0669752,108.1479476,Đà Nẵng,Khách sạn 4 sao,717.593 ₫,Ít hơn 24% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Bãi đỗ xe, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, Spa, Trung tâm thể dục, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipONvz6zkY8UtZeIkfk-pggSSbyLZo2lAbua2YHi, https://lh5.googleusercontent.com/p/AF1QipMNshNc8ItRn9NTx06MjtfmfoJie1zn24fMbXH5, https://lh5.googleusercontent.com/p/AF1QipMieaN4GrradkEaougBHGuU9Hh3quU06SOxjiih, https://lh5.googleusercontent.com/p/AF1QipPzlfr9BO8RsfcrP-WN_vQ5pQhYmuQKQ9hUlucd, "
Danang Riverside Hotel,"Đà Nẵng Riverside, Lô, A30 Đ. Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng, Việt Nam","3,9",705,16.0624711,108.1582982,Đà Nẵng,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Bãi đỗ xe, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Spa, Trung tâm thể dục, ","https://lh5.googleusercontent.com/p/AF1QipNOd4AKeV1sUt1uI71rGKyI841FZvUDT54_QSYg, https://lh5.googleusercontent.com/p/AF1QipNsPeFVBWNePUI1TbNma8VAm6l5kqvqZI1M_SLC, https://lh5.googleusercontent.com/p/AF1QipPkU3D2dYQx__CcI-woneKg0QDunSE3s8EOYYV0, https://lh5.googleusercontent.com/p/AF1QipOH47lltf21MfHoWnyBVvAUI3Fs5Oq41a50XFAM, "
Sea Queen Hotel,"155 157 Lê Quang Đạo, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","4,3",872,16.0508871,108.173351,Đà Nẵng,Khách sạn 3 sao,279.000 ₫,Ít hơn 40% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Nhà hàng, Xe đưa đón ra sân bay, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipOKyL2-Z_4v72mmaGbQQ4vzZMxc5nE1Z3qu7T5G, https://lh5.googleusercontent.com/p/AF1QipOjtwkJl5La15xWP4oEl9Ees0dvtVs5sRw7OZBT, https://lh5.googleusercontent.com/p/AF1QipNxWxtZSZDzcRsByws4Sts24imzTw2LzJjJS8h8, https://lh5.googleusercontent.com/p/AF1QipNZcF4QhPeSOE9uZugj9W1Vx_vNjG_Bv_TxO_e8, "
Khách Sạn Giá Rẻ,"48B Phạm Hữu Kính, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","5,0",2,16.050772,108.1652677,Đà Nẵng,Khách sạn,Không có giá,Không có giảm giá,,
Golden Lotus Hotel Da Nang,"200 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 50000, Việt Nam","4,9",1.186,16.0510252,108.1749392,Đà Nẵng,Khách sạn 4 sao,780.663 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, ","https://lh5.googleusercontent.com/p/AF1QipPawh-5x9zp3aXWLgvKhlHeXZtIVc1q65_gcK3a, https://lh5.googleusercontent.com/p/AF1QipOBeCGL5oWYwxh3G_1EtQGajYvdvsdPiwFLz9VH, https://lh5.googleusercontent.com/p/AF1QipOURHAbm_Mb9mTJhktASD_a7IWKIY0mXG6xbbrc, https://lh5.googleusercontent.com/p/AF1QipOtrDOm_3R3erfJ-hrUDoNvlFlc2MV6TKKEA331, "
Khách Sạn Camry,"11 Tố Hữu, Hoà Cường Nam, Hải Châu, Đà Nẵng, Việt Nam","3,4",114,16.0345982,108.1496271,Đà Nẵng,Khách sạn 2 sao,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPOxhu4GrDIni5WhhXYJ7-RxLmlcO9MjIEP4J6l, https://lh5.googleusercontent.com/p/AF1QipO-ty725ASBzI3L9WvXgmgz_i7rCfvPJvspkWJV, https://lh5.googleusercontent.com/p/AF1QipOofEnAD4yHSM3mbWuSmwK1UM1fctsDrDAVBWCt, https://lh5.googleusercontent.com/p/AF1QipOuJgyZLawSnb6rERVFOPKRZYgBvk_Ylu9ikaYM, "
Dreams Hotel,"410 Võ Nguyên Giáp, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","3,4",115,16.0420259,108.1763247,Đà Nẵng,Khách sạn 2 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipN9jKGG82x5SNHsf90ZdUh9TYDlkaokP9sYUOKu, https://lh5.googleusercontent.com/p/AF1QipOYphJpjflBc4TEkbfdLMOwwqV_M9EjTmltNgnO, https://lh5.googleusercontent.com/p/AF1QipMDBw37ZZ5Tx0LeRiDpMkRTVp3Keu7UMrI54IMi, https://lh5.googleusercontent.com/p/AF1QipMobOoq1Coe8VyR4LTXMZmDrtcjMM--alT9v-a2, "
Menora Grand Hotel,"69-71-73 Đỗ Bí, Bắc Mỹ Phú, Sơn Trà, Đà Nẵng 550000, Việt Nam","3,7",234,16.0533483,108.1739386,Đà Nẵng,Khách sạn 3 sao,287.786 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Có đường ra bãi biển, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipNC1sbqUEFbShV7Vixo76KuEyrF2xnDBaHBOZ2F, https://lh5.googleusercontent.com/p/AF1QipM8jznuqjH-eVGUfurJcI0cV6gSkHyDzGoiVhBu, https://lh5.googleusercontent.com/p/AF1QipP8dUP0IkjOryZd3yelSSc6g0OcdaKWVVdA1KCv, https://lh5.googleusercontent.com/p/AF1QipOsTSuVmIiZXBtLhxj7P8pTQBYkFmIQHX5n7rDY, "
Khách sạn Estrella,"145 Nguyễn Văn Thoại, An Hải Đông, Sơn Trà, Đà Nẵng 55000, Việt Nam","4,7",353,16.0549189,108.1688746,Đà Nẵng,Khách sạn 4 sao,688.814 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, Spa, ","https://lh5.googleusercontent.com/p/AF1QipMB9dQGHNoanoQ0pcCj6oOxiHT72IzEpm_I5Ccb, https://lh5.googleusercontent.com/p/AF1QipNoTwISC_fEvGj__IUVbJKK-XmNvNVTHvELrwaq, https://lh5.googleusercontent.com/p/AF1QipNx2Kd0PvJxzXNErES_yFxhtgS_xaIdX5hB6qTk, https://lh5.googleusercontent.com/p/AF1QipPhSGgeyivLrns6xTh05lRcj7NlmVcdz9GDDVzL, "
Hanami Hotel Danang,"61-63 Hoàng Kế Viêm, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","4,7",1.544,16.0486079,108.1703387,Đà Nẵng,Khách sạn 3 sao,224.797 ₫,Ít hơn 18% so với bình thường,"Wi-Fi miễn phí, Bữa sáng có tính phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Chấp nhận vật nuôi, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipPIVUgYTLeTD1OJNHPkRk6gBgkn0V43isHPvTpM, https://lh5.googleusercontent.com/p/AF1QipOKKCUgV32eqBrJsJAXV1FDu1Vda_xf8Kew6Zh8, https://lh5.googleusercontent.com/p/AF1QipPee4bFurgcEjcJ8ca0oCBN5q5Nhft6rHHqBi5R, https://lh5.googleusercontent.com/p/AF1QipMf0hf6MAYt0WPYQ7304RFZJugVKsIf0PGMEHOP, "
Khách sạn EROS Đà Nẵng,"132 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng 02363, Việt Nam","4,2",49,16.0732912,108.1706796,Đà Nẵng,Khách sạn 3 sao,226.170 ₫,Ít hơn 22% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipM9kA7D6285X-Ty9mIGWJyWL38MH_MYhzUHPgqg, https://lh5.googleusercontent.com/p/AF1QipNQG26g-pie_iafwBWt1yfLbKuEanN5hdGVSWDP, https://lh5.googleusercontent.com/p/AF1QipNTFAAbrZg2lIFexXpfZcFRxSzycciB47UqOkxC, https://lh5.googleusercontent.com/p/AF1QipOP9sGhDDzNdKjUgXsUdPY--BSwAmdFxeriEBtU, "
Quốc Cường Center Đà Nẵng Hotel by Haviland,"322- 324, Hoàng Diệu, Bình Hiên, Hải Châu, Đà Nẵng 550000, Việt Nam","4,5",980,16.0574173,108.1448724,Đà Nẵng,Khách sạn 3 sao,214.000 ₫,Ít hơn 24% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipPSqK9fDkeR9c5bKtrgap83MtPwFOYUMANRM4BO, https://lh5.googleusercontent.com/p/AF1QipOp8oj2uZnOHk_A1D9m6Fq4r_Mg_5XY8ky1iz35, https://lh5.googleusercontent.com/p/AF1QipMMfX483UrbRFoi4Il1ew-b3KVY74Jsbq_cSCRs, https://lh5.googleusercontent.com/p/AF1QipOiE34cDjlHVgQcxptIURnwCtjUmt3RzHKFOL-P, "
Khách sạn Thái Bình Dương,"92 Phan Châu Trinh, Street, Hải Châu, Đà Nẵng 550000, Việt Nam","3,8",245,16.0657195,108.1478183,Đà Nẵng,Khách sạn 3 sao,348.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Bãi đỗ xe, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMqPTLd6xw9Gg-xhZ4KulBl8mfOikEbtHYRppp5, https://lh5.googleusercontent.com/p/AF1QipNr4DJwQSE77o9Qgmrkot1eWB99y1L0b9LXkHXF, https://lh5.googleusercontent.com/p/AF1QipOir9W77kXz0T5yxeeDOPWA3ORKuZ-0LW_xw1tE, https://lh5.googleusercontent.com/p/AF1QipPjbNbH_bAT0ifu2Evdxi1GrKu4dtDGeQjFmQQh, "
Royal Family Hotel,"39 Võ Văn Kiệt, Phước Mỹ, Sơn Trà, Đà Nẵng 550000, Việt Nam","4,1",400,16.0630254,108.1715951,Đà Nẵng,Khách sạn 3 sao,296.751 ₫,Ít hơn 24% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Bãi đỗ xe, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipN0LcK3Tass5LAat8z5AInD3XVxZmH3gJ6QfhVP, https://lh5.googleusercontent.com/p/AF1QipPYuS9Af0f1YCOOx_4utb50y70VxeRwdaM89XZS, https://lh5.googleusercontent.com/p/AF1QipP6qZAEtMtGQur29x5A1Nk6-7w-XZGXUcoR9XMV, https://lh5.googleusercontent.com/p/AF1QipNYCzQs9M3AjkGtPkRP-ncETVOBNzGS9Io1_tFS, "
Wink Hotel Danang Centre,"178 Trần Phú, Phước Ninh, Hải Châu, Đà Nẵng 550000, Việt Nam","4,7",690,16.0654948,108.1513963,Đà Nẵng,Khách sạn 4 sao,889.038 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Nhà hàng, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipP5u23i9PNu5cNgSgByc7qX1yKWSYnyBH-5-TpW, https://lh5.googleusercontent.com/p/AF1QipMan1SR_IYtJbP0HC8vs7540aVUGFJgOeDnk3oY, https://lh5.googleusercontent.com/p/AF1QipN0x-1RADA7p3__4Ymp6F9F9MHRhUt8yt2ESFcM, https://lh5.googleusercontent.com/p/AF1QipP82-9Ozx04ziYqB0lBqUWKALGlr9xylTObS0Zo, "
M Hotel Da Nang,"286 Võ Nguyên Giáp, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","4,7",158,16.05165,108.1759362,Đà Nẵng,Khách sạn,1.789.429 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPIjh7WSWLej8xFvtsPwkSK-Q4TkTQ7y9pMO0t6, https://lh5.googleusercontent.com/p/AF1QipNJLGpCrFeJRQ_VQ7PaVTsYxzVvzES7BygSdD6X, https://lh5.googleusercontent.com/p/AF1QipP5VqlvxCuTEvQWrUv7QAPiD2MDbyrtRQhi3ih5, https://lh5.googleusercontent.com/p/AF1QipP4RQx8DHP0RGQSH_udjqIrhfcmIhi7u6O9SFeu, "
Danang Beach Hotel,"Lot 39 An Thượng 30, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","4,2",216,16.0511495,108.1736748,Đà Nẵng,Khách sạn 1 sao,248.950 ₫,Ít hơn 61% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipOZQOVyyutqeOaxP1o7x2GjHVUaujatFIjVUBmD, https://lh5.googleusercontent.com/p/AF1QipOYvqOlEm1JtJBDfUobeS0txqGNR2cPRdJhsw-Q, https://lh5.googleusercontent.com/p/AF1QipMSgPi59Nw8VXtJ7eM6Ju76Dg1Ez-BYUuhuX9Ks, https://lh5.googleusercontent.com/p/AF1QipOIlstoVV8J94Ia29Er5buJHy12ONfzWC71vwyh, "
Paris Deli Danang Beach Hotel,"236 Võ Nguyên Giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000, Việt Nam","4,2",1.243,16.0662858,108.1727994,Đà Nẵng,Khách sạn 4 sao,841.512 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Bãi đỗ xe, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Có đường ra bãi biển, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipOAGfVZfupB6L-lgptAmghC19hnr5taqBXbadN7, https://lh5.googleusercontent.com/p/AF1QipPdGDhKK2FgKKzDsQZLE2P5Tzs6O1sUW4Hp8-Ce, https://lh5.googleusercontent.com/p/AF1QipPFuqW01DT8WND2aTZwHGwFwCr77pa7gN9aiZkE, https://lh5.googleusercontent.com/p/AF1QipN2nJA38gpBmsz-bmNLmQPXdfjKMEVI80_nJtyV, "
VernalHome Boutique DaNang,"27 Lưu Quang Thuận, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","4,8",112,16.0404341,108.1735581,Đà Nẵng,Khách sạn,1.000.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp trong tất cả các phòng, Spa, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipMUguUXV-jFPX4vQGpjAaEwOOSEsXyaze7zMWgn, https://lh5.googleusercontent.com/p/AF1QipNisBNcQKb7Ci1dneFF3m4qXhb487iXN2petJ0, https://lh5.googleusercontent.com/p/AF1QipN0rC8M6AsXvuDD0KbTUUaKX2vPK4JPzbxstskJ, https://lh5.googleusercontent.com/p/AF1QipPSQYF773qws52P-52b7EZEhmFPspacpBj1vsaz, "
Khách Sạn Gia phúc Đà Nẵng,"479A Núi Thành, Hoà Cường Nam, Hải Châu, Đà Nẵng, Việt Nam","3,7",39,16.0349645,108.1504935,Đà Nẵng,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNycOcSNNmX4nJ8hcV0CNoAFNjp8J0B5RzW-I9s, https://lh5.googleusercontent.com/p/AF1QipPWJtmeQ-REdROf6t3eYtVksMUHzHzUXiHd89DO, https://lh5.googleusercontent.com/p/AF1QipOT0AVs9I6280M3O_E6R_HcGUnMbh1MZV7GXu6G, https://lh5.googleusercontent.com/p/AF1QipMd_VSaUxsM8IlfEo_tIW2d40Z9pDpOR30ZSLNz, "
Canvas Danang Beach Hotel,"234 Võ Nguyên Giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000, Việt Nam","4,8",1.195,16.0663623,108.1729514,Đà Nẵng,Khách sạn 4 sao,784.000 ₫,Ít hơn 18% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Dịch vụ phòng, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, ","https://lh5.googleusercontent.com/p/AF1QipMOAYN0YD44JJ6haxrxWcZ6O5wpyTSeT0bcaIpS, https://lh5.googleusercontent.com/p/AF1QipMqtRTK2w1BNaW9ZP9fr4YdxlH5FfN5cEbz11gI, https://lh5.googleusercontent.com/p/AF1QipORon73pBgK3W5jc0LalVKNCioQXcBUz-sFQ3QP, https://lh5.googleusercontent.com/p/AF1QipM2fmX6pS_papbKIWNAEjx3qdEuHKPSpcaaUzXO, "
Vanda Hotel,"3 Đ. Nguyễn Văn Linh, Bình Hiên, Hải Châu, Đà Nẵng 550000, Việt Nam","4,4",2.152,16.0606628,108.1504212,Đà Nẵng,Khách sạn 4 sao,931.974 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi trong nhà, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipNKHhd0p2dp-IQDfuwjHqkE6xfYGawMV52DIPY, https://lh5.googleusercontent.com/p/AF1QipMX-I1btKjnJ-00lRFBnOg_w15wglhac2OQrl_J, https://lh5.googleusercontent.com/p/AF1QipNieQzKTWXzi69hxKCNVsqzjfEIb_ZKSo22iP-5, https://lh5.googleusercontent.com/p/AF1QipOsmom9veRUnautCldrmXAC_Q_9Z2Jtqour9PU, "
Dubai Hotel,"66-68 Phan Tôn, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam","3,9",229,16.052068,108.1714232,Đà Nẵng,Khách sạn 2 sao,140.661 ₫,Ít hơn 56% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipOUL4-psLSGOOtgSmKfUVKQtQnuyzYb6G4MCkU7, https://lh5.googleusercontent.com/p/AF1QipMbH-oP-jxVWPZrsYE1O6QqDMseLzWm5pgEpNwE, https://lh5.googleusercontent.com/p/AF1QipP7dMDo-qqneNi4_oO5NNLyFbt-LdXu68baqbR0, https://lh5.googleusercontent.com/p/AF1QipOdIy0HfAWJqtOjNvb3pZs1RlKcnpRqYZiWbZWd, "
Meliá Vinpearl Danang Riverfront,"341 Đ. Trần Hưng Đạo, An Hải Bắc, Sơn Trà, Đà Nẵng 550000, Việt Nam","4,9",7.977,16.0711221,108.1573463,Đà Nẵng,Khách sạn 5 sao,1.665.974 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng có tính phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi trong nhà và ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipOAgELar27S0bWD0wFRz_QsIBJh2rt-3pCMozti, https://lh5.googleusercontent.com/p/AF1QipODYuWHo6rf7bvKrSA0ducpD1F-kWHC_Q3wFtmP, https://lh5.googleusercontent.com/p/AF1QipNehAMfB5QAo12scge-aq1Z73azGxawjzUdkq_X, https://lh5.googleusercontent.com/p/AF1QipNy2W-BIbnbkupN31KKeh-NvUSUpZfDqi_aSaNI, "
Sbay Hotel Đà Nẵng,"03 Đinh Thị Hòa, An Hải Bắc, Sơn Trà, Đà Nẵng 550000, Việt Nam","4,0",396,16.0711299,108.1641474,Đà Nẵng,Khách sạn 3 sao,178.497 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bãi đỗ xe, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMaT3DIs7ji8rqE_f2theJOpyu8C2ktVy_f8GXZ, https://lh5.googleusercontent.com/p/AF1QipOq3d2RbJa3F2cfNPbtv2EODEK1M7a3bjhLZeE7, https://lh5.googleusercontent.com/p/AF1QipMr3jPjJACv9d1_FFL3C12ss1tBhvrC33k5Lawl, https://lh5.googleusercontent.com/p/AF1QipMCQhU6prNL5007OjLvI8LkBCJVvUWRb8JZfaBT, "
