name,address,score,reviews count,latitude,longitude,province,category,price,discount,services,description images
Khách sạn Ocean View Quy Nhơn,"12 An Dương Vương, Nguyễn Văn Cừ, Quy Nhơn, Bình Định 55000, Việt Nam","4,4",36,13.7554082,108.6403573,Bình Định,Khách sạn 3 sao,500.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bãi đỗ xe, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Nhà hàng, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipMAbSdnqkn0tCbmAP-C2xlFmABmIWICc6o3mcw, https://lh5.googleusercontent.com/p/AF1QipMTJglLBw2NEyHJjnnqR5mpBsYfO2fS7H37tbo, https://lh5.googleusercontent.com/p/AF1QipMp6sXKsn0Pzmjr9jJJE3rydhvaKdps0e2r7zGx, https://lh5.googleusercontent.com/p/AF1QipP2j103R1LcL5pUwrVHxpo81pVr0RvI5m75F7U, "
Khách Sạn Hải Âu,"489 An Dương Vương, Nguyễn Văn Cừ, Thành phố, Bình Định 591300, Việt Nam","4,1",2.462,13.7564564,108.64181,Bình Định,Khách sạn 4 sao,715.000 ₫,Ít hơn 19% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi trong nhà, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Có đường ra bãi biển, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipOGv14CZpbwhC7pM9jqceGquHm1sNiBMLm-1Z6a, https://lh5.googleusercontent.com/p/AF1QipNJg2GC9IRADCmlubtZ09njQpFQtjn4lKD6IAs9, https://lh5.googleusercontent.com/p/AF1QipPy8SA7ELnMgielawOhtxmwlVs2Y4lgJQIqzhbL, https://lh5.googleusercontent.com/p/AF1QipP8AOHKx2xfb8xaxIUs_DTQIaXUNqIBXjRWTums, "
Phuong Dong Hotel Quy Nhon - Khách sạn biển Quy Nhơn,"21 Ngô Mây, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, Việt Nam","4,4",136,13.7614709,108.6422599,Bình Định,Khách sạn 2 sao,179.069 ₫,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipNVz5HN8ZRfmii37E4XurL6xWx1aX0fIuc1a-yD, https://lh5.googleusercontent.com/p/AF1QipOCyR3F8EReLZYhKhs_H5IDP0jJ8Lj0Mj4M-tn8, https://lh5.googleusercontent.com/p/AF1QipNY1HG3GZBt5k0TSXnMhsbBq24xE6qteV7l_jye, https://lh5.googleusercontent.com/p/AF1QipNJKJEzlQNy2WMjCAzd0Z9uojYJXk8V1dIzxVdU, "
Hotel Lavender Tan Thanh (mini resort),"99 Lê Thánh Tông, Tam Quan Bắc, Hoài Nhơn, Bình Định 55148, Việt Nam","4,7",204,14.5627524,108.4787919,Bình Định,Khách sạn,237.600 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Nhà hàng, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipNKK0QgGcprLYIkyA3qGgsxLjpzY693UnQuamMX, https://lh5.googleusercontent.com/p/AF1QipNuUJ_2pursYmjRXk7tFi-F-nExd7KH4AtrhBjS, https://lh5.googleusercontent.com/p/AF1QipPkx5PeTEMJPHKpiZi0lA23E3y0xCxv_eUb25Dd, https://lh5.googleusercontent.com/p/AF1QipOkFxX3vjfsYzWhWooxVGA07SpuF2nsIHNve8O9, "
Grand Hyams Hotel - Quy Nhon Beach,"28 Nguyễn Huệ, Phường Lê Lợi, Quy Nhơn, Bình Định 55000, Việt Nam","4,5",433,13.7702119,108.656444,Bình Định,Khách sạn 5 sao,710.702 ₫,Ít hơn 35% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Dịch vụ phòng, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, ","https://lh5.googleusercontent.com/p/AF1QipOkrGVGrdgb7bADv14fC-H4v1aKQZHMF2-gxlEk, https://lh5.googleusercontent.com/p/AF1QipPS72WfYptbFwcz-ZPYsgn5LPmqbpTPbIvN-MLX, https://lh5.googleusercontent.com/p/AF1QipNqxa2Cjdn0rGqN1uV4PxR_rXrL6xIMYlwfRqR1, https://lh5.googleusercontent.com/p/AF1QipM4zTn9Yv0AZrXWcHWWIJIiFn4jB_zY6XNwR1Ic, "
Khách sạn Mường Thanh Quy Nhơn,"02 Nguyễn Huệ, Phường Lê Lợi, Quy Nhơn, Bình Định, Việt Nam","3,9",1.657,13.7720769,108.6620797,Bình Định,Khách sạn 3 sao,880.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Có đường ra bãi biển, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Spa, Trung tâm thể dục, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipOeiGCvmwB7_-QT3pzRF8Q-GLjq9FT748EJC7tz, https://lh5.googleusercontent.com/p/AF1QipPRHljADrqLryprg1M4nVLS-aILZopMigvmrxkh, https://lh5.googleusercontent.com/p/AF1QipNhoF1duLqK7qeH51A6MQVNpkGt9As5Dbg4AtWh, https://lh5.googleusercontent.com/p/AF1QipP4uaqtNF2uQShNslc7svqeghuUgr3zOL0E5Tkq, "
Khách sạn Cali Hotel Quy Nhơn,"179-181-183-185 Lê Đức Thọ, Hải Cảng, Quy Nhơn, Bình Định 55108, Việt Nam","4,7",152,13.7788166,108.6546601,Bình Định,Khách sạn,237.426 ₫,Ít hơn 28% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipOLJ4A82dUVy_Drf6WR6Ndee9vNh43briPmAwpd, https://lh5.googleusercontent.com/p/AF1QipPQiGYePLAQFKAFp7QB8-gxUZjuleMj326cwr0q, https://lh5.googleusercontent.com/p/AF1QipMRHVkJANCQL0IPTlQjMdjVd-fQ5HCpDYwFW9n1, https://lh5.googleusercontent.com/p/AF1QipP4NX75sHEEv_cQG_BKP9qh01VVHUlMDeAW0-cH, "
Chài Village Hotel,"Bai Nom, Thon Ly Hoa, Quang Trung, Quy Nhơn, Bình Định 820000, Việt Nam","4,6",234,13.875939,108.7156975,Bình Định,Khách sạn 3 sao,507.160 ₫,Ít hơn 33% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Dịch vụ phòng, Nhà hàng, Xe đưa đón ra sân bay, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipNsuYkTXJGkqgWBp3QZVs8dENJXOSnNxqxpXNXn, https://lh5.googleusercontent.com/p/AF1QipOkcynWc8g05zuET2j0UCrnx5G1pMfDiS1sJAWN, https://lh5.googleusercontent.com/p/AF1QipM9VmhAJmNipsEiRbPeQemxAXUy3vVdkBLXk7Oh, https://lh5.googleusercontent.com/p/AF1QipORMLwF9JC0YOEbAW4SOyealDj2IO8aCoysEcTQ, "
The Kila Boutique Hotel Quy Nhon,"06 Trương Văn Của, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, Việt Nam","4,5",177,13.7548672,108.6368863,Bình Định,Khách sạn,580.852 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipPeJqJ7SttE7lFj2L28dhvP5qQDZocGN6deGLWB, https://lh5.googleusercontent.com/p/AF1QipMd5tOb581LIndstMF6Yz5a_mSmZVqVwMJcsp3G, https://lh5.googleusercontent.com/p/AF1QipO6k9uC_SGP97c9P7qYeL9UOZAZP48LxoiPGbnk, https://lh5.googleusercontent.com/p/AF1QipMfh6H9k0k-aXUvu1WTF81m6r3vwyz0_A20_-Mg, "
HAKU Boutique Hotel Quy Nhơn,"06 Kim Đồng, Phường Lê Lợi, Quy Nhơn, Bình Định 55100, Việt Nam","4,6",113,13.7696339,108.655942,Bình Định,Khách sạn,337.500 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipO8pUMiKEM3npZ76j_Yr49hrwUbY8Y-QsdtKkDd, https://lh5.googleusercontent.com/p/AF1QipO5k6v1GykTUn6efVhipkJgnS6nhKQ3H2INbqM8, https://lh5.googleusercontent.com/p/AF1QipOMaCNNN0aam4djgQLSAgZh9vpb7L7Z_pb45Djd, https://lh5.googleusercontent.com/p/AF1QipNZgYsBGVjiQTlYFYc72INV3sj-D6ZXtE0TEeU5, "
Delight Hotel,"7 Lê Lợi, Phường Lê Lợi, Quy Nhơn, Bình Định, Việt Nam","4,0",205,13.7706947,108.6546851,Bình Định,Khách sạn,337.500 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bãi đỗ xe, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipNELzAu1qbivAXFE-C2yQ8bsARgQzIzU0hXbiN6, https://lh5.googleusercontent.com/p/AF1QipOnXkw1SrH3HIARH3gOD55QV-bUZy4dtPIdQO9o, https://lh5.googleusercontent.com/p/AF1QipPOxKNPI4CxwcP8GFTKjjvbIhdAi0UVw8BKOLRX, https://lh5.googleusercontent.com/p/AF1QipPaGajmezDYtRz7NslOCcD3n9xzBD38qMOfQZo, "
HAKU Boutique Hotel Quy Nhơn,"06 Kim Đồng, Phường Lê Lợi, Quy Nhơn, Bình Định 55100, Việt Nam","4,6",113,13.7696339,108.655942,Bình Định,Khách sạn,337.500 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipO8pUMiKEM3npZ76j_Yr49hrwUbY8Y-QsdtKkDd, https://lh5.googleusercontent.com/p/AF1QipO5k6v1GykTUn6efVhipkJgnS6nhKQ3H2INbqM8, https://lh5.googleusercontent.com/p/AF1QipOMaCNNN0aam4djgQLSAgZh9vpb7L7Z_pb45Djd, https://lh5.googleusercontent.com/p/AF1QipNZgYsBGVjiQTlYFYc72INV3sj-D6ZXtE0TEeU5, "
Green Hotel Quy Nhơn - Cách biển 200m,"08 Chương Dương, Nguyễn Văn Cừ, Quy Nhơn, Bình Định 55000, Việt Nam","4,2",107,13.75274,108.6375115,Bình Định,Khách sạn 2 sao,242.013 ₫,Ít hơn 17% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Phù hợp với trẻ em, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipPhOgX75LBSlqP87uoCpPncxmaiXXT_lIWERGRb, https://lh5.googleusercontent.com/p/AF1QipPb0c_EMXrUnXr9pbAFLhTziERsqOsVqrIGxMMJ, https://lh5.googleusercontent.com/p/AF1QipP9nfLmXGmLFBUDvRUwPH6Pl9SShT8DZ-0fq6cn, https://lh5.googleusercontent.com/p/AF1QipOtsDf_y12dv1R7G1jj6UeKx4LotK_idxezTU2e, "
Pearl Beach Hotel Quy Nhơn,"Nhơn Bình, Quy Nhơn, Bình Định 55117, Việt Nam","4,3",76,13.8097295,108.6372249,Bình Định,Khách sạn,498.799 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Xe đưa đón ra sân bay, Trung tâm thể dục, ","https://lh5.googleusercontent.com/p/AF1QipMq-42rlj7sC2vbWLKDTXw0_EY6xKTD2IL_zjBn, https://lh5.googleusercontent.com/p/AF1QipOHZ58b6Tp3N1mA8QV_FTGcQtzzbiMESDf74tN_, https://lh5.googleusercontent.com/p/AF1QipOQ2u43cBvdThYHmKFVzQFSc3D3qvZZGCfXu9zf, https://lh5.googleusercontent.com/p/AF1QipOUNIrmS6TeO0QwK3LYcOI5-uq2w0kZbk4mn4eG, "
The Kila Boutique Hotel Quy Nhon,"06 Trương Văn Của, Nguyễn Văn Cừ, Quy Nhơn, Bình Định, Việt Nam","4,5",177,13.7548672,108.6368863,Bình Định,Khách sạn,580.852 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipPeJqJ7SttE7lFj2L28dhvP5qQDZocGN6deGLWB, https://lh5.googleusercontent.com/p/AF1QipMd5tOb581LIndstMF6Yz5a_mSmZVqVwMJcsp3G, https://lh5.googleusercontent.com/p/AF1QipO6k9uC_SGP97c9P7qYeL9UOZAZP48LxoiPGbnk, https://lh5.googleusercontent.com/p/AF1QipMfh6H9k0k-aXUvu1WTF81m6r3vwyz0_A20_-Mg, "
Chài Village Hotel,"Bai Nom, Thon Ly Hoa, Quang Trung, Quy Nhơn, Bình Định 820000, Việt Nam","4,6",234,13.875939,108.7156975,Bình Định,Khách sạn 3 sao,507.160 ₫,Ít hơn 33% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Dịch vụ phòng, Nhà hàng, Xe đưa đón ra sân bay, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipNsuYkTXJGkqgWBp3QZVs8dENJXOSnNxqxpXNXn, https://lh5.googleusercontent.com/p/AF1QipOkcynWc8g05zuET2j0UCrnx5G1pMfDiS1sJAWN, https://lh5.googleusercontent.com/p/AF1QipM9VmhAJmNipsEiRbPeQemxAXUy3vVdkBLXk7Oh, https://lh5.googleusercontent.com/p/AF1QipORMLwF9JC0YOEbAW4SOyealDj2IO8aCoysEcTQ, "
KHÁCH SẠN HƯƠNG BIỂN,"130 Nguyễn Huệ, Trần Phú, Quy Nhơn, Bình Định, Việt Nam","4,0",104,13.7646913,108.6468973,Bình Định,Khách sạn 2 sao,300.000 ₫,Ít hơn 17% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipOvqXeOLdTa9B19CzdhacwV-YOYn2JwbbaMB1-K, https://lh5.googleusercontent.com/p/AF1QipOVHf8F6CvMRgCSaMb8efFRl7gRsAwbt8v0-yVi, https://lh5.googleusercontent.com/p/AF1QipOs8LeKtjpvWe0Yp9aUvqInctr5wnYQaduShtXQ, https://lh5.googleusercontent.com/p/AF1QipNJjcGdwCH6346C97Xutc3CRfP9UH2op9hVA7ah, "
Fleur De Lys Hotel Quy Nhon,"16 Nguyễn Huệ, Phường Lê Lợi, Quy Nhơn, Bình Định, Việt Nam","4,4",816,13.771156,108.6594981,Bình Định,Khách sạn 4 sao,1.089.437 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Dịch vụ phòng, Nhà hàng, Xe đưa đón ra sân bay, Spa, ","https://lh5.googleusercontent.com/p/AF1QipNdn8WzB9bhO_mi9dXl2pvPkN85g2HsEBC3HSsM, https://lh5.googleusercontent.com/p/AF1QipMn-OWoirHPoubUHMvvnWKdQrJluwoWrxcBuJb8, https://lh5.googleusercontent.com/p/AF1QipNS7ainup0RvbesH4IGlOKz-CGCUAq8cglQ-U0, https://lh5.googleusercontent.com/p/AF1QipPMhHVeHuve-MbeaxTwFcbhNG1jMVRsw99AVkA2, "
Viet Nam Taste Hotel,"96 Xuân Diệu, Hải Cảng, Quy Nhơn, Bình Định, Việt Nam","4,4",63,13.7718992,108.6656464,Bình Định,Khách sạn 4 sao,589.516 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, Spa, ","https://lh5.googleusercontent.com/p/AF1QipOn-98FdwSpKhxDkAkXVyKsJKTnU5TXROMMdkST, https://lh5.googleusercontent.com/p/AF1QipNeOjUEt_JOiMp3dByc_qmpVwFrCQG-w6FT9NVN, https://lh5.googleusercontent.com/p/AF1QipPvAChtcOBElL-1QWbHSqO7fxj19cT21Tq_JOVz, https://lh5.googleusercontent.com/p/AF1QipMxaqYt40RDpyJzojefZnuARn5Q-NF4heZu79vA, "
Khách Sạn Hải Âu,"489 An Dương Vương, Nguyễn Văn Cừ, Thành phố, Bình Định 591300, Việt Nam","4,1",2.462,13.7564564,108.64181,Bình Định,Khách sạn 4 sao,715.000 ₫,Ít hơn 19% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi trong nhà, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Có đường ra bãi biển, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, Bồn tắm nước nóng, Spa, Trung tâm thể dục, Quán bar, ","https://lh5.googleusercontent.com/p/AF1QipOGv14CZpbwhC7pM9jqceGquHm1sNiBMLm-1Z6a, https://lh5.googleusercontent.com/p/AF1QipNJg2GC9IRADCmlubtZ09njQpFQtjn4lKD6IAs9, https://lh5.googleusercontent.com/p/AF1QipPy8SA7ELnMgielawOhtxmwlVs2Y4lgJQIqzhbL, https://lh5.googleusercontent.com/p/AF1QipP8AOHKx2xfb8xaxIUs_DTQIaXUNqIBXjRWTums, "
