name,address,score,reviews count,latitude,longitude,province,category,price,discount,services,description images
Cat Phu Hotel,"113 Hai Bà Trưng, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","3,6",131,12.6846847,107.467305,Đắk Lắk,Khách sạn 3 sao,255.884 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipN8Z_AN889_jwBpsl-RgNbqgaSU1bJnz691WaB3, https://lh5.googleusercontent.com/p/AF1QipN8kVSokh2DqTqYskqYk-twaqT6JuhQF_zsoZrP, https://lh5.googleusercontent.com/p/AF1QipOnS9tYu3NOHT8gJgMqIdl5Pa3BJPkva3c9JTmG, https://lh5.googleusercontent.com/p/AF1QipNsDepXwwlbQR6fhWfoiA3rdT2N_FPgp-yb6qY1, "
Nhà Nghỉ Hoàng Hoa,"01 Phù Đổng, Tân An, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","3,6",37,12.6949064,107.4873375,Đắk Lắk,Khách sạn,270.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipN3JG4Cx4TOGRyoHznOX7DFvGE3vrUjIUG07wKQ, https://lh5.googleusercontent.com/p/AF1QipPWqgQ5kKo2_s-O6cxs6htojD3q9-AsyWgSlqF5, https://lh5.googleusercontent.com/p/AF1QipN3JG4Cx4TOGRyoHznOX7DFvGE3vrUjIUG07wKQ, https://lh5.googleusercontent.com/p/AF1QipOxDogHpG2D1grZnBR7Z8FmcXyB1t_gOnav7emQ, "
The Coffee City - Healing & Retreats,"Arabica 2, Nguyễn Đình Chiểu, Tp. Buôn Ma Thuột, Đắk Lắk 63100, Việt Nam","4,1",60,12.6926057,107.4664799,Đắk Lắk,Khách sạn,1.116.940 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng có tính phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, Bếp ở một số phòng, Xe đưa đón ra sân bay, Trung tâm thể dục, Sân gôn, ","https://lh5.googleusercontent.com/p/AF1QipPy_1aowrXpvpkkPJH9W52U9Mx0ShV5eaoBkfgd, https://lh5.googleusercontent.com/p/AF1QipNh3wa7kUjI1SXYYw75QaILdEX56xtvYLjQ3z75, https://lh5.googleusercontent.com/p/AF1QipOF1RjUQuGJflr8Y69izfBJaBj4RM8MNKA7bat6, https://lh5.googleusercontent.com/p/AF1QipP-qNxC6_I-TrsTijWvv2G41FJCvQhzg3a6B_li, "
Khách sạn Duy Hoàng,"30 Lý Thường Kiệt, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,1",98,12.6805023,107.4668155,Đắk Lắk,Khách sạn,255.884 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipOqpXN9v4eOaMfsVjO0cBNXirimOP4H6zzvxd0Q, https://lh5.googleusercontent.com/p/AF1QipOARE-bgG8k4saROlzcKQvQQ3DUfuNT_GTsIViC, https://lh5.googleusercontent.com/p/AF1QipNGCZmLnPVX8cimV4-BLmDdycy5C371W1wvgdvc, https://lh5.googleusercontent.com/p/AF1QipPUcxQ72eOJzp7eEMG49v6qDvh-SbxmC-uSY8qE, "
Thanh Bình Hotel,"24 Lý Thường Kiệt, Thống Nhất, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,7",45,12.6803095,107.4668572,Đắk Lắk,Khách sạn 3 sao,256.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bãi đỗ xe, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipMXUpNiN2HD_TfKM2drTSoKIBcJQqFfqZB0H1tk, https://lh5.googleusercontent.com/p/AF1QipNrK44TWt2jkI1DwbyB30EoVLJglQ-e8wTqRGy4, https://lh5.googleusercontent.com/p/AF1QipMLNjAXzGCkG0JRkyU--rZfuu8qa6qMH64jDIEA, https://lh5.googleusercontent.com/p/AF1QipPkYy4LJoooTlUIM-JSMY5D7699BNUNiCXylYEb, "
Khách Sạn Hương Mê,"6 Tuệ Tĩnh, Tân Thành, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",136,12.6637133,107.4599412,Đắk Lắk,Khách sạn,350.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipP2gaC9kePuC1-c_-p1eMouKpYPOcDfSWoXn81e, https://lh5.googleusercontent.com/p/AF1QipN8G2UQj--Mo5CBe9iK2VW4IZQL8J9Kfoy0dgc7, https://lh5.googleusercontent.com/p/AF1QipOugb55nUlZJdIDps-E1AmlKDtz0Vbi3TrB7aYK, https://lh5.googleusercontent.com/p/AF1QipNDks1rPJIP5jHVsr2WVanltQum_d7jc_1R5H4i, "
Lá Giang Garden,"10/36 Nguyễn Lâm, Tự An, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","5,0",41,12.6771304,107.4741127,Đắk Lắk,Khách sạn,350.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPj-AhTpoxrWkdM4QNrUqkEYXQCd92deINIWQa_, https://lh5.googleusercontent.com/p/AF1QipNuGGuO-n77X2splWIjqbFn8lriXgsq5JTggm_3, https://lh5.googleusercontent.com/p/AF1QipOu1Jso4jz1wvvd9tHtPh_YRvYNZEHgzJ2eD_Y, https://lh5.googleusercontent.com/p/AF1QipOcsAPjBaZi7wB_m4V1PtYDw2bJq9Iwa9Z9m78, "
Hotel Triệu Nguyễn,"06 Cao Đạt, Tân Lập, Buôn Ma Thuột, Đắk Lắk, Việt Nam","5,0",4,12.690535,107.4852648,Đắk Lắk,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNTPDPTvpCqaahg_Iq-YDWCxQI7cQrpjsNU4o7A, https://lh5.googleusercontent.com/p/AF1QipPrYYPqOmf9v9bRiYn0lCk3Yr6OpBTdwF0WYBzj, https://lh5.googleusercontent.com/p/AF1QipPwJKPU09hW-W3kKshrjYsaCCGaUfTwfkMRN2Uy, https://lh5.googleusercontent.com/p/AF1QipPrYYPqOmf9v9bRiYn0lCk3Yr6OpBTdwF0WYBzj, "
Khách sạn Ngọc Hồi 2,"Hẻm 51 Nguyễn Tất Thành, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,8",21,12.691277,107.4837392,Đắk Lắk,Khách sạn 3 sao,192.732 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipP1B_RghuauQBeq9CKq6qX8UsbsMZlrEp__e7SA, https://lh5.googleusercontent.com/p/AF1QipO-IR-DljjgBQdg2PQqhG1yDR8T-3r_VFEFkFMI, https://lh5.googleusercontent.com/p/AF1QipMBLZyTI1iKePV8_1CPwyaor1ljskGqZNwMVGh6, https://lh5.googleusercontent.com/p/AF1QipO8tkSVcbFs2c8HCBkW3_CXji6P1M0md4YlPuY9, "
THẢO NGUYÊN XANH,"Hẻm 383 Trần Phú, Thành Công, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,8",59,12.68601,107.453,Đắk Lắk,Khách sạn 5 sao,285.828 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipMwpGSt-w107XGVT-QKBdeORdIzlwXTyfXMjGqw, https://lh5.googleusercontent.com/p/AF1QipNgsV0gL79CUk6UM8cYnjpK5C0RB03yJyy18HrY, https://lh5.googleusercontent.com/p/AF1QipNhW9VK9sCEuV5DY0ZdlZ97tTKxQn4lW6WJw1to, https://lh5.googleusercontent.com/p/AF1QipM9oVVYl8hCVNj0BahyGXTe4E0J212dFS_KsN3I, "
Khách Sạn Ban Mê Xanh,"86 Nguyễn Chí Thanh, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,4",96,12.6987945,107.4965656,Đắk Lắk,Khách sạn,246.157 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipO6OBzd75LbEs6t8bRwyR55kju8NxCJyHaVUbDC, https://lh5.googleusercontent.com/p/AF1QipODX3o_OLwlSpvwhU7PW532gtZ4Wd53dVHh37HT, https://lh5.googleusercontent.com/p/AF1QipPuXSei_Qq3zE1bUaBoXUKjrDlXgEjeSVFepxYu, https://lh5.googleusercontent.com/p/AF1QipO7ovGc9m5Tk4YvTMvciFCOVFGjKOby7AuMrhg5, "
Khách sạn Hoa Lư,"18B Lý Tự Trọng, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,9",41,12.6939215,107.4814394,Đắk Lắk,Khách sạn,289.194 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPeEtScxtPVFIFymWtlhp8LpI1A7N6ykAGPiL5q, https://lh5.googleusercontent.com/p/AF1QipPfkYjTfNblDEt8L4V0xL6Hm3riwE_z2BnWAbL2, https://lh5.googleusercontent.com/p/AF1QipOfVdIhB8RWN3MkfLeQWdTNRkNvspvGf7Y5jIkI, https://lh5.googleusercontent.com/p/AF1QipNnCYay03-1zdPy6saBdiaWF03Zpz7pgS5jNat3, "
Vườn Pháp 3 Homestay,"185/20 Đinh Tiên Hoàng, Tự An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,4",27,12.669792,107.4692254,Đắk Lắk,Khách sạn,450.400 ₫,Ít hơn 29% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipP-9oMzaeJWRhUPtRsosKPbT7LVeT4kJBC00z-5, https://lh5.googleusercontent.com/p/AF1QipP_lJUjpKM72pI8wN2wPpAaivV2zWXMBolLUhj2, https://lh5.googleusercontent.com/p/AF1QipMyX7nHzoAzKJfnU8bveBc2xuuuj47SmcvSJLW-, https://lh5.googleusercontent.com/p/AF1QipO2n51B5q19qQhODil6_ghuky4EGwe63oLmdtA0, "
Dancasa Horse Farm & Homestay,"Ea tur, Cư Kuin, Đắk Lắk, Việt Nam","4,9",54,12.6006171,107.563475,Đắk Lắk,Khách sạn,767.763 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOzywApyPsUkllr2yIl-inii-QIrDyNTEtPl57f, https://lh5.googleusercontent.com/p/AF1QipO3Q8Z1UE21Y_ujklfxYBCkJQkaWKWk6JW6JpM, https://lh5.googleusercontent.com/p/AF1QipMwnpLseC2q1vEt-HwpOrM0VffEFFhld4lYqANy, https://lh5.googleusercontent.com/p/AF1QipOW2k6KquG-22GIfUNKopaI0UuDsvcy2lhYKCTK, "
The Myst No.47 House,"Lô 38 Lê Anh Xuân, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,4",5,12.6893237,107.4728896,Đắk Lắk,Khách sạn 1 sao,680.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipOQeLXVWAlwokFpMi1PccJtBJP5ABVu4EfFRIRF, https://lh5.googleusercontent.com/p/AF1QipOFybsTFZ9mjHV-_mWRnY6zDC7-GBQftWL540nR, https://lh5.googleusercontent.com/p/AF1QipOU6XPcRf3WM42QcHkZaNppmgt0iMLfB3BezJaL, https://lh5.googleusercontent.com/p/AF1QipM_NY4c0EJc3B6gPJgfW8gl4Ojs9y_2ZxS3B1vS, "
EaPuk Motel,"199/23 Y Wang, Ea Tam, Buôn Ma Thuột, Đắk Lắk 64000, Việt Nam","5,0",4,12.6452338,107.4543153,Đắk Lắk,Khách sạn,450.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPe3kowLU_CeV7q0GqPJRGqcwf73jZsRVMxZc85, https://lh5.googleusercontent.com/p/AF1QipMBH3fkUTRUvYVuwqKXUujNWhqWuEWkPl-A9mlE, https://lh5.googleusercontent.com/p/AF1QipMhjhOoBC5dXUZ3mBwziTOby4tIRizxBnZ_UbOo, https://lh5.googleusercontent.com/p/AF1QipN3S_YxpMIxUYqpClMPLyBNxSGmxBpZjfjYWNJZ, "
Nhà Của Mom,"Tân Lập, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,6",7,12.6852871,107.5036851,Đắk Lắk,Khách sạn,450.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPFBZ4C-SkrttHCLsUr4Uh_MU7I4AKCGDKuI-I, https://lh5.googleusercontent.com/p/AF1QipMaRhXx0QoBV07iXqBhElE4Wrdm448hKtw2LUU, https://lh5.googleusercontent.com/p/AF1QipOz-gCtaApkUfQUJxjrTICnZPJekkf2FTRkRILi, https://lh5.googleusercontent.com/p/AF1QipN6P7oL1Uhw2f_5YjD4xfD7DiRNexROAwHj33w, "
CHERRY HOMESTAY & COFFEE BMT,"75 Đường A4, thôn 1, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","4,6",23,12.6945476,107.4610735,Đắk Lắk,Khách sạn,724.410 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOvYosF40F-Fd6STzIulDmu5JSPbV8Ufq-qKxrG, https://lh5.googleusercontent.com/p/AF1QipPlKXTEZEQaTCdFy35TGW1lJN2mi3uTxBou_Lc9, https://lh5.googleusercontent.com/p/AF1QipPkwfWcQVNuBTRxn4m6CVZUu_xulA4d66e203Kh, https://lh5.googleusercontent.com/p/AF1QipOv_iBnaEsm9bjZNXHPnURSAXVwcAS85Iowl-05, "
Đồi Sao Homestay,"10/4a Nguyễn Lâm, Tự An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,6",79,12.679935,107.4768491,Đắk Lắk,Khách sạn,380.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipO5Qg-rbzPSAlupHS7_eTDXgylhj5zpfooGxja4, https://lh5.googleusercontent.com/p/AF1QipNeT-9YnNLdTGxiiMdY0dHqpM_VgUK7sWrgK8O9, https://lh5.googleusercontent.com/p/AF1QipMPUWc3gzCjnBJiN-NCO__BEI1IL-LAV2Prh8bJ, https://lh5.googleusercontent.com/p/AF1QipNEV4mLiFJUBxLAaGKIVAIoa-6OIratSsRg_eeK, "
Thượng Phong Motel,"15 Thái Phiên, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","3,7",63,12.699422,107.4846719,Đắk Lắk,Khách sạn,132.090 ₫,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipP7Pes_xvFT_OtQc0WKt2hK8MqUxsd9lCSV_nkQ, https://lh5.googleusercontent.com/p/AF1QipO4adUBREyR-UXSJp0rfEoC66shMGUAJKSlKVo_, https://lh5.googleusercontent.com/p/AF1QipNOc0UGmtpeJAEKVkGCyP6aBpSmYFDdrQWuue8p, https://lh5.googleusercontent.com/p/AF1QipM2u6ESyUCGSfbc5rk2iQizJC-yM1ckCyIdloWZ, "
Nhà nghỉ Ngọc Mai,"09 Nguyễn Bính, Thắng Lợi, Buôn Ma Thuột, Đắk Lắk 630000, Việt Nam","3,7",135,12.6815415,107.4648611,Đắk Lắk,Khách sạn 3 sao,189.999 ₫,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipOel5pgJtWLIZArNKu9fTGyiNu2It6hgaEN6mih, https://lh5.googleusercontent.com/p/AF1QipML26sE2q9bEFV3AV769NwzObfGBS_zx7FY3SdF, https://lh5.googleusercontent.com/p/AF1QipMxq45AkMe1KY8jq2F6ana1Enn_-gr0wneCS99A, https://lh5.googleusercontent.com/p/AF1QipPrPASd6te8BwvRlVJFfBbhlwXMHWidoRkzLP9Z, "
Queeny's Farmstay,"442/139 Y Moan Ênuôl, Cư Ê Bur, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,7",106,12.7218333,107.4840502,Đắk Lắk,Khách sạn,686.456 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOBSPJ5beJulNaDc1B5_-UAVwcjoS6mvgljbZeq, https://lh5.googleusercontent.com/p/AF1QipOmPxaThZY1P2lQpwLZSHUjL3CghIdfIqiV3aos, https://lh5.googleusercontent.com/p/AF1QipMSO6YOnYR0eqk611zmHBnPd9qyS9EAxJrGueCO, https://lh5.googleusercontent.com/p/AF1QipPHB2Uursb38vAJzoaynbs7ps1PfsFCQlLALMxA, "
Cọ Cùn Homestay,"11 Hồ Tùng Mậu, Tân tiến, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","5,0",11,12.6777802,107.4638732,Đắk Lắk,Khách sạn,460.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNBaUD9evwzS9cAUz8HxEE_3TFvhc0qtUIrGBmq, https://lh5.googleusercontent.com/p/AF1QipN3PCZHkT0FNudCskmiwzRVHn8uJTaMKLVOIG9h, https://lh5.googleusercontent.com/p/AF1QipMCBv4012o0RMKWgBxFsGJx_NB6uyoUV0QBx78n, https://lh5.googleusercontent.com/p/AF1QipMo5NE40FhCdE-xIiRA515pekFSWZkCMAMGy8lH, "
Du lịch Bản Đôn - Thanh Hà,"Unnamed Road, Buôn Đôn, Đắk Lắk, Việt Nam","3,9",604,12.8547782,107.2407455,Đắk Lắk,Khách sạn,709.743 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOxqavNjtKvDyv3P6FYRay4eT77rCQfwy-8QED9, https://lh5.googleusercontent.com/p/AF1QipMsf2LMlAZM98erN3DOtHSHLgljkBgSsC9f4QgY, https://lh5.googleusercontent.com/p/AF1QipPB9vqEQncY8gK4SA-T5_JUeISMh6jTKJCWV2Tz, https://lh5.googleusercontent.com/p/AF1QipNLGkkPB2KhExTyX_GUE1dYIi7jttVUph2d14Ko, "
T'Farmstay villa and resort Buon Ma Thuot City,"hẻm 7 đường 10 tháng 3, Tân An, Buôn Ma Thuột, Đắk Lắk, Việt Nam","1,0",1,12.7003228,107.4884413,Đắk Lắk,Khách sạn,652.429 ₫,Không có giảm giá,,
Homestay Gỗ,"Buôn Cô Thôn, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,6",66,12.6968288,107.468626,Đắk Lắk,Khách sạn,409.514 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOMXnU7YRlllc3MsrBtyvvgrerd2pxR9v6EA3t5, https://lh5.googleusercontent.com/p/AF1QipN1qXb1xib4t_uEde6Zb_yJGESuCW3isUvAtOsd, https://lh5.googleusercontent.com/p/AF1QipO2krMBVCHBnyEm7nDPvqGE_QkjssgfmHZA24L4, https://lh5.googleusercontent.com/p/AF1QipOxjij1R-TluF7N9uQBI1qF366CHkR8VcfrPRHM, "
T Farmstay BMT,"Hẻm 07 đường 10/3, Cư Ê Bur, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,4",25,12.7170003,107.4816919,Đắk Lắk,Khách sạn,318.723 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipOSJjKn2cA-JjeKmzX8Y1DjhBUvRxRSdE-c4qHj, https://lh5.googleusercontent.com/p/AF1QipNjIlgziUAALtWQ7RNZ73Dd5u0JtR5jiL-Aa9mO, https://lh5.googleusercontent.com/p/AF1QipO7dLYV4snqz4Wt0xYh-hROiEBO7oxYbSyKSdAT, https://lh5.googleusercontent.com/p/AF1QipNfmnAt8ULkgp8gwYSW9wcaEI5Xb43qr9fqP925, "
Ka Kul A'House,"Nguyễn Hữu Thấu, Tân Lợi, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,8",11,12.7206066,107.4840726,Đắk Lắk,Khách sạn,1.482.523 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Phù hợp với trẻ em, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipNnN7VO4m9Yn5oHBHKrRkdtqKTUagx4h3HyGNaN, https://lh5.googleusercontent.com/p/AF1QipPLVsaC5K4QxLwQC8N7LgMIlLhI0zSrcDF1wD7e, https://lh5.googleusercontent.com/p/AF1QipN9w97DJkLNOvrQdHeTVUZDewQM7puHAWc29N5T, https://lh5.googleusercontent.com/p/AF1QipOBCXRgKwlrRSE6tSmiBkDazOwgPp0hFKcI7w45, "
Amazing House & Coffee,"61 Mạc Đĩnh Chi, Thành Nhất, Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","4,4",29,12.6787584,107.4511672,Đắk Lắk,Khách sạn,400.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng có tính phí, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Dịch vụ phòng, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipNOPGrPKSDJ6gxQ-ec81OuatRhPZRKC8TH7x60p, https://lh5.googleusercontent.com/p/AF1QipOvoCcO5W8XOs0-7OEOdor8Uzw7Qr3DEzlUAE8Z, https://lh5.googleusercontent.com/p/AF1QipMeppYhybdsXTJBPoJeI8K9gpbpOr8CU0F4M1PT, https://lh5.googleusercontent.com/p/AF1QipMCZ-yD0Tyvm07ebByGwD7HYSMTUCbfOEyeU8Tw, "
Homestay Nhà Sàn Bên Suối,"274/18Xô, Viết Nghệ Tĩnh, Thành Công, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,0",8,12.6912917,107.4632762,Đắk Lắk,Khách sạn,1.530.815 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPtf7pNYra5lYVVowtBWB4CAP4pY6ImN5dPDCCL, https://lh5.googleusercontent.com/p/AF1QipOQupMQpWOnMIOEX9uYATlj8jkT9k6E-toDhpRa, https://lh5.googleusercontent.com/p/AF1QipPS0dsMQWicwCM7-PlYUIFeivuYs-R1MI3SotDL, https://lh5.googleusercontent.com/p/AF1QipPVH-BbzGcYtBXjK-EmpMIuA5rgSSvicbl4GVYc, "
DuGiang Homestay,"H3VG+338, Buon Tong Ju, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,9",115,12.5927232,107.4989095,Đắk Lắk,Khách sạn,750.000 ₫,Không có giảm giá,"Có điều hòa nhiệt độ, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipMhRyMMMtD1c4887njsybGBgUaCVsON8dbtzy8F, https://lh5.googleusercontent.com/p/AF1QipPKMoHjv943YsCufWZwwavNbrNeXjfPdR5t__Bd, https://lh5.googleusercontent.com/p/AF1QipORDiUsLND727Wy_-Ymmw3ih1SMAxRBz6NbfTYx, https://lh5.googleusercontent.com/p/AF1QipN2w8T-ODiX8keyMBLZ_89Ujv6snhiP_P4J4v1j, "
Nhà nghỉ Hoàng Gia,"Km 23, thôn Tây Hà 4, xã Cư Bao, tx Buôn Hồ, Tp. Buôn Ma Thuột, Đắk Lắk 63000, Việt Nam","1,0",1,12.7872151,107.6401313,Đắk Lắk,Khách sạn,322.224 ₫,Không có giảm giá,,
Happy Homestay,"251 Nguyễn Thị Định, Tân tiến, Buôn Ma Thuột, Đắk Lắk, Việt Nam","4,7",76,12.7872151,107.1457465,Đắk Lắk,Khách sạn,200.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Dịch vụ giặt ủi, Chấp nhận vật nuôi, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipNNYhMTiPzCyXCvSKqVHLRPAl0IfJ0YMCgX8sPi, https://lh5.googleusercontent.com/p/AF1QipOQGngTehv9c4n6g34wZDBQaaVQzQv_K4ZcjtTK, https://lh5.googleusercontent.com/p/AF1QipNIR7s-XBFsVHmulmWf-4YjhkcOJeGmvItASWec, https://lh5.googleusercontent.com/p/AF1QipOvCNN64IGoY1gb-UKXxnfDtqLjUQsg6rbN_JeI, "
Homestay Vườn Pháp II,"135 Nguyễn Tri Phương, Thành Công, Buôn Ma Thuột, Đắk Lắk 63100, Việt Nam","4,2",58,12.6886003,107.453747,Đắk Lắk,Khách sạn,456.651 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipMVsy7dhfVSm-DuSYl5UYoBFYJKB-pSf7yjbU9D, https://lh5.googleusercontent.com/p/AF1QipMlkwFLfEFOhf_0pIAdC2SUGnscaRAoKoZ6HoDN, https://lh5.googleusercontent.com/p/AF1QipPjSv-_FFIHR5yvJ0F0cjWEmDGJTTuglBKYOA8c, https://lh5.googleusercontent.com/p/AF1QipNfDRsrz9g9E8SHrxg6Qh2s51_E_j8KoWLHu15M, "
Đại Nam Villa Buôn Mê Thuột,"272B Lê Thánh Tông, Tân An, Buôn Ma Thuột, Đắk Lắk 02623, Việt Nam","4,5",2,12.6938818,107.4787887,Đắk Lắk,Khách sạn,427.308 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPs-i0kVF71BmRuHpY99NOVtuwNcVtn_Kh3lDLN, https://lh5.googleusercontent.com/p/AF1QipPs-i0kVF71BmRuHpY99NOVtuwNcVtn_Kh3lDLN, "
Lak Tented Camp,"Đường Liên, Huyện Lak, Mlieng, Yang Tao, Lắk, Đắk Lắk 63000, Việt Nam","4,2",377,12.4277043,107.6042702,Đắk Lắk,Khách sạn 3 sao,1.010.719 ₫,Ít hơn 49% so với bình thường,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipPtkxu6dyYGAsMZVbBdluaURulztAj9bn-5LjiR, https://lh5.googleusercontent.com/p/AF1QipPOXi6ttwWqwesbQQW_i9wQ_Dmp1bn1R4HiWEk, https://lh5.googleusercontent.com/p/AF1QipMvlrOt9ixXlNJk9Btnfq9NN0u_k2l-VL9PE5z_, https://lh5.googleusercontent.com/p/AF1QipO26tG0KEygHv7nMwqfubLDyKlTzv2Pzaf7w81L, "
The Lazy Farm - Farmstay & Glamping,"Unnamed Road, Ea KPam, Cư M'gar, Đắk Lắk, Việt Nam","4,7",66,12.8549993,107.5434944,Đắk Lắk,Khách sạn,755.864 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipMMvqxFGx-1Nhd_mM2xdnLzo3z5R086OgHpJeDu, https://lh5.googleusercontent.com/p/AF1QipOaZUjrSBgonRqgsZrV5LlzYIMLz57ixdFjopfx, https://lh5.googleusercontent.com/p/AF1QipN-grnZVc1yH8iWF6gWFF86LC9RBQ0Si2TrjoVn, https://lh5.googleusercontent.com/p/AF1QipNRiAh57p_TRDGweSCCYUxceSe3hvd9lXTYwgDj, "
