name,address,score,reviews count,latitude,longitude,province,category,price,discount,services,description images
Hotel Sen Việt Bạc Liêu,"86 Ninh Bình, Phường 2, Bạc Liêu, Việt Nam","3,9",91,9.2750888,105.6529961,Bạc Liêu,Khách sạn,280.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipPDR_scJRT-DNvdwYqgzoGADeEvS5unEYv4Pr4s, https://lh5.googleusercontent.com/p/AF1QipNzgu3QZuemuQx0b5ADAZiXbrrBkePR7CMfoiFG, https://lh5.googleusercontent.com/p/AF1QipOfnikhNtrpTGqTHAS8VSr_271O7gs2piGjgoX-, https://lh5.googleusercontent.com/p/AF1QipNnv-qwu-VL1JMLA8lYvUhS06tVs67sexqsXtut, "
Chí Hiếu Homestay,"3 Trần Văn Tất, Phường 1, Bạc Liêu, Việt Nam","3,3",203,9.2982181,105.654672,Bạc Liêu,Khách sạn 3 sao,181.465 ₫,Ít hơn 16% so với bình thường,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipNpDFfWmyeKxI7jTlmWIGUkUNA2pyVdKmyNZbhg, https://lh5.googleusercontent.com/p/AF1QipMcJ8doz1SXEkAQxJL-EiZrzuuxYvuoOQ4z6On0, https://lh5.googleusercontent.com/p/AF1QipP27ikx5m_8n8YQhZr16RjffWbXwcaCXoJXJBjh, https://lh5.googleusercontent.com/p/AF1QipMKEkKNfbL_ZFuVKjLwZN0RAvcDgWZW1FSAT7v-, "
Khách Sạn Văn Khang,"472 Trần Phú, Phường 7, Bạc Liêu, Việt Nam","4,8",121,9.3023808,105.6492436,Bạc Liêu,Khách sạn,291.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipN9iznts6rPayEt9vldTndTnzbnK_xHOcYGX2Eq, https://lh5.googleusercontent.com/p/AF1QipMH49HNggR6QCLqbvt-Yp-LIV-c9ZE9wtcDgUc5, https://lh5.googleusercontent.com/p/AF1QipNsL2nMa3xN-jdo7qc_SR8g4zdUUByXMddGcoqB, https://lh5.googleusercontent.com/p/AF1QipNd5soZHWZl4d6yKNGwoA304AQgpwLdLU9jC9ui, "
HOTEL AN LÀNH,"146 Trần Huỳnh, Phường 1, Bạc Liêu, Việt Nam","5,0",30,9.2997123,105.6602356,Bạc Liêu,Khách sạn,263.153 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPXn6PPetal91orkWnMhT3GSJTTLD_3mVGoh3ti, https://lh5.googleusercontent.com/p/AF1QipOC6JFcRJ9XV3KOXYAs8Z8BEu6mRiqiMeEYgsdE, https://lh5.googleusercontent.com/p/AF1QipNnlnFeY5j59SBUJhl-5QR9yEvtsBwTedyKiZGH, "
Khách sạn Kim Hưng 2 Bạc Liêu,"331 - 332, Võ Thị Sáu, Phường 7, Bạc Liêu, Việt Nam","3,8",223,9.2887801,105.6458171,Bạc Liêu,Khách sạn,307.800 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipOC_0JeTNRK2-LtsnbTvjyVDEDZhAldetJZFTXV, https://lh5.googleusercontent.com/p/AF1QipPrnPE3MTenO21_2sxBwlJfTl4pGRwlKtOMkMjo, https://lh5.googleusercontent.com/p/AF1QipPpc0FLoeHysvm1p6fTMaeyOqJxbvG3y9C9MLeI, https://lh5.googleusercontent.com/p/AF1QipM3dMx6sBPdj6tfE88w8JqLkix8N8wCLv9nTvvS, "
Khách Sạn Anh Tuấn,"48 Ninh Bình, khóm 4, Bạc Liêu, 970000, Việt Nam","4,5",94,9.2756185,105.6529865,Bạc Liêu,Khách sạn,333.333 ₫,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng có tính phí, Đỗ xe miễn phí, Phù hợp cho người khuyết tật, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Trung tâm thương mại, Chấp nhận vật nuôi, Dịch vụ phòng, Phù hợp với trẻ em, Nhà hàng, Bồn tắm nước nóng, Quán bar, Không hút thuốc, ","https://lh5.googleusercontent.com/p/AF1QipNZpD6JyTGpX0HDnhBA6L65eDlEwJ1rZXW4Yxjr, https://lh5.googleusercontent.com/p/AF1QipNG--yoFEows_qqwGNrox_fYzS9xwIwXeu-m78k, https://lh5.googleusercontent.com/p/AF1QipNf8rPizlXu2yUCkJTPCNNQx9cpVCod46PMV9ip, https://lh5.googleusercontent.com/p/AF1QipPmBJtyq8qxHlQ8qjOmqwRVEBA51D8j_rzQU2Rt, "
Khách sạn Hoàng Sa,"234B/7 Hoàng Sa, Phường Nhà Mát, Bạc Liêu, 961300, Việt Nam","4,6",11,9.2106684,105.6724966,Bạc Liêu,Khách sạn 2 sao,339.298 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Bếp ở một số phòng, ","https://lh5.googleusercontent.com/p/AF1QipOs9ms4ROpReX7ScStkyMhmnqUlqs9pHgTlDof2, https://lh5.googleusercontent.com/p/AF1QipOz8u2r8PdD6H1jX7J0RmJ4SSBpYUPuu2Ho0V1l, https://lh5.googleusercontent.com/p/AF1QipOIR8cDpc5pdaldz_-llsdY-BqVMP_4o_bGTHjY, https://lh5.googleusercontent.com/p/AF1QipOYd4mbQiHj1Ew9ZvP3rBuIDS0V16hPLQ7GnTS-, "
Khách sạn Gia Nghiêm,"150 Võ Thị Sáu, Phường 8, Bạc Liêu, Việt Nam","4,7",19,9.293348,105.6389355,Bạc Liêu,Khách sạn,350.000 ₫,Không có giảm giá,"Wi-Fi, ","https://lh5.googleusercontent.com/p/AF1QipOFinN5Rc5NU3vwNd4p1j0mmEbwPuP0uzLwCr_D, https://lh5.googleusercontent.com/p/AF1QipNqWqO_hwSmFRdr6XKaIzVLygwOCxi0ESDEu0uy, https://lh5.googleusercontent.com/p/AF1QipNUuxgeMpkp0nJ8JWrPGl_xgk5Srj2PQkM5_69L, https://lh5.googleusercontent.com/p/AF1QipOI2FYJqE41x5xNmazK5qlGSdTpX4dEGe4kVcBR, "
Motel Happy House,"Phường 1, Bạc Liêu, Việt Nam","4,8",35,9.2901562,105.6517866,Bạc Liêu,Khách sạn,351.548 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipMECJCvZzdv1N4oEmuvbNptV917c4SLqHnuNZSN, https://lh5.googleusercontent.com/p/AF1QipOZB6eLlzZH83UHVO24XdJxDrlxBAOYdtyG0DFa, https://lh5.googleusercontent.com/p/AF1QipNAa9c2fs-gUmqKEIqGpLqflm1-FZzKdPOjunHw, https://lh5.googleusercontent.com/p/AF1QipOTPJjnjEdKQFZXl8MK2huv1Ox_KdFuQ67AzjhH, "
Nhà Trọ Hoàng Uyên Phương,"36 Nguyễn Đình Chiểu, Phường 7, Bạc Liêu, Việt Nam","4,2",27,9.2941921,105.6452462,Bạc Liêu,Khách sạn,3.357.745 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNMY26I18TmGw-04K4Yfk_NHW52_X0Owm5AU1Gq, https://lh5.googleusercontent.com/p/AF1QipNdsRIZEBuwkMHkJtbFDxHO6aPRzLVcSfBHqSxB, https://lh5.googleusercontent.com/p/AF1QipPGxpc4foMDen2PfWkNXT066EqzSOY-F9o0AGBC, https://lh5.googleusercontent.com/p/AF1QipMLQGbdr8o1AJ2K9Vtr7Bh6VbaF4AQoG5eKW-Go, "
Nhà Trọ Hoàng Uyên Phương,"36 Nguyễn Đình Chiểu, Phường 7, Bạc Liêu, Việt Nam","4,2",27,9.2941921,105.6452462,Bạc Liêu,Khách sạn,3.357.410 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNMY26I18TmGw-04K4Yfk_NHW52_X0Owm5AU1Gq, https://lh5.googleusercontent.com/p/AF1QipNdsRIZEBuwkMHkJtbFDxHO6aPRzLVcSfBHqSxB, https://lh5.googleusercontent.com/p/AF1QipPGxpc4foMDen2PfWkNXT066EqzSOY-F9o0AGBC, https://lh5.googleusercontent.com/p/AF1QipMLQGbdr8o1AJ2K9Vtr7Bh6VbaF4AQoG5eKW-Go, "
Motel Sơn Tùng,"Motel Sơn Tùng, 205 23 Tháng 8, Phường 8, Bạc Liêu, Việt Nam","4,3",107,9.2952952,105.6389132,Bạc Liêu,Khách sạn 3 sao,280.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipNP4DZlosPQ2IdIGfjx6qhaCX94v3saqL-USOjc, https://lh5.googleusercontent.com/p/AF1QipMAvIaLpEv4ACdpqbZMemSYmEFGHESf9PhRJ4U, https://lh5.googleusercontent.com/p/AF1QipPc9FtLEB5wG1ScLzOVMTql3EYISPKF5y1sgqAI, https://lh5.googleusercontent.com/p/AF1QipPJspWZ7pHEFgzoKDLKLiQ77-pMjKxHFBSJZ_UK, "
THIÊN ÂN BOUTIQUE HOTEL,"Khu Villa Vincom Trần Huỳnh, HG01, Trần Huỳnh, Phường 7, Bạc Liêu, 84291, Việt Nam","4,9",39,9.2921678,105.6456255,Bạc Liêu,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPCi4Uo6Mw0TeBaUtXWx8EKncGHr9a-VZclWwdd, https://lh5.googleusercontent.com/p/AF1QipNrdHk06v01iS9EA99lfkM1HtlPcq9TCXJ9qVJ_, https://lh5.googleusercontent.com/p/AF1QipN8OkvMes-oapjfzjswZVGMOGyjbeeayymZt4mC, https://lh5.googleusercontent.com/p/AF1QipP-dumcU7RgQEeyeRdauf2WL5ZBtzU_pevzXdP6, "
Sunrise Homestay Vincom Bạc Liêu,"Khu Villa Vincom, Căn PG, 02-08 Trần Huỳnh, Phường 7, Bạc Liêu, Việt Nam","5,0",11,9.2917659,105.6466,Bạc Liêu,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNjp0YJw9CDb7TO0dlIJGKgbTpcCZx5PyNizh9h, https://lh5.googleusercontent.com/p/AF1QipMZWK7N6_wnTFnNPaI2IxA7OZt5EvJmarUa0JNs, https://lh5.googleusercontent.com/p/AF1QipOUdJJzRUHivX_tHrF0H1_f4AtmQf6XV2Tw1Njf, https://lh5.googleusercontent.com/p/AF1QipMYv_GgTVT-4G4M9Dotq5z7wW5_vHi6872OKthH, "
Ngọc Cường,"474 Trần Phú, Phường 7, Bạc Liêu, Việt Nam","3,3",46,9.3023137,105.6491544,Bạc Liêu,Khách sạn,250.000 ₫,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipOrd9Wpk0Eu3_zPqiF1lZrRSEhqBt4roeZf3P-W, https://lh5.googleusercontent.com/p/AF1QipPBncQZED9rIL6O0wrHFiwHCYsSdZMIpXYSY2aC, https://lh5.googleusercontent.com/p/AF1QipPcg8maBZdjUleX0Iivnf-ywZtHqjEIZWp_SNDZ, https://lh5.googleusercontent.com/p/AF1QipMilwyMijR5iAHsN9_UKo3geriAfAsjAITK1BZR, "
Nhà nghĩ Cao Thắng,"30-32 Nguyễn Thị Bùi, Phường 2, Bạc Liêu, Việt Nam","4,8",38,9.2695438,105.6535435,Bạc Liêu,Khách sạn,222.000 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipMXTUhfQTAJRWSkra1tbawDy29SIoMUWjNY9F8x, https://lh5.googleusercontent.com/p/AF1QipNFqfNACPAWnUQiNvruJCNs8WwWuDAv4gjywzba, https://lh5.googleusercontent.com/p/AF1QipM18ZM6DdW7VwEIejmPRCv9IX4h4Pix8zjrlBAJ, https://lh5.googleusercontent.com/p/AF1QipOfhTy-IGXatJPtHtluEMe5ik7B2su4h1cb7tS4, "
Hotel Hoàng Gia 2,"7PR8+V7C, Phường 7, Bạc Liêu, Việt Nam","4,2",38,9.2926038,105.6433651,Bạc Liêu,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipPvLV7jNqVwofo8h7W7k5dLhmR3Y73Ba1io-6TU, https://lh5.googleusercontent.com/p/AF1QipNS0xIzEBg4FEhB3f5WmBEWPpyQvzMzcpCRreLR, https://lh5.googleusercontent.com/p/AF1QipNfXvDMvTG70WKZ7RyQtWGRz2K5UWf-moJigPY2, https://lh5.googleusercontent.com/p/AF1QipOrv1Yv_frCGIDxgv5bPkRG9zXpF0DrqSPhL_7o, "
Resort Hồ Nam,"2 Trần Quang Diệu, Khóm 10, Bạc Liêu, Việt Nam","4,0",98,9.3029541,105.6600015,Bạc Liêu,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Dịch vụ giặt ủi, Dịch vụ phòng, Nhà hàng, Spa, Sân gôn, ","https://lh5.googleusercontent.com/p/AF1QipMAYB9K0OcYH07lT_sJzc-Hckt-1_SrArtpnj81, https://lh5.googleusercontent.com/p/AF1QipMUU_7lqqGOO15zmowH3aHS9EoZMHy3-eossfwb, https://lh5.googleusercontent.com/p/AF1QipN_YSY_JquzwWhHuNxSEf9ARxXeyXtjgINnh2uQ, https://lh5.googleusercontent.com/p/AF1QipMSf0SCC1aXTKKkeuJHIjoixqY917uCcUTUGpoI, "
Khách Sạn Hoàng Gia,"47 Trần Huỳnh, Phường 7, Bạc Liêu, Việt Nam","3,6",429,9.2928479,105.6457212,Bạc Liêu,Khách sạn 1 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, ","https://lh5.googleusercontent.com/p/AF1QipMVO6HngKE52c6Lu-ue98NuOECTrbw0Nra-fzjK, https://lh5.googleusercontent.com/p/AF1QipOVa_Xc67uDT2g_9a6WL1USB4uDK9gQvbbz1nnO, https://lh5.googleusercontent.com/p/AF1QipPh2KObMK3BhgbQ1Dm-zCnh0PZS8B6e0MMdSN1Y, https://lh5.googleusercontent.com/p/AF1QipM2_XSHahwgNKEhgc0qDMKeOrIZGU8PwpqStYpQ, "
Khách sạn Trần Vinh 2,"05-07 đường 30/4, phường 3, Bạc Liêu, 97106, Việt Nam","4,2",77,9.2872591,105.6526774,Bạc Liêu,Khách sạn,Không có giá,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipNuFPzinbdnw1Eeq9i-lDBbbLpQHiiP3XNnlRsN, https://lh5.googleusercontent.com/p/AF1QipMP6c_4MaIw00KPG_yBGGNrvmBVgOEIaGtkYKac, https://lh5.googleusercontent.com/p/AF1QipPuEpWEGrbhlNGeWSOuwEP420sWZikAPiJPJKgg, https://lh5.googleusercontent.com/p/AF1QipMgC93NWmSul0bZuuSjgTBjgX5gK3zwBAnGwPTX, "
Dream Palace Hotel,"9, Cai Day Hamlet, Chau Hung, Vinh Loi, Việt Nam","3,6",75,9.3346111,105.644601,Bạc Liêu,Khách sạn 2 sao,Không có giá,Không có giảm giá,"Có điều hòa nhiệt độ, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipMqIKB3Byp14wDTBAIXmkmEigiOZplZw7EKW1vX, https://lh5.googleusercontent.com/p/AF1QipPZ1erdITAOksm7tIVIF5JLWJYOEKOYph5GJTeP, https://lh5.googleusercontent.com/p/AF1QipP03QaLWnfP-Xw6vyQFJT7Zz5Pa-OCYNi3IMHGx, https://lh5.googleusercontent.com/p/AF1QipPtVlZPmrvLrvjBjze5GrFROmQMuhSVeOcG0to, "
Nhà nghỉ bình dân số 3 Bạc Liêu,"63 Đường Nguyễn Thị Bùi, khóm 3, Bạc Liêu, Việt Nam","4,7",103,9.2693879,105.6531044,Bạc Liêu,Khách sạn,187.500 ₫,Không có giảm giá,,"https://lh5.googleusercontent.com/p/AF1QipODKsaHA04isJydwJxhpUPgmon0FJyI5vSygkpf, https://lh5.googleusercontent.com/p/AF1QipMEnwjC0MyAwBQpdSmBPUL-yQ0U_30nnf29kUSv, https://lh5.googleusercontent.com/p/AF1QipNTcOX7i5ot3Vz4uOlRBc1TYljkjVDKvtrdlrNH, https://lh5.googleusercontent.com/p/AF1QipNCxel0AbIgtffhDoKd1o7LErAMoijUQQ2Nz3T7, "
Nha Mat Resort,"District, Nha Mat Resort, Bạc Liêu, Việt Nam","4,0",255,9.2043268,105.6720892,Bạc Liêu,Khách sạn 3 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Bữa sáng miễn phí, Đỗ xe miễn phí, Bể bơi ngoài trời, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Có đường ra bãi biển, Phù hợp với trẻ em, Nhà hàng, Xe đưa đón ra sân bay, ","https://lh5.googleusercontent.com/p/AF1QipNl7hIAbhVLAdpEc2ngcfCL9RkI5CJtVEe_BBuh, https://lh5.googleusercontent.com/p/AF1QipPbGPpo368_9yjbXayyuP7VnblZqTLcdutRE3qt, https://lh5.googleusercontent.com/p/AF1QipPBFMmEo-GD1YwgPhv0kniDwA4c4mIKiySsEOKI, https://lh5.googleusercontent.com/p/AF1QipMQ-wfrO17Gpcecpsnp6aGhAbHMbORixiliXuLJ, "
Khách sạn Như Toàn,"7PJF+247, Nguyễn Thị Minh Khai, Phường 2, Bạc Liêu, Việt Nam","3,6",213,9.2800363,105.6507111,Bạc Liêu,Khách sạn,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Phù hợp với trẻ em, ","https://lh5.googleusercontent.com/p/AF1QipMoe29TO56svKHyiNp_Vtgc7gonbkVCkTVaBng, https://lh5.googleusercontent.com/p/AF1QipM1J39UpTnZZL377o2xykM9VBq5A_pqjWVvZTrR, https://lh5.googleusercontent.com/p/AF1QipPMe5m-2LpYOKGjC7fsvQmH7nljuIPlzqOnBWEf, https://lh5.googleusercontent.com/p/AF1QipNoLnlCvsbEdN5PBUYeYEyqA7w06O-o4w8CBWxk, "
Nhà khách số 1 Hùng Vương,"số 1 Hùng Vương, Phường 7, Tp. Bạc Liêu, Bạc Liêu, Việt Nam","3,9",393,9.2921743,105.6522664,Bạc Liêu,Khách sạn 1 sao,Không có giá,Không có giảm giá,"Wi-Fi miễn phí, Đỗ xe miễn phí, Có điều hòa nhiệt độ, Dịch vụ giặt ủi, Nhà hàng, ","https://lh5.googleusercontent.com/p/AF1QipOetq29d8EWldPLKqE77QApzPIKCQ7n_KIXShWN, https://lh5.googleusercontent.com/p/AF1QipMkIVrtwuxj2SVaadeU7J8GBuRD6kbzn1cCbmlm, https://lh5.googleusercontent.com/p/AF1QipO3qcgzpt4QB-XkzpERHm1ONUlXDhABFK804oTF, https://lh5.googleusercontent.com/p/AF1QipPBP0X17ZrjXTfBi6-imfKdlurJ296leGk2awfS, "
