name,score,category,price,address,province,review count,description images
Vườn sinh thái Hoa Súng,3.9,Nhà hàng,Không có giá,"XPPM+2MJ, QL61B, Ba Láng, Cái Răng, Cần Thơ",Cần Thơ,515,"//lh3.googleusercontent.com/proxy/UX7uGUu5U-689LAvy020ocFvtRtCVxjjI_6YTJ7dRNEQ2uvhw-QZDqTOOGO6iV0SX9pgI80onQiwFqfzm5r9PD7DEYFKIN5BDCyvVD0EMMvDz80COSUg_LScp9KI0GEcb2Aee4wU6MDXYW8KK9A-zLb4dA70mA, //lh3.googleusercontent.com/proxy/lHFHhuFXds_qqEWQ4FUbmMl0JzymksIX4PEM1VrD1iAG31LPoddlrgF_n61Gb8enCwComAh2adGsLZDhVeF9q9XqHb3CmElKEn3Os45yn8qEmwHR_4-xKXwQWvlgus0xC1CJm4uskKdZyp-RAtWu-BmwvHObbw, "
Căn nhà màu tím Cần Thơ,4.3,Quán cà phê,Không có giá,"XR96+J32, 3e Chí Sinh, Tân Phú, Cái Răng, Cần Thơ 900000",Cần Thơ,1.338,"https://lh3.googleusercontent.com/p/AF1QipNy9FiGXxM6utwJVWAsBP9zgcRyJWYgxeIj45gm, https://lh3.googleusercontent.com/p/AF1QipP5GG37R8GJWB_nW-Uw_OuIzxPBPV-Gwsp2mMy3, "
Hiệp Hội Du Lịch ĐBSCL,5.0,Hiệp hội/Tổ chức,Không có giá,"75D Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ",Cần Thơ,2,"https://lh3.googleusercontent.com/p/AF1QipP2uOJOi_cdyYrTSHBJMfi5tLZV-6tmlLtZAG_y, https://lh3.googleusercontent.com/p/AF1QipPRtzDg-cJpGtsQ-o68JmrdzKAS2CXOfj9b93ZP, "
Cồn Khương,4.2,Đảo,Không có giá,Cần Thơ,Cần Thơ,209,"https://lh3.googleusercontent.com/p/AF1QipOd5aTWvJjLE9DnFQ7VAZx9how5mP-rpa_-hwok, https://lh3.googleusercontent.com/p/AF1QipMJXtnjOszh0Bhcs_CrAoPRnuGz1JseRg8Ha0lg, "
Vườn Trái Cây Hùng Rạch Kè,4.0,Vườn cây ăn quả,Không có giá,"Mỹ Khánh, Phong Điền, Cần Thơ",Cần Thơ,4,"https://lh3.googleusercontent.com/p/AF1QipMERaHWmztim9hD9y-9kECpvNWPBYvP2FZ176PR, https://lh3.googleusercontent.com/p/AF1QipM24_9MumeKIOB5Df_jJLMlH66JzJWa8hFOzgyX, "
Vườn Trái Cây Mỹ Khánh,3.8,Vườn cây ăn quả,Không có giá,"XPV3+9W6, Mỹ Khánh, Phong Điền, Cần Thơ",Cần Thơ,641,"https://lh3.googleusercontent.com/p/AF1QipOgGbTEh79tbEA4hDVnjIZ6-G6Loxmx2dopLHjz, https://lh3.googleusercontent.com/p/AF1QipOZeFLc1tkKHOI2re73lIF6tn8s29HJ0zhDqtP3, "
Phong Điền,Chưa xét,Administrative Area2,Không có giá,Cần Thơ,Cần Thơ,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipO3LDIuWDxpdYmLqH7J8Hp6U77zbmATyw6UcLLo, https://lh3.googleusercontent.com/p/AF1QipOiEFlfa4xFRCz8ciSJGmHUKgWMnscR6LzyAfcV, "
Vườn Du Lịch Sinh Thái Giáo Dương Phong Điền,3.7,Công viên xe dã ngoại,Không có giá,"159 ĐT923, Ấp Nhơn Lộc 1, Phong Điền, Cần Thơ",Cần Thơ,58,"https://lh3.googleusercontent.com/p/AF1QipObEm-KoFBxOwBxJtJIBz1wDFv55Hw0useQ58Y_, https://lh3.googleusercontent.com/p/AF1QipOPH3deA4ZJl2vJ52FEo9-IoAmE_d3JpWQ0O_zm, "
Chợ Nổi Ngã Bảy,4.4,Chợ nổi,Không có giá,"RRHM+8PR, Đại Thành, Ngã Bảy, Hậu Giang",Cần Thơ,90,"https://lh3.googleusercontent.com/p/AF1QipNj9ETj2ECR3ZLjiD7Mzqh2ca_H7e3DNcBQN-q2, https://lh3.googleusercontent.com/p/AF1QipM9o0hFh0kqCmJAsSpgpokf4hn8d8USKPKGR9M1, "
Phong Dien Floating Market,4.1,Chợ,Không có giá,"Cầu cống huyện đội, 179 ĐT926, Nhơn ái, Phong Điền, Cần Thơ",Cần Thơ,33,"https://lh3.googleusercontent.com/p/AF1QipM4CJ9xc_s3mS6s7ZzgDuO3sXYGDR2j5WXJEXyv, https://lh3.googleusercontent.com/p/AF1QipNdC0AjbFFQr9U3QAk-nIDqGolvOyR7tg9GhpGN, "
Vườn Trái Cây 9 Hồng,3.0,Vườn cây ăn quả,Không có giá,"398 Tổ 31, Ấp Mỹ Nhơn, Phong Điền, Cần Thơ",Cần Thơ,454,"https://lh3.googleusercontent.com/p/AF1QipOVcHoYMGQU2mz1cyCGpM9VRpwHHjBazoOjQXmB, https://lh3.googleusercontent.com/p/AF1QipOFRHFGKy9O7UczS_JlwR_DRht82OW6oQxSDkcS, "
Ngũ Hành Sơn,4.3,Thắng cảnh,40.000 ₫,"81 Huyền Trân Công Chúa, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000",Đà Nẵng,29.466,"https://lh3.googleusercontent.com/p/AF1QipOSiQf3tbgceGB-5LQvlSFfdYtqKUUtxkuxTzVa, https://lh3.googleusercontent.com/p/AF1QipM1voTow-fj8nVLGAu7-jhZw1Zo80Gg_LcmgAkV, "
Bà Nà Hills,4.6,Điểm thu hút khách du lịch,950.000 ₫,"Thôn An Sơn, Hòa Vang, Đà Nẵng",Đà Nẵng,22.967,"https://lh3.googleusercontent.com/p/AF1QipOSiQf3tbgceGB-5LQvlSFfdYtqKUUtxkuxTzVa, https://lh3.googleusercontent.com/p/AF1QipM1voTow-fj8nVLGAu7-jhZw1Zo80Gg_LcmgAkV, "
Cầu Rồng,4.6,Cầu,Không có giá,"29 Cầu Rồng, An Hải Trung, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,872,"https://lh3.googleusercontent.com/p/AF1QipMW717XyWoWQH5nR6KQ1ukbcSczJNGcbU-On08r, https://lh3.googleusercontent.com/p/AF1QipNxaJ_Pv4U5p5wwsQeGj_ci94fyTfsfrv83kl7A, "
Bảo tàng Điêu khắc Chăm Đà Nẵng,4.2,Bảo tàng điêu khắc,60.000 ₫,"Số 02 Đ. 2 Tháng 9, Bình Hiên, Hải Châu, Đà Nẵng 550000",Đà Nẵng,6.454,"https://lh3.googleusercontent.com/p/AF1QipMOwuRHUR22RVQrdAZ8ZgtsoPVfeR1hWpfeiyc3, //lh3.googleusercontent.com/proxy/5j7xp_vByDovTZ3ohIg8vEcgIUAiaBkPeGvRxRFTWe1lvOAD7t8bG0vlMHZNqHEdEjlwlv0vEPa-4_Ira7GUwg1P1Gr2-NkPSEO1wAFLaH7gYhRJPB7C39WcSMVpqs73F5dTvhMmt4dRDk4QhUFJjXkoW2l7DA, "
Cầu Sông Hàn,4.6,Cầu,Không có giá,"36CG+RPX, Cầu Sông Hàn, An Hải, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,4.587,"https://lh3.googleusercontent.com/p/AF1QipPyojT2sFFO6SAH1vbv-KyDi6_JmlLLipT-bxBh, https://lh3.googleusercontent.com/p/AF1QipNhet8vCtJ9rkyCM4k4d0-b3JBRMKYqMx5NbUpM, "
Chùa Linh Ứng,4.7,Chùa phật giáo,Không có giá,"472H+435 Vườn Lâm Tỳ Ni, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,4.037,"https://lh3.googleusercontent.com/p/AF1QipM-5RbutFmuEH0UGbAbTKPwItUQ0K3kMlkgXv20, https://lh3.googleusercontent.com/p/AF1QipOEsODI76z5z7oO25qkK9qVYsD9PmwczDSnocPC, "
Cầu Tình Yêu Đà Nẵng,4.5,Điểm thu hút khách du lịch,Miễn phí,"Đ. Trần Hưng Đạo, An Hải, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,3.221,"https://lh3.googleusercontent.com/p/AF1QipPl8-Y2sHSgVrVkDMuwytNLL-Lhmi9f202IUjxx, https://lh3.googleusercontent.com/p/AF1QipPXFR4cNX8me0L6rWMxWwYT9JQfAEijqNAi4vw9, "
Bảo tàng 3D Art In Paradise,4.3,Bảo tàng nghệ thuật,Không có giá,"Lô 10, Trần Nhân Tông, Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,2.556,"https://lh3.googleusercontent.com/p/AF1QipPnbHQwz-1XWuv7ys_pGrD9ZcvrqueahyBDxZ-X, https://lh3.googleusercontent.com/p/AF1QipOmz3SWYe5Su1QX5xiZ1cByk2tAZgddYyi-Irtt, "
Bãi biển Mỹ Khê,4.6,Bãi biển,Miễn phí,Đà Nẵng 550000,Đà Nẵng,2.711,"https://lh3.googleusercontent.com/p/AF1QipO8_qtDKu58rkcNHzU8WAinOVQ-EuNw4LYMVJdu, https://lh3.googleusercontent.com/p/AF1QipNWkHgxhEU8l-_sFX6QPqXJLtgh-HzPDNQiVa_1, "
Ghềnh Bàng,4.5,Thắng cảnh,Miễn phí,"Hoàng Sa, Thọ Quang, Sơn Trà, Vietnam, Đà Nẵng",Đà Nẵng,769,"https://lh3.googleusercontent.com/p/AF1QipOq55caMAuxOE5CCVZILh6jUDAZdlDVb5dVFWIu, https://lh3.googleusercontent.com/p/AF1QipPOh56ZdPZ1bMKHiEAj1EWXqjhvL0gwrY14zzp0, "
Sun World Bà Nà Hills,4.5,Công viên giải trí,950.000 ₫,"Hoà Ninh, Hòa Vang, Đà Nẵng",Đà Nẵng,45.472,"https://lh3.googleusercontent.com/p/AF1QipMjw0Hr8Q8IaNps_6FVlPFivjdCTKO5LQFionCZ, https://lh3.googleusercontent.com/p/AF1QipOcyLKpQBb5Pcoql4TWGfCNfDZcpLPh8xJWm9o7, "
Bán đảo Sơn Trà,4.7,Bán đảo,Không có giá,Đà Nẵng,Đà Nẵng,955,"https://lh3.googleusercontent.com/p/AF1QipMNCLKi9ZpC_kg0TFVYV824003r107G3KDzT88m, https://lh3.googleusercontent.com/p/AF1QipM_KYWryIov954dNY7Y5bPj11_bGKLq_6jRHP_P, "
Cầu Vàng,4.6,Điểm thu hút khách du lịch,900.000 ₫,"Hoà Phú, Hòa Vang, Đà Nẵng",Đà Nẵng,5.044,"https://lh3.googleusercontent.com/p/AF1QipPsT9FP846go5gQbhMllFZLJ_F0gvOlu5qd5rH7, https://lh3.googleusercontent.com/p/AF1QipMMrymV4odBrZgfFVpRuYzq-QvI_jDDC0X6G7jG, "
Chợ đêm Helio (Khu Ẩm thực đêm Helio）,4.2,Chợ đêm,Không có giá,"Đ. 2 Tháng 9, Hòa Cường, Hải Châu, Đà Nẵng",Đà Nẵng,5.316,"https://lh3.googleusercontent.com/p/AF1QipOvF2bMoS48u0pzjQQOJWh2vFX1C6CJqJzRiOLX, https://lh3.googleusercontent.com/p/AF1QipOVl_sHd8cYhVYuv41aerRR1pqE0xvonkbILGW7, "
Biển Mỹ Khê,4.5,Điểm thu hút khách du lịch,Miễn phí,"Võ Nguyên Giáp, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000",Đà Nẵng,10.479,"https://lh3.googleusercontent.com/p/AF1QipNpRahsiD9rnI5__O2MLEro-n2X8wCnGvXvAXRH, https://lh3.googleusercontent.com/p/AF1QipPNbWf3DmOdYnXheheSG0ioUkD8-wI4wZpvDUoQ, "
Công viên Suối khoáng nóng Núi Thần Tài,Chưa xét,Công viên,Không có giá,"QL14G, Hoà Phú, Hòa Vang, Đà Nẵng",Đà Nẵng,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPgpkvaWeKD9pejm2Org-oEx-SWXLyGH_qSUneu, https://lh3.googleusercontent.com/p/AF1QipNEADD9lWnWvw1wh6VbN8nNTq7S4OD9or02UA_m, "
Mỹ Sơn,4.4,Bảo tồn di sản,150.000 ₫,"Thánh địa Mỹ Sơn, Duy Xuyên, Quảng Nam",Đà Nẵng,8.948,"https://lh3.googleusercontent.com/p/AF1QipPY6S0ct4YuIV0rTW4qQylNWmZl1kRLD2Jvlt4n, https://lh3.googleusercontent.com/p/AF1QipMzErC4jV2ZaV4DU_BoER1aLjO3QvghHZ2-kvcw, "
Giáo Xứ Chính Toà Đà Nẵng,4.4,Nhà thờ Công giáo,Miễn phí,"156 Trần Phú, Hải Châu 1, Hải Châu, Đà Nẵng 550000",Đà Nẵng,1.326,"https://lh3.googleusercontent.com/p/AF1QipOJB4gopDoyd5npVWRpj150XMZT_v52EHpja9NQ, https://lh3.googleusercontent.com/p/AF1QipPRBQ9d4TFyVowXlwG2NDgJPSwXEjtTUxk__A1C, "
Chợ Hàn,3.9,Chợ,Không có giá,"119 Trần Phú, Hải Châu 1, Hải Châu, Đà Nẵng 550000",Đà Nẵng,29.145,"https://lh3.googleusercontent.com/p/AF1QipOQF3CQ2_1zhJsVmnyrD5LX93voxEbnKAQ-MTYU, https://lh3.googleusercontent.com/p/AF1QipMUe_wb_LfVjOk5om_Su0K5i6rLzX2pr1QMhkgR, "
Hải đăng Tiên Sa,4.4,Điểm thu hút khách du lịch,Không có giá,"Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,322,"https://lh3.googleusercontent.com/p/AF1QipPDTcKEpDh9VKSzWtbmJ85yWinGqD9mKgSChFK5, https://lh3.googleusercontent.com/p/AF1QipOSZhHPMbFgW7i10-5-yEMohyICyAV680hPEbru, "
DA NANG DOWNTOWN,4.4,Công viên giải trí,150.000 ₫,"Đ. 2 Tháng 9, Hoà Cường Bắc, Hải Châu, Đà Nẵng 550000",Đà Nẵng,10.679,"https://lh3.googleusercontent.com/p/AF1QipPJl_jJia1ULs-ybReLaXoeMDnF9aFC6-64AK5V, https://lh3.googleusercontent.com/p/AF1QipPPdCGAWL7Jni6cD1gdtvnrW1ZvEVlAqA9PyNab, "
Chợ Đêm Sơn Trà,4.0,Chợ đêm,Không có giá,"Mai Hắc Đế, An Hải Trung, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,9.348,"https://lh3.googleusercontent.com/p/AF1QipPJl_jJia1ULs-ybReLaXoeMDnF9aFC6-64AK5V, https://lh3.googleusercontent.com/p/AF1QipPPdCGAWL7Jni6cD1gdtvnrW1ZvEVlAqA9PyNab, "
Đỉnh Bàn Cờ,4.6,Điểm thu hút khách du lịch,Miễn phí,"Bàn cờ, Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,3.453,"https://lh3.googleusercontent.com/p/AF1QipOtWGJTqozl1g2v0UN--GImVymyQrqg9VE0C5No, https://lh3.googleusercontent.com/p/AF1QipPszW-wO0KJr897Iq0q8ksQF3bun4idkiYGUC1H, "
Bảo tàng Đồng Đình,4.1,Bảo tàng nghệ thuật,Không có giá,"Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,544,"https://lh3.googleusercontent.com/p/AF1QipPq9NMKrRT1hsHn9i-xdwJ-tS_0wmZFZ9PE1prr, https://lh3.googleusercontent.com/p/AF1QipMO0-g5yz2jlbyZXucKkc-PdOjDxe6MJHdDsS1N, "
Công viên Biển Đông,4.6,Công viên,Không có giá,"Võ Nguyên Giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,1.906,"https://lh3.googleusercontent.com/p/AF1QipPgIqrwjX8bCzbsB8hyOGJ5sVfJA0U6EXLey0E-, https://lh3.googleusercontent.com/p/AF1QipO-zuikc6NziBfFUWCQKbTvSQCr-e_1ddVxzyxH, "
Bãi biển Tiên Sa,4.3,Bãi biển,Không có giá,Đà Nẵng,Đà Nẵng,112,"https://lh3.googleusercontent.com/p/AF1QipMcsi2tiZ3WhoCi14Exh4AaJ2wxLDdpC5RRVTMn, https://lh3.googleusercontent.com/p/AF1QipMBs_1oRBx-vt9OyDocygPkdbIIW0YbGW2PPVjt, "
Chùa Quán Thế Âm,4.7,Chùa phật giáo,Không có giá,"48 Sư Vạn Hạnh, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng 550000",Đà Nẵng,884,"https://lh3.googleusercontent.com/p/AF1QipNeLgtZYWpA7DTqjm-DxtJyVvb2Qv-kqH5p60RE, https://lh3.googleusercontent.com/p/AF1QipNwn6oOIZSXd13IK7kIe6SurJNVPH6yB5iUYIBq, "
Nước mắm Nam Ô - Hương Làng Cổ,5.0,Cửa hàng bán thực phẩm đặc sản,Không có giá,"Kiệt 884/74/4 Nguyễn Lương Bằng, Nam Ô 2, Liên Chiểu, Đà Nẵng 550000",Đà Nẵng,26,"https://lh3.googleusercontent.com/p/AF1QipPZLZEWO8DtpMQs6MNGsnUPT00LFG1LnwRQ_33r, https://lh3.googleusercontent.com/p/AF1QipOZVeAbnbBGsaXZsT0J2koGh7KciYpfOBrjul9F, "
Đèo Hải Vân,4.7,Đường vượt núi,Không có giá,"tt. Lăng Cô, Phú Lộc, Thừa Thiên Huế",Đà Nẵng,1.815,"https://lh3.googleusercontent.com/p/AF1QipNhtLM3qkFA1_zfTQLM0K747ng_ibA8pP_AHHTA, https://lh3.googleusercontent.com/p/AF1QipOnmw_Uejh1_2TbwldrJ7-IQfgryswemJ96hhB5, "
Bánh tráng Túy Loan,5.0,Tiệm bánh,Không có giá,"Quảng Xương, Hoà Phong, Hòa Vang, Đà Nẵng",Đà Nẵng,3,"https://lh3.googleusercontent.com/p/AF1QipO0sygce35mhH4sXw_6w9APxePHKIs9MWcjkXP_, https://lh3.googleusercontent.com/p/AF1QipM6sOzaOohDADoPy4WNtm6za4J9DvGgT0RQyRna, "
đỉnh Bàn Cờ,4.6,Đỉnh núi,Không có giá,"Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,572,"https://lh3.googleusercontent.com/p/AF1QipMYqWkWhk57-RWyFXbjZFvx5qYcibe0Ktn4vZpM, https://lh3.googleusercontent.com/p/AF1QipPJ2wvlH8-Z_PXB2BMWJuhOUMOlgn-dM2XOL3EH, "
Bãi Biển An Bàng,4.3,Bãi biển công cộng,Không có giá,"W87R+C7R, Đ. Hai Bà Trưng, Hội An, Quảng Nam",Đà Nẵng,14.897,"https://lh3.googleusercontent.com/p/AF1QipNTJk8DvgrCr2RyeTfKzedNpx4o4LOO06rSXSVQ, https://lh3.googleusercontent.com/p/AF1QipNEHVre-aqpMr5L3jDixLvvsN9xETklYACGDzZL, "
Thuận Phước,Chưa xét,Khu dân cư,Không có giá,"Hải Châu, Đà Nẵng 550000",Đà Nẵng,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNIk-XDgYj_wxr7sOiu3yh7H-Or3jlav2hKoDpr, https://lh3.googleusercontent.com/p/AF1QipPcbvr2TWey7tAwBCH6fM82MBSxfMLyLJ9W7mc, "
Bãi Cát Vàng,3.9,Bãi biển,Không có giá,"Bãi Cát Vàng, Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,136,"https://lh3.googleusercontent.com/p/AF1QipPOc4U8Ku7yLQj5Twijc-UZns3nhTOVcybt40p_, https://lh3.googleusercontent.com/p/AF1QipPfrWGQIcj_Fd7XwVoHVxSSDf5yYwjr1tLOjNUO, "
Giếng Trời,4.4,Điểm thu hút khách du lịch,Không có giá,"Hoà Ninh, Hòa Vang, Đà Nẵng",Đà Nẵng,92,"https://lh3.googleusercontent.com/p/AF1QipMBupOLoEkOHeTM2NWp7kQX_68cUziUQDHMWx0O, https://lh3.googleusercontent.com/p/AF1QipN2HS7jnAWNkteoqDHi2N4-ptVStmDtVFV49r8, "
Bãi biển Nam Ô,4.7,Thắng cảnh,Không có giá,"449J+J52, Nam Ô 1, Liên Chiểu, Đà Nẵng",Đà Nẵng,209,"https://lh3.googleusercontent.com/p/AF1QipNWHfJxCkvH9xG-oP9gbtskaJfeiGPsfuVjKFQ1, https://lh3.googleusercontent.com/p/AF1QipNGWAUNmVIJGseamnk8whMcmOd9X3kd-F6VGtQE, "
Bảo tàng Đà Nẵng,4.0,Bảo tàng lịch sử,20.000 ₫,"24 Trần Phú, Thạch Thang, Hải Châu, Đà Nẵng 550000",Đà Nẵng,1.921,"https://lh3.googleusercontent.com/p/AF1QipNhGzf8QM70-OA82DeXt1tD7u9B3pjrYaMJY7ie, https://lh3.googleusercontent.com/p/AF1QipPtyI_Rzpw33uHunBwottOCJkdcdvK8rDdR9Ikv, "
Bãi Bụt,4.7,Sân chơi,Không có giá,"Hoàng Sa, Đà Nẵng",Đà Nẵng,6,"https://lh3.googleusercontent.com/p/AF1QipOYN3XIgJ6KheNrpDdnK0ffkoZZ9fkWG2wCzkE6, https://lh3.googleusercontent.com/p/AF1QipPUyu8FNQ3WfN6JLHoFUZLRPelIytIOSjQegOx1, "
Cầu Thuận Phước,4.5,Cầu,Không có giá,"Cầu Thuận Phước, Nại Hiên Đông, Hải Châu, Đà Nẵng 550000",Đà Nẵng,643,"https://lh3.googleusercontent.com/p/AF1QipPcDADEkpiVoEW8rNcKZ-u93_oFlP3Kv5dEKQ6e, https://lh3.googleusercontent.com/p/AF1QipMizRNeuLDwPoVNy5uFNkFb1Sx_ulgLRfkJR0wL, "
Hồ Đồng Xanh - Đồng Nghệ,4.4,Hồ chứa nước,Không có giá,"Hòa Khương, Hòa Vang, Đà Nẵng",Đà Nẵng,68,"https://lh3.googleusercontent.com/p/AF1QipP4U2h2NuO5IC4xNdkPtRO0hTpg-kRLkUo1RuYY, https://lh3.googleusercontent.com/p/AF1QipNmy0PWkOrq-gyWVRIsXz99npgMZdVIfsGh2R8, "
InterContinental Danang Sun Peninsula Resort,4.9,Khách sạn nghỉ dưỡng,Không có giá,"InterContinental Danang Sun Peninsula Resort, Bãi Bắc, Thọ Quang, Sơn Trà, 550000",Đà Nẵng,không có đánh giá,"//lh3.googleusercontent.com/proxy/5eVDaH1M8G2yZ4j7rbM2Xv1kOqwnSr5QXekLNS_p2H6whJRSRLS6BgE1Jb7yH0aYn8eMvRqQVaXKO2OhoHvtMWG9SL2O4KBL2CKm6JPZDJdXUjQr-BywPgbgdcTAq8uX3-JvZDLOdQSQk4kpvhVK36tsbzRnR7c, https://lh3.googleusercontent.com/p/AF1QipPRIs_0bvsg4rulYlHuVEyITzJtXXxjaJpKsrk2, "
Bãi Tắm Non Nước,4.5,Điểm thu hút khách du lịch,Không có giá,"273C+42, Ngũ Hành Sơn, Đà Nẵng 550000",Đà Nẵng,95,"//lh3.googleusercontent.com/proxy/5eVDaH1M8G2yZ4j7rbM2Xv1kOqwnSr5QXekLNS_p2H6whJRSRLS6BgE1Jb7yH0aYn8eMvRqQVaXKO2OhoHvtMWG9SL2O4KBL2CKm6JPZDJdXUjQr-BywPgbgdcTAq8uX3-JvZDLOdQSQk4kpvhVK36tsbzRnR7c, https://lh3.googleusercontent.com/p/AF1QipPRIs_0bvsg4rulYlHuVEyITzJtXXxjaJpKsrk2, "
Ngũ Hành Sơn,Chưa xét,Administrative Area2,Không có giá,Đà Nẵng,Đà Nẵng,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipO0h0sJAeYMV-ObWQlLKTsEn4XjIxSIFx4VJMRv, https://lh3.googleusercontent.com/p/AF1QipOT65h68OZ379lOWuuqTqqLfdd-1u3jvDKuLuEN, "
Bãi tắm Phạm Văn Đồng,4.7,Bãi biển,Không có giá,Đà Nẵng,Đà Nẵng,552,"https://lh3.googleusercontent.com/p/AF1QipOpgnRSXUGXG33qq76staKQ4oegBH8fI7OJ_y4E, https://lh3.googleusercontent.com/p/AF1QipMZgaN46ebq4lY7sr4_-OAcumdUSDjOK2I-Rrth, "
Cù lao Chàm,4.1,Quần đảo,Không có giá,"Tân Hiệp, Tp. Hội An, Quảng Nam",Đà Nẵng,8,"https://lh3.googleusercontent.com/p/AF1QipO7L2eOTkoTwmdp9JGvvUZTZyrHbS6fYiWRJsU, https://lh3.googleusercontent.com/p/AF1QipP7FLOgUXS3bRnhmtgrBz1DC4onUynTvo4mhbnW, "
Tượng Cá Chép Hóa Rồng,4.5,Điểm thu hút khách du lịch,Không có giá,"Đ. Trần Hưng Đạo, An Hải, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,509,"https://lh3.googleusercontent.com/p/AF1QipMqKStkR6nJmsL2CEGlLuXB3vhJ2pNAgznp8igt, //lh3.googleusercontent.com/proxy/kXcdLQhpzIRzh5K0khCj9qeTcq3lh1Xr_WrSpdw1DaVdt2FSyURa_loMlQrPmWvlZA_5yrz2VGd6MS42untBsMXiqqkQV6aYAKseMvK8gOyGTFkUJgOMnSACyb7t5WFw2wMWTrAlafblRnynP-wra_hIZI7y38U, "
Chợ Cồn,4.2,Chợ,Không có giá,"90 Hùng Vương, Hải Châu 1, Hải Châu, Đà Nẵng 550000",Đà Nẵng,16.465,"https://lh3.googleusercontent.com/p/AF1QipOpBhkIueYPpGbnAlDw-vgsQotfykGKQWEGLlFV, https://lh3.googleusercontent.com/p/AF1QipPvhbVtKjnkxb2l7DLyUx78yf690dCgIslTdOgZ, "
VinWonders Nam Hội An,4.7,Công viên giải trí,582.000 ₫,"Võ Chí Công, Bình Minh, Thăng Bình, Quảng Nam",Đà Nẵng,3.587,"https://lh3.googleusercontent.com/p/AF1QipPLJ3gQM3gs6Gv7q2mXAtnKFmTbMl8qRRHBr_eg, https://lh3.googleusercontent.com/p/AF1QipP-eMlNHxzH_kS0BNEqBKQ_xWED7o8J92wOT-Jg, "
Điểm đầu trượt thác Hoà Phú Thành,4.5,Điểm thu hút khách du lịch,Không có giá,"QL14G, Hoà Phú, Hòa Vang, Đà Nẵng",Đà Nẵng,19,"https://lh3.googleusercontent.com/p/AF1QipNgx388Yt1FA7w_D8_1KhElVx96Fhjx1nW2jToH, https://lh3.googleusercontent.com/p/AF1QipP1L9IxmSEM6MMpzeCEufUsg084cP5lxncSSHIh, "
Mũi Nghê,4.8,Điểm thu hút khách du lịch,Không có giá,"Thọ Quang, Sơn Trà, Đà Nẵng",Đà Nẵng,42,"https://lh3.googleusercontent.com/p/AF1QipOa1lhst-dq0fGDBwruJJO0g6j5mNwi0wcEsgQ3, https://lh3.googleusercontent.com/p/AF1QipOUvnuX_yeI2xZ_aINBdBeXTHSZgrMo2nfpEqcg, "
Fantasy Park,4.4,Công viên giải trí,Không có giá,"XXWQ+VGJ, Hoà Phú, Hòa Vang, Đà Nẵng",Đà Nẵng,2.032,"https://lh3.googleusercontent.com/p/AF1QipOlmLUs9hCHzcctsBPcAmnsdh4yFLet0nsCMXjP, https://lh3.googleusercontent.com/p/AF1QipNYVSqIWdqPQ4sWkHGo0FvUtJRbZLzogPHsbuh8, "
Rừng Dừa Bảy Mẫu,4.6,Nhà điều hành du lịch,Không có giá,"Hamlet 3, ĐX18, Cẩm Thanh, Hội An, Quảng Nam 84510",Đà Nẵng,87,"https://lh3.googleusercontent.com/p/AF1QipMj646CLebQBvza8mcGrzbWJrDGuRlVQ98e_axf, https://lh3.googleusercontent.com/p/AF1QipO1o70QGvn9vGhv6K9FQ5t-D_YoeLG6RxkSmAH4, "
Bãi biển Mỹ Khê,4.5,Bãi biển,Không có giá,"Phước Mỹ, Sơn Trà, Đà Nẵng 550000",Đà Nẵng,2.739,"https://lh3.googleusercontent.com/p/AF1QipMlY-yYNY9xsNiczek50R11Z3HH0Btca-KlRV4y, https://lh3.googleusercontent.com/p/AF1QipNT9d8_XPdOHVmJ3iAvU9vBqWW1L0mT6fGY-cGY, "
Chùa Pháp Lâm,4.6,Chùa phật giáo,Miễn phí,"574 Ông Ích Khiêm, Nam Dương, Hải Châu, Đà Nẵng 550000",Đà Nẵng,482,"https://lh3.googleusercontent.com/p/AF1QipNRGwf7cU0uc7uo73YRrgkk7237_xl2xX2ZH88k, https://lh3.googleusercontent.com/p/AF1QipOr4ewyyktLC0bMbLvComz9X6ioP_y36NeXX4OI, "
